total_number_routes=90
total_route_len=41929.874
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 202.441 200 1001-11-87-992-655-178-402-389--1001
2 428.376 200 1001-33-205-521-736-670-903-180-103-674-926--1001
3 416.930 198 1001-54-715-723-190-663-450-34--1001
4 534.236 200 1001-64-319-857-907-842-993-97-19-535-307-75-645-163--1001
5 363.503 198 1001-85-405-529-159-412-951-426--1001
6 634.664 200 1001-90-503-920-815-825-913-280-138-76-860-182-622-113--1001
7 412.717 198 1001-93-834-271-88-49-968--1001
8 602.598 200 1001-94-654-429-564-558-209-750-836-385-186-413-940--1001
9 579.062 200 1001-147-417-987-609-703-309-12-705-782-366--1001
10 86.265 135 1001-176-230-871-991-252-779-757--1001
11 528.585 200 1001-202-71-630-253-15-582-671-262-460-986-39-297--1001
12 401.336 198 1001-207-215-401-692-515-690-573-560-123-303-260-678--1001
13 192.536 198 1001-214-384-275-269-542-792-771-393-983--1001
14 446.361 200 1001-224-826-24-758-98-332-70-29-662--1001
15 322.833 197 1001-225-240-107-549-78-487-154-853-862--1001
16 331.283 195 1001-228-347-17-679-657-238-876-281-257-440--1001
17 710.801 200 1001-231-456-242-167-701-829-454-110-183-337-873--1001
18 600.804 199 1001-232-274-844-377-364-452-223-282-198-952-646-371-42--1001
19 162.333 199 1001-234-714-124-864-248-706-501-293-760-386--1001
20 503.171 200 1001-235-997-236-96-445-638-23-455-861-20-239--1001
21 465.774 199 1001-251-334-152-513-615-937-469-160--1001
22 458.948 197 1001-264-781-570-142-721-819-287-553-22-751-129-720-667--1001
23 119.693 200 1001-272-660-607-605-5-763-695-261-453--1001
24 712.178 199 1001-276-812-9-397-279-704-747-739-689-157--1001
25 592.070 200 1001-283-835-140-946-833-128-61-465-847-197-608--1001
26 295.300 200 1001-291-531-790-669-285-192-580-115-686--1001
27 650.264 200 1001-322-901-729-546-41-336-380-990-57-846-172-908--1001
28 505.911 198 1001-342-312-800-788-525-596-137-895-964--1001
29 365.745 198 1001-346-158-166-270-789-27-904-388-944--1001
30 599.263 195 1001-352-794-227-718-843-520-184-912-482-577-250-518--1001
31 621.054 198 1001-356-526-372-935-79-942-339-574-241-156--1001
32 429.485 199 1001-363-956-91-493-604-672-877--1001
33 692.591 200 1001-365-288-998-504-195-969-708-122-965-108-263-953--1001
34 523.566 199 1001-370-148-362-218-475-710-324-208-656-106-13-906--1001
35 556.071 200 1001-379-249-150-716-977-784-865-444-599-351-247-390--1001
36 424.988 197 1001-391-540-565-528-441-652-259-633-578--1001
37 313.586 197 1001-400-502-769-787-866-933-767-612-51--1001
38 301.129 197 1001-407-244-6-189-199-508-302-173--1001
39 573.612 200 1001-409-353-4-639-681-289-404-164-680-277--1001
40 176.591 199 1001-420-396-872-754-808-500-961-959-314-153--1001
41 535.924 200 1001-433-902-811-421-575-243-728-100-382-496-569--1001
42 424.441 199 1001-467-583-791-587-601-822-830-869-60-509--1001
43 721.649 200 1001-488-418-851-881-943-204-422-717-687-410-99-506-394--1001
44 461.098 199 1001-490-474-470-1000-732-175-941-982-403-676--1001
45 619.820 199 1001-491-133-649-598-432-840-802-58-831-194--1001
46 449.856 198 1001-507-666-867-539-746-308-383-292-246--1001
47 678.044 200 1001-524-104-290-658-773-213-499-200-848-999-939-910--1001
48 418.700 194 1001-548-188-707-516-483-492-693-495-301-36--1001
49 360.780 199 1001-556-909-894-532-960-755-934-201-973-863--1001
50 433.648 199 1001-584-305-772-566-425-536-43-7--1001
51 346.988 196 1001-597-63-685-545-315-146-105-931-537-631-430--1001
52 578.524 199 1001-617-256-8-439-893-378-463-485-761-442--1001
53 650.231 199 1001-619-102-185-32-858-899-358-550-783-924-461-586--1001
54 616.006 199 1001-626-144-642-770-359-340-120-295-766-139-130--1001
55 365.304 200 1001-629-725-298-731-891-958-233-874-471-323-89--1001
56 476.415 197 1001-632-947-885-44-733-653-479-125--1001
57 335.940 198 1001-644-603-691-216-544-341-329-567-222--1001
58 115.165 196 1001-659-101-735-427-911-744-451-590--1001
59 669.962 200 1001-664-268-593-318-489-606-624-62-905-972-335--1001
60 541.949 200 1001-668-25-628-917-740-585-328-752-229-255--1001
61 657.622 199 1001-694-80-438-640-559-572-914-343-816-266-73-921--1001
62 579.691 200 1001-711-889-447-486-299-600-918-928-775-136-764--1001
63 499.111 200 1001-724-897-798-702-774-828-821-55-512-179-498--1001
64 290.256 199 1001-727-143-162-135-360-52-602-806-68--1001
65 626.243 200 1001-730-543-700-187-373-333-457-555-151-92-294--1001
66 617.201 200 1001-741-915-719-84-480-712-72-56-211-431-473--1001
67 334.576 199 1001-765-326-870-325-636-884-762-21--1001
68 570.915 199 1001-776-963-637-345-219-665-331-985-361-950--1001
69 624.260 200 1001-778-594-813-552-446-571-320-132-121-661--1001
70 498.696 200 1001-785-837-220-996-419-839-466-357-434-697--1001
71 573.917 200 1001-786-919-879-177-127-970-995-988-47-193--1001
72 435.097 200 1001-796-568-169-797-849-852-810-699-981-118--1001
73 557.776 200 1001-799-28-254-748-462-510-313-614-832-688--1001
74 407.387 195 1001-801-375-155-26-428-713-971-683-650--1001
75 482.773 198 1001-814-171-267-321-824-804-523-579-841-820-519--1001
76 526.766 200 1001-827-411-530-743-916-563-621-310-212-415-31--1001
77 123.183 200 1001-838-126-349-976-967-647-464-374-868-65-610--1001
78 460.947 200 1001-845-30-618-40-505-623-221-511-882-930-203-14--1001
79 629.273 200 1001-856-809-682-165-616-278-196-673--1001
80 308.125 200 1001-886-581-448-2-855-311-734-745--1001
81 532.153 200 1001-890-875-888-245-756-648-170-591-226-592-522-768--1001
82 725.457 199 1001-892-1-962-443-3-949-392-468-83-948--1001
83 347.439 198 1001-922-547-698-86-367-449-805-45-414--1001
84 272.969 198 1001-927-273-316-350-517-514-588-74-595--1001
85 366.316 196 1001-955-395-355-18-900-627-887-684-497-286-945-742-116--1001
86 337.338 194 1001-957-534-37-354-974-436-878-932-82-217--1001
87 582.282 200 1001-978-938-117-576-780-399-561-675-896-35--1001
88 338.438 194 1001-979-817-304-77-823-424-134-635-613-737-818--1001
89 666.759 196 1001-980-348-119-376-554-589-625-966-975-111-634--1001
90 317.810 200 1001-989-181-66-472-210-416-481-494-738--1001
