total_number_routes=91
total_route_len=49819.609
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 691.909 200 1001-14-931-292-793-376-37-720-17-535-359-975--1001
2 642.077 200 1001-21-536-910-803-557-789-954-304-716-219-874-828--1001
3 588.812 199 1001-26-457-533-662-11-907-466-450-346-272--1001
4 457.127 199 1001-28-618-656-132-5-44-355-833-771--1001
5 516.267 200 1001-29-657-341-719-315-416-69-2-731--1001
6 541.458 199 1001-38-137-815-194-227-366-329-674-780-456--1001
7 555.279 197 1001-66-365-841-380-608-220-681-859-224-171-234--1001
8 337.758 199 1001-68-262-435-699-400-500-415-189-980--1001
9 622.258 199 1001-73-754-816-190-717-843-145-739-88-404--1001
10 299.638 198 1001-74-142-713-967-93-204-104--1001
11 827.149 197 1001-76-417-154-36-378-414-20-953-809-818-558--1001
12 631.988 200 1001-77-900-817-374-776-972-913-85-175-7-391--1001
13 645.253 198 1001-80-50-439-327-57-837-369-436-203-840-926--1001
14 560.248 199 1001-86-345-409-58-248-902-48-882--1001
15 583.670 200 1001-89-512-109-269-725-988-100-397-399-4--1001
16 329.476 199 1001-110-773-767-114-112-505-658-572-13--1001
17 470.615 199 1001-117-654-312-956-363-944-22-888-206-42--1001
18 709.752 200 1001-136-677-961-574-977-958-982-121-659-16-481-3--1001
19 479.089 199 1001-138-820-748-563-755-498-884-723-792-586-547--1001
20 743.439 200 1001-140-337-296-446-113-71-410-552-801-30-990--1001
21 409.386 199 1001-141-530-116-70-611-745-510-782-960-497--1001
22 766.888 200 1001-152-949-825-130-405-420-287-594-6-421--1001
23 772.576 199 1001-155-402-222-364-534-999-786-701-354-252--1001
24 592.870 200 1001-159-679-575-797-94-756-868-839-676-560-568--1001
25 594.189 199 1001-165-914-396-962-785-542-332-184-580-546-653-968--1001
26 279.005 199 1001-201-372-202-621-537-320-610-927--1001
27 497.494 200 1001-209-54-991-506-812-67-639-422-870--1001
28 280.024 197 1001-213-532-411-770-302-762-915-718-527--1001
29 421.023 199 1001-223-133-696-672-998-862-728-565-694--1001
30 444.533 200 1001-235-901-395-484-663-321-909-340-641--1001
31 677.896 200 1001-241-64-115-268-326-974-598-8-83-288-169--1001
32 654.207 198 1001-276-835-933-879-727-550-469-951-124-280-749--1001
33 583.645 200 1001-308-597-453-208-738-476-251-880-390-690-282-549--1001
34 598.205 200 1001-313-617-846-403-147-507-483-240-1-472-993-309-519--1001
35 285.761 200 1001-377-212-758-290-655-625--1001
36 449.968 199 1001-394-386-95-265-829-298-807-242-609-985--1001
37 721.070 199 1001-448-573-503-604-275-31-39-441-895-279--1001
38 706.544 199 1001-462-249-875-946-293-178-670-878-688-693-274-919--1001
39 469.518 199 1001-463-590-924-454-524-47-921-613--1001
40 594.344 200 1001-486-605-46-735-562-602-538-168-195-648--1001
41 523.244 198 1001-487-218-471-935-871-661-348-709-270-601--1001
42 448.682 200 1001-489-517-651-853-182-150-97-99-925-851-474--1001
43 652.314 197 1001-496-379-375-59-24-923-333--1001
44 497.284 200 1001-515-595-246-857-111-740-627-683-636--1001
45 548.705 200 1001-544-430-737-367-45-759-442-733-392-84--1001
46 785.140 200 1001-582-263-418-167-886-566-571-32-769--1001
47 493.598 199 1001-606-629-553-426-62-525-331-585-336-51--1001
