total_number_routes=18
total_route_len=3008.759
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 125.717 195 201-4-92-154-195-41-129-22--201
2 194.900 197 201-6-132-14-79-93-146-170-19-193-73-149-63-162--201
3 183.217 199 201-20-122-35-164-104-25-10-77-181-141--201
4 206.271 200 201-24-152-184-190-51-111-80-27-167--201
5 195.835 199 201-54-121-155-115-144-11-71-105-69-113-84-97--201
6 137.659 195 201-87-88-176-58-134-17-30-64--201
7 185.211 195 201-100-37-177-65-99-94-151-112-50-157-33--201
8 143.787 195 201-107-165-85-45-56-108-114-86-81--201
9 212.999 198 201-128-168-53-101-192-160-109-189-125--201
10 103.504 197 201-140-66-9-12-59-143-188-29-139-21-166--201
11 96.627 199 201-142-182-57-133-147-40-98-161--201
12 138.443 200 201-150-187-163-28-171-130-96-42-2-76-34--201
13 126.316 199 201-153-47-43-180-136-3-124-15-183-196-102--201
14 168.694 200 201-156-7-179-18-68-44-90-103-200-39--201
15 217.634 199 201-169-61-198-91-145-148-116-95-83-110-178-36--201
16 133.339 195 201-172-197-5-62-26-159-46-138-186-135--201
17 236.715 196 201-191-127-199-118-137-123-13-75-60-1--201
18 201.891 200 201-194-55-117-38-32-23-74-52-31-106-70--201
