total_number_routes=91
total_route_len=45383.556
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 276.208 199 1001-35-569-581-77-182-607-239--1001
2 375.548 197 1001-53-948-997-103-947-623-427-415--1001
3 512.301 200 1001-68-781-636-627-740-614-591-107-111-857--1001
4 504.282 199 1001-69-966-86-345-409-902-248-58-197-638--1001
5 525.929 199 1001-95-296-867-583-258-588-179-446-242-143-2--1001
6 652.638 200 1001-132-899-814-579-421-420-730-806-557-219-803--1001
7 607.841 200 1001-136-768-808-243-379-958-59-24-923--1001
8 527.361 200 1001-141-991-812-575-67-869-4-125--1001
9 533.604 200 1001-156-838-350-92-685-424-452-733-442--1001
10 603.347 200 1001-163-477-605-326-974-598-46-735-8-568-633--1001
11 403.214 195 1001-165-962-339-482-805-396-821-318-917--1001
12 617.458 200 1001-206-476-738-670-178-878-57-327-436-369-203--1001
13 304.075 198 1001-218-267-613-114-505-658-87-129-767-773--1001
14 392.258 198 1001-223-622-127-133-998-355-833-957-485-283--1001
15 426.191 200 1001-235-918-373-66-690-479-333-340-909-408-549--1001
16 624.084 200 1001-236-727-550-469-951-480-118-490-431-174-75-682--1001
17 197.970 200 1001-247-610-173-82-634-632-214-516--1001
18 543.506 199 1001-262-400-617-502-577-388-795-162-1-472-993--1001
19 481.001 199 1001-286-47-935-955-871-778-601-348-153-661-904--1001
20 520.031 199 1001-289-401-493-305-341-657-719-707-637--1001
21 570.676 200 1001-299-873-308-251-453-693-688-208-539-663-484-321--1001
22 621.282 199 1001-300-181-709-668-952-311-187-989-467-793--1001
23 586.839 199 1001-351-558-711-561-83-562-602-538-288--1001
24 644.402 200 1001-358-644-334-34-228-146-191-217-6-594-40-19--1001
25 461.391 200 1001-361-140-433-120-225-298-265-829-79--1001
26 733.970 197 1001-393-155-402-222-552-410-364-786-999-30-990-715-556--1001
27 307.127 198 1001-394-377-212-758-290-655--1001
28 652.799 200 1001-423-956-73-754-816-190-574-977-982-121-659-16-380--1001
29 519.652 199 1001-430-654-312-608-220-681-859-224--1001
30 448.923 200 1001-444-362-675-41-456-226-303-10-38--1001
31 728.265 200 1001-448-200-573-534-701-354-252-938-27-316-158--1001
32 575.009 200 1001-457-669-776-972-466-907-11-662-7-533--1001
33 597.918 200 1001-458-91-936-620-587-660-221-314-434-317-271--1001
34 560.377 200 1001-460-462-80-50-439-946-619-353-238-926-150--1001
35 350.350 199 1001-463-887-590-883-70-322-319-104--1001
36 434.844 199 1001-486-372-524-960-209-159-745-510-54-119-116-530-255--1001
37 163.079 197 1001-487-802-201-320-706-559-541--1001
38 236.399 198 1001-489-718-915-517-651-762-853-302-117-26-721--1001
39 655.997 200 1001-492-979-896-307-491-488-942-338-387-383--1001
40 732.326 198 1001-496-263-285-566-886-167-418-468--1001
41 697.068 200 1001-528-337-940-832-113-71-801-529-665-356-603--1001
42 680.864 199 1001-544-737-593-145-739-698-640-964-836-52-331--1001
43 578.792 200 1001-572-230-752-642-564-624-546-653-580-968-368-332-847-277--1001
44 695.011 198 1001-595-134-275-604-503-31-39-441-385-791-895--1001
45 474.965 197 1001-599-519-81-309-194-815-137-429-643-126-513--1001
46 751.486 200 1001-600-49-417-684-154-414-36-378-115-20-55-64-131--1001
47 417.570 199 1001-606-616-884-934-498-151-863-885-629-748-563--1001
48 504.674 200 1001-611-827-924-826-639-399-397-357-422--1001
49 426.755 199 1001-626-306-522-161-440-615-374-389-811-710--1001
50 473.661 200 1001-645-785-542-465-689-184-889-646-965--1001
51 369.689 198 1001-650-112-584-508-891-921-941--1001
52 318.462 200 1001-667-313-435-185-699-500-189-980--1001
53 209.847 198 1001-673-254-703-449-144-625-729-51--1001
54 597.461 200 1001-678-512-109-269-725-988-100-195-168-648-756-560--1001
55 468.763 200 1001-679-454-839-797-868-94-676-782-497--1001
56 386.051 200 1001-686-876-170-973-139-406-56--1001
57 612.247 199 1001-692-273-295-245-784-691-98-227-366-329-674-780--1001
