total_number_routes=55
total_route_len=17231.046
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 134.263 194 601-5-354-383-518-476-276-427-162-600--601
2 352.404 198 601-16-545-144-541-51-494-227-68-447-361-156-291--601
3 320.603 200 601-23-364-373-41-329-489-581-57--601
4 200.916 193 601-36-343-452-67-428-22-555-562-436--601
5 323.588 198 601-37-491-252-482-121-567-165-501-19--601
6 357.496 198 601-38-371-498-114-292-183-525-264-444-384--601
7 382.280 199 601-39-74-540-470-130-218-374-592-376-410-532-268--601
8 262.132 200 601-46-24-110-301-404-281-469-249--601
9 359.246 200 601-47-560-274-80-437-330-18-561-320-405-216--601
10 251.019 199 601-49-84-242-583-17-542-31-8-59-351--601
11 394.965 200 601-52-106-167-154-321-546-172-316-169-595--601
12 362.328 200 601-55-349-591-11-272-359-126-15-117-464-533--601
13 184.961 200 601-63-423-543-564-379-522-553-143-198-246--601
14 433.976 200 601-120-403-109-471-493-139-401-466-435-356-342-523--601
15 52.870 200 601-127-44-438-363-211-526-178-26-434--601
16 230.607 199 601-134-79-568-425-66-358-104-419-443-287-544--601
17 303.959 197 601-140-577-71-515-13-27-54-254-334-129--601
18 452.391 199 601-184-552-463-413-271-175-499-528--601
19 417.646 199 601-199-103-391-570-590-280-200-335-578--601
20 294.639 200 601-226-393-153-323-414-396-556-141-576-182-250--601
21 231.039 200 601-231-480-6-474-295-311-190-179-539-573--601
22 345.319 199 601-245-152-529-502-107-85-337-534-465-392-424--601
23 421.056 195 601-256-508-598-145-97-377-40-203-572-82--601
24 465.881 198 601-260-25-582-65-210-467-262-233-308-369--601
25 242.264 197 601-289-132-266-407-247-206-201-324-408--601
26 331.549 199 601-293-112-237-10-32-207-209-517-457--601
27 289.197 197 601-296-76-536-558-158-20-537-142--601
28 357.963 196 601-299-102-362-527-220-353-148-34--601
29 380.181 196 601-309-81-253-160-72-101-486-345-208--601
30 480.668 198 601-325-521-333-128-263-194-238-56-30-176-265-111-406--601
31 286.423 197 601-326-283-189-318-397-248-119-421--601
32 106.606 199 601-332-267-566-488-28-375-2-275-352-512-284--601
33 409.654 200 601-341-166-422-450-306-113-317-511-61-431-159-223--601
34 266.932 200 601-348-441-161-181-589-137-53-514-191-417-531-449--601
35 317.902 200 601-357-365-258-86-131-548-217-433-196-171--601
36 338.361 195 601-367-269-288-212-313-219-118-584-462-300--601
37 234.899 200 601-382-173-138-188-133-21-496-442-319-48-98-549--601
38 347.278 197 601-409-83-394-150-432-282-204-574-157-259--601
39 315.776 199 601-416-350-484-192-387-411-516-155-500--601
40 158.173 198 601-418-33-580-492-420-163-90-221-294-290-1--601
41 356.570 195 601-426-147-42-445-483-524-575-328-122-380--601
42 463.056 196 601-430-187-124-108-125-50-257-554--601
43 96.409 197 601-440-149-297-222-347-224-235-395--601
44 337.872 198 601-448-168-372-473-307-91-461-594-193-177-3-557-588--601
45 176.257 200 601-451-569-385-456-596-485-232-93--601
46 489.145 197 601-455-593-327-70-475-64-195-285--601
47 272.117 199 601-479-510-497-302-9-89-298-597-339-146-4-304-115--601
48 81.920 194 601-487-550-214-346-453-96-599-344-174-390--601
49 193.946 200 601-490-75-14-454-340-331-234-186-100--601
50 551.170 193 601-503-355-378-402-338-151-388-116-477--601
51 370.636 197 601-505-123-213-538-88-571-519-180-315-73--601
52 311.540 188 601-535-202-243-58-94-310-69-92-7--601
53 293.247 194 601-547-520-458-399-215-164-77-197-459-389-398-559--601
54 499.506 200 601-565-12-105-236-251-312-506-478--601
55 338.246 199 601-586-240-530-400-60-170-504-95-29--601
