total_number_routes=11
total_route_len=11053.769
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 902.034 996 601-44-363-438-63-55-474-6-480-379-543-423-349-505-123-520-213-538-458-88-399-106-167-154-321-546-172-373-164-215-398-459-197-77-559-389-11-591-571-320-561-496-442-405-319-48-216-98-273-563-421-208-305-549-507-135-35--601
2 1016.784 999 601-127-211-526-178-26-434-446-551-390-174-599-96-346-596-485-456-385-569-491-252-482-121-567-155-166-422-450-306-516-387-411-113-317-511-165-237-10-294-290-468-32-207-431-159-223-278-209-517-268-429-142-279-368-225--601
3 916.997 993 601-134-231-79-568-382-425-104-36-343-562-428-67-452-283-479-560-510-9-302-497-184-189-413-463-271-318-397-552-298-89-437-80-274-565-12-175-236-105-499-251-345-119-304-115-78-544-229-7-360-509-43--601
4 1241.042 984 601-199-103-391-297-149-224-347-256-451-299-296-448-168-598-508-76-430-245-152-529-502-124-187-292-114-498-371-38-145-97-242-536-85-107-108-525-183-50-125-384-444-158-45-392-424-572-82-203-171-381-34-322-259-303-185--601
5 1231.738 997 601-222-570-102-362-357-258-365-144-545-372-16-473-307-91-548-217-461-594-86-131-541-51-494-503-355-378-227-68-447-361-156-204-193-433-377-465-534-337-264-558-232-177-3-196-40-402-338-200-335-578-151-116-388-477-205--601
6 802.338 993 601-293-202-47-419-358-66-173-5-354-143-326-383-518-476-276-522-564-600-162-427-553-138-188-133-198-436-21-555-22-18-248-330-339-146-597-486-101-4-69-92-61-500-501-19-537-20-366-93-395-386--601
7 965.012 996 601-332-267-23-441-161-120-403-266-132-46-140-455-24-110-404-301-577-71-515-334-593-327-153-393-226-323-414-396-504-27-13-254-54-139-401-576-141-556-95-29-584-466-70-64-316-581-417-531-57-182-587-449-415-239--601
8 1162.869 994 601-418-535-416-341-112-309-490-75-426-147-445-42-81-14-454-340-331-234-186-244-100-243-483-380-122-328-524-575-72-160-253-58-310-94-443-287-412-246-270-481-408-129-475-356-435-195-285-169-595-286-342-523-472--601
9 935.272 939 601-440-348-289-586-409-240-49-60-400-530-83-394-150-313-269-367-590-280-212-288-432-282-219-118-170-84-583-17-542-527-31-8-469-59-291-588-220-557-353-148-574-157-300-462-314-250-249-351-439-495--601
10 1003.781 994 601-487-235-550-214-37-453-344-90-163-420-492-580-221-33-260-325-521-333-128-263-194-56-238-484-192-350-582-25-39-74-470-130-540-218-374-592-376-176-30-65-210-467-262-308-233-410-554-257-532-265-111-406-369-513-277-457-99--601
11 875.903 995 601-547-566-488-28-375-2-62-284-512-352-275-295-311-364-52-181-589-137-53-191-514-247-471-493-281-109-206-407-201-324-489-329-41-272-359-126-15-117-464-190-179-539-573-533-519-180-315-528-312-506-261-478-460-73--601
