total_number_routes=36
total_route_len=7673.403
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 290.744 200 401-4-184-192-312-373-207-390-320-29-223-176-295-333-247--401
2 194.670 199 401-10-44-35-121-275-5-79-289-24--401
3 260.654 199 401-41-66-112-387-299-100-174-31-399-296-167--401
4 238.644 200 401-42-57-154-253-153-38-96-266-191--401
5 164.525 200 401-43-386-243-362-33-215-310-133-122-27--401
6 234.417 200 401-45-273-190-26-338-56-240-141-366-129-74--401
7 224.752 199 401-48-268-52-211-117-360-372-166-274--401
8 232.725 199 401-58-358-351-14-248-157-80-1-392-115-105-111--401
9 111.103 196 401-91-298-108-311-94-124-245-85-335--401
10 152.629 199 401-98-203-160-119-69-146-95-368-276-130--401
11 208.376 198 401-104-290-64-219-49-364-15--401
12 314.498 200 401-128-102-267-231-254-356-365-239-371-374-3-255-136--401
13 208.944 199 401-164-72-309-37-293-380-16-214-92-162--401
14 188.858 195 401-168-287-106-204-279-175-229-59-383-2-50-150--401
15 189.732 196 401-177-382-187-235-148-144-285-20-396-39-145--401
16 112.686 189 401-188-344-291-394-137-186-107-337--401
17 262.420 195 401-210-361-377-350-75-32-139-22-132-301--401
18 152.431 200 401-218-224-213-342-269-313-89-199-182--401
19 262.909 193 401-241-292-30-93-123-348-18-332-242-381-340--401
20 155.892 199 401-244-169-391-109-142-259-315-225-13-8--401
21 182.552 199 401-250-120-217-34-327-82-307-369-189--401
22 216.318 197 401-251-46-321-55-277-294-318-19-81-249-232--401
23 255.891 199 401-260-305-221-25-257-354-197--401
24 261.386 198 401-270-357-155-222-265-114-237-238-171-367--401
25 289.054 198 401-271-328-246-352-23-99-196-208-286-61-212--401
26 191.839 197 401-304-341-63-388-156-330-263-316-170-233--401
27 253.378 200 401-314-151-87-230-134-201-67-378-173-161--401
28 147.749 200 401-334-227-28-209-9-54-60-40--401
29 221.772 192 401-346-36-21-77-65-379-97-147-193-131-194--401
30 150.910 199 401-349-319-7-88-165-206-228-179--401
31 140.258 193 401-353-216-236-303-125-280-261-325-78--401
32 306.979 197 401-355-306-149-308-140-62-205-264-252-198-200-83-12--401
33 88.482 192 401-359-86-90-302-163-288-172-324--401
34 246.634 198 401-375-278-262-393-234-339-110-183-103-385--401
35 249.486 199 401-389-331-343-53-6-272-370-300-17-256-101--401
36 309.108 196 401-397-284-195-68-345-283-152-363-126-135-297-70-322--401
