total_number_routes=91
total_route_len=53994.327
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 641.321 200 1001-14-692-273-368-226-41-303-429-815-137-643--1001
2 330.060 197 1001-21-967-986-540-713-60-621-537-320--1001
3 516.919 199 1001-26-718-517-160-156-543-404-830-430-166--1001
4 491.960 199 1001-28-943-133-672-994-204-728-565-612-743-559--1001
5 596.097 200 1001-29-637-305-657-719-341-315-416-135-231--1001
6 440.337 200 1001-53-260-38-126-482-962-785-847-318-172--1001
7 556.871 198 1001-66-708-841-312-956-363-18-282-42-888-918-461--1001
8 687.909 200 1001-73-754-816-593-742-518-596-777-759-698-739--1001
9 331.302 199 1001-74-372-686-471-921-613-267--1001
10 507.236 200 1001-86-345-765-863-498-884-723-792-547--1001
11 528.891 199 1001-89-463-116-70-497-524-839-676-568--1001
12 454.973 200 1001-110-854-781-400-724-33-427-415-997--1001
13 524.958 197 1001-117-489-148-629-553-748-824-259-151-966-69-2--1001
14 594.584 200 1001-122-138-804-820-563-755-449-857-636-976-980--1001
15 692.779 200 1001-123-995-929-130-420-287-912-578-19-682--1001
16 787.484 199 1001-136-677-977-504-958-375-574-982-121-468-284--1001
17 678.915 200 1001-139-46-953-268-326-974-598-735-562-8--1001
18 582.536 200 1001-140-337-58-113-588-179-867-197-143-428--1001
19 612.441 199 1001-141-209-54-269-725-109-397-399-639-560--1001
20 394.321 200 1001-165-971-444-917-965-256-176-82-173-610--1001
21 332.990 200 1001-213-667-262-435-185-189-500-699--1001
22 428.331 200 1001-223-622-127-862-998-355-833-771-635-283--1001
23 617.718 199 1001-230-91-652-434-271-149-766-494-153-661-584--1001
24 667.234 200 1001-247-339-675-691-329-227-784-366-245-295--1001
25 696.906 200 1001-249-203-946-293-178-878-670-837-539-981-840--1001
26 593.135 200 1001-250-198-764-736-922-734-512-678--1001
27 770.587 200 1001-263-418-167-886-566-285-177-23-274--1001
28 711.434 198 1001-276-334-760-437-933-174-480-118--1001
29 577.708 200 1001-306-983-164-374-783-741-93-322-611--1001
30 709.106 200 1001-308-453-582-379-59-24-224-659-171-923-408--1001
31 641.608 200 1001-313-107-210-225-246-666-157-492-242-638-79-63--1001
32 587.409 200 1001-361-95-409-248-902-48-882-382-832--1001
33 485.033 193 1001-365-199-234-460-641-150-618-407-65-278--1001
34 292.274 199 1001-394-377-212-758-386-788-290-729--1001
35 799.042 200 1001-417-684-600-49-587-660-221-952-314-317-76--1001
36 675.796 200 1001-433-120-111-813-491-627-387-200-338-398--1001
37 657.133 200 1001-457-669-533-631-776-972-913-85-175-391--1001
38 646.532 200 1001-462-80-50-208-211-476-690-479-909--1001
39 688.684 197 1001-477-818-605-535-17-359-975-55-20--1001
40 395.421 200 1001-486-487-201-218-47-935-505-987-658-129-87--1001
41 548.485 199 1001-508-904-300-181-778-351-711-871-955-163--1001
42 711.127 199 1001-536-188-438-906-347-215-196-939-861-716-370--1001
43 608.321 198 1001-544-858-335-959-350-685-647-707-331-733--1001
44 721.285 200 1001-597-808-496-243-324-57-520-688-693-349--1001
45 758.120 200 1001-616-934-296-583-258-446-896-307-556-715-158-316-942-591--1001
46 580.556 200 1001-617-502-740-279-577-483-795-162-472--1001
47 778.253 200 1001-640-190-717-843-145-571-961-32-769--1001
48 639.006 196 1001-645-458-642-184-542-332-689-546-653-580-465-889--1001
49 483.287 197 1001-650-773-464-114-572-646-13-106--1001
50 595.838 199 1001-656-358-644-78-236-526-615-451-346-272--1001
51 876.805 200 1001-673-448-573-488-275-552-999-30-252-354-385-895--1001
52 471.064 200 1001-679-575-991-812-870-869-159-530-916--1001
53 523.364 197 1001-680-473-846-403-930-309-443-623-81--1001
54 540.173 198 1001-696-814-950-180-475-523-722-649--1001
55 491.064 200 1001-697-77-581-99-182-770-302-915-15-371--1001
56 583.419 199 1001-700-905-897-548-425-102-522-900-925-851-474-671--1001
57 743.557 199 1001-702-628-388-134-791-31-503-604-27--1001
58 490.245 199 1001-703-655-963-595-683-798-514-747--1001
59 580.553 200 1001-704-799-161-817-856-412-413-12-261-567--1001
60 886.982 200 1001-706-558-64-154-115-36-378-414-311-709-270--1001
61 520.995 200 1001-710-96-744-440-389-811-132-852-772-694-687--1001
62 535.763 200 1001-712-555-872-732-714-509-343-43-186-570-810--1001
63 449.032 200 1001-726-606-289-731-265-829-298-807-609--1001
64 603.145 200 1001-738-875-439-327-251-880-390-22-423--1001
65 619.294 200 1001-752-936-620-624-564-576-360-344-864-291-90--1001
66 507.219 199 1001-775-299-235-411-373-206-853-281-800-625-753--1001
67 601.739 200 1001-790-763-879-920-280-124-11-907-466-450--1001
68 360.061 199 1001-802-695-202-787-827-286-941-108-589--1001
69 673.356 200 1001-819-447-599-947-194-98-507-240-1-674-780--1001
70 563.003 200 1001-838-964-737-367-45-442-325-945-84--1001
71 731.962 198 1001-848-903-128-557-579-419-405-806-594-6-421--1001
72 636.804 197 1001-849-152-910-304-803-219-954-874-789-996--1001
73 467.803 200 1001-873-651-937-495-9-585-426-62-525--1001
74 425.061 200 1001-876-891-973-170-406-56-244--1001
75 671.565 200 1001-881-835-727-550-749-34-705-5-44-381-751-527--1001
76 763.494 200 1001-890-515-155-222-71-801-393-529-665-356-603--1001
77 322.544 199 1001-893-459-35-607-630-328-239-384-253--1001
78 850.070 197 1001-899-511-229-294-969-822-342-531-750-266--1001
79 746.825 198 1001-908-757-779-432-545-352-470-353-238-926-436--1001
80 534.358 195 1001-911-928-590-924-745-510-4-125-554-72-957-485--1001
81 426.402 200 1001-927-68-914-396-821-10-362-761--1001
82 708.578 200 1001-931-292-774-793-193-187-892-232-668-131-348--1001
83 423.656 199 1001-932-254-330-948-103-842-499-513--1001
84 666.847 193 1001-944-654-608-220-681-859-380-205-551-481--1001
85 904.507 198 1001-949-825-216-207-25-490-228-146-191-217-431-951-469-75--1001
86 594.650 199 1001-960-454-169-797-94-756-868-648-168-195-602--1001
87 810.460 198 1001-979-410-402-786-364-534-701-39-441-938--1001
88 673.961 200 1001-984-37-720-241-978-467-376-592-561-809--1001
89 613.051 199 1001-988-538-100-67-826-119-887-301--1001
90 504.597 199 1001-992-901-395-663-484-333-321-183-97-569--1001
91 546.045 199 1001-1000-746-885-401-493-52-424-836-92--1001
