total_number_routes=36
total_route_len=8626.226
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 287.616 200 401-2-97-138-261-191-314-268-33-86-124--401
2 227.290 200 401-44-390-197-74-326-249-112-192-351-132--401
3 238.977 197 401-75-276-151-373-56-374-49-370-133-159--401
4 269.585 198 401-87-389-152-82-305-289-116-321-225-229--401
5 242.024 194 401-92-396-340-115-367-129-11-382-174-294--401
6 104.546 198 401-93-143-296-256-23-76-32-214-363-22-357--401
7 202.108 200 401-95-189-67-50-149-31-258-366-101-237-158--401
8 217.083 198 401-104-40-372-148-251-62-6-69-41-59-322--401
9 264.194 192 401-121-222-16-279-195-291-114-5--401
10 220.747 194 401-144-312-337-308-18-277-126--401
11 234.075 197 401-147-139-263-71-51-79-27-303-198-94-135--401
12 303.054 193 401-155-218-171-21-395-54-88-274-176-223-365-81-336--401
13 213.990 200 401-156-96-113-265-342-354-42-19-61--401
14 154.531 198 401-164-316-243-179-173-352-285-334-319--401
15 239.714 198 401-185-137-339-302-341-394-267-15-327-272--401
16 210.159 200 401-186-383-150-136-217-270-369-103-131--401
17 267.557 199 401-194-278-9-299-200-335-371-397-7-153-14-201--401
18 259.925 196 401-207-168-118-65-123-52-170-154-26-384--401
19 250.787 199 401-211-317-107-204-39-400-117-332-190-178-120-376-8--401
20 101.951 200 401-213-161-238-349-318-72-140-169-361-393-85--401
21 167.467 200 401-245-391-288-375-355-177-181-297-210--401
22 177.133 199 401-250-142-306-304-63-259-282-125-13-378--401
23 335.840 200 401-266-224-226-163-166-119-105-20-310--401
24 289.383 199 401-269-323-287-255-25-73-134-377-145-248-387--401
25 248.899 199 401-283-100-29-292-122-220-183-45--401
26 234.922 191 401-295-89-10-4-239-110-345-111-109-271-364-1--401
27 240.970 199 401-307-91-324-330-380-385-34--401
28 148.218 199 401-313-196-127-165-90-360-108-141-47-242-3-344-348--401
29 267.184 200 401-315-328-298-228-230-68-146-379-160-388-257--401
30 315.354 198 401-329-254-311-221-167-130-358-84-399-38-60--401
31 215.571 197 401-333-232-78-392-253-275-209-325-262--401
32 203.666 200 401-346-199-264-24-30-260-320-281-362--401
33 264.583 200 401-359-106-252-205-128-386-353-43--401
34 334.326 200 401-368-70-175-215-48-37-66-83-240-212--401
35 307.332 198 401-381-162-286-57-246-356-157-350-280-64-338--401
36 365.467 197 401-398-46-55-236-247-235-309-216-227-244-80--401
