total_number_routes=72
total_route_len=24520.743
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 221.842 200 801-7-556-109-321-173-198-572-283-157-326--801
2 431.099 200 801-28-72-559-362-466-36-551-401-444-239-760--801
3 334.482 200 801-34-601-600-670-196-678-784-684-355-742-118-325-763--801
4 234.054 200 801-38-159-212-759-21-437-495-592-686-267--801
5 116.247 200 801-79-577-626-741-81-729-95-500--801
6 427.373 200 801-92-69-14-346-412-624-73-289-273-143--801
7 261.028 200 801-115-123-338-524-67-464-733-259-304-587-89--801
8 227.021 200 801-129-27-134-786-187-192-11-448-287-86-104-717-392--801
9 423.628 200 801-138-645-120-789-506-639-550-730-554-431-460--801
10 298.464 200 801-145-620-470-131-139-359-552-643-406--801
11 245.923 200 801-153-99-327-629-331-219-324-156-361-385--801
12 291.196 200 801-167-258-169-233-647-323-715-575--801
13 446.998 200 801-174-468-44-161-3-348-309-112-365-739-171-227--801
14 313.198 200 801-176-446-195-533-335-507-688-144-458-768--801
15 281.423 200 801-191-738-316-93-345-476-416-52-459-734-18--801
16 379.973 200 801-211-98-625-571-640-39-588-621-719-200--801
17 441.702 200 801-217-83-40-51-218-84-404-735-455-317-697-105--801
18 206.086 190 801-222-299-63-374-632-223-2-778-774--801
19 381.558 200 801-226-13-297-213-358-303-103-380-230-474-490-756--801
20 392.686 200 801-249-45-761-687-389-660-395-4-707-589-414--801
21 471.386 200 801-254-479-457-125-17-790-441-708-371--801
22 260.815 200 801-277-377-235-800-702-114-518-240-360-425-146--801
23 283.892 200 801-291-384-619-268-603-353-793-214-669-274-80-428-762--801
24 449.858 200 801-308-764-662-116-77-787-747-633-499-443--801
25 421.965 200 801-319-451-449-70-694-667-332-320-375--801
26 501.284 200 801-347-5-606-415-203-693-102-170-683--801
27 249.651 200 801-352-743-193-585-336-394-251-515-426-152--801
28 286.253 200 801-364-343-201-704-242-61-408-158-221-29-386-411-754--801
29 391.138 200 801-369-328-718-584-410-356-438-502-677-136-166-15--801
30 412.915 200 801-378-41-421-87-598-484-655-322-215-796--801
31 257.947 200 801-379-46-794-237-636-232-772-124-366--801
32 427.075 200 801-398-149-390-142-413-751-432-654-477--801
33 261.331 200 801-424-776-516-622-391-450-12-610--801
34 411.911 200 801-433-179-184-557-475-175-766-699-788-675--801
35 434.482 200 801-452-590-310-785-567-296-154-23-417-617-137--801
36 185.197 200 801-461-722-737-91-188-607-20-37--801
37 385.647 200 801-471-453-349-614-769-263-586-9-402--801
38 475.193 200 801-488-8-197-445-682-564-58-712-50-261-182-482--801
39 406.807 200 801-489-276-519-31-405-354-189-54-90-127-442--801
40 219.045 200 801-492-672-163-265-725-521-220-568-363-244-204--801
41 395.381 200 801-493-342-509-531-383-292-454-731-82-728-97--801
42 498.617 200 801-503-573-225-1-108-746-680-512-286--801
43 477.146 200 801-508-681-637-53-293-539-555-648-272-724-19-513--801
44 208.829 200 801-511-290-423-236-472-26-591-210-525-264--801
45 354.137 200 801-520-164-549-148-422-652-478-605-752-132--801
46 389.740 200 801-530-469-209-300-107-32-582-799-795-689--801
47 415.443 200 801-536-661-700-295-510-24-581-579-47--801
48 462.852 200 801-544-126-594-305-483-110-281-566-183-529--801
49 383.144 200 801-561-522-133-628-447-638-504-59-783--801
50 263.977 200 801-574-68-668-467-597-306-165--801
51 374.785 200 801-583-641-528-696-71-767-611-241-205-599--801
52 323.246 200 801-593-736-576-558-720-609-318-420-497--801
53 357.550 200 801-608-280-312-271-543-545-439-330-119-172-255--801
54 183.954 200 801-612-199-771-429-334-266-618-578-243--801
55 258.521 200 801-615-726-279-106-553-246-269-207--801
56 155.015 200 801-616-491-676-773-186-339-798--801
57 292.119 200 801-635-436-313-351-770-399-373-301-64-535-252--801
58 209.567 190 801-644-691-78-565-649-253-532-311-22-701--801
59 125.023 200 801-658-487-496-350-315-494-604-62--801
60 387.512 200 801-664-744-333-30-307-792-630-498--801
61 505.802 200 801-673-155-245-562-782-613-679-480-473-337-485-340--801
62 378.264 200 801-695-247-341-381-703-128-659-396-456-76-434--801
63 478.343 200 801-698-302-727-57-113-465-181-758-463--801
64 233.232 200 801-706-732-651-748-85-685-202-376--801
65 468.040 200 801-710-140-388-284-430-409-250-780-650-160-387-541--801
66 167.731 200 801-713-141-298-749-101-208-96-753-88-546-716-130--801
67 316.136 200 801-714-180-663-314-547-178-711-745-781-285-135--801
68 297.843 200 801-723-538-256-100-43-481-523-282-94-602--801
69 392.319 200 801-740-368-55-462-16-791-382-238-194-33--801
70 510.088 200 801-757-517-665-435-775-65-486-542-121-248-631--801
71 262.087 200 801-779-750-690-168-367-262-705-666-111-427--801
72 444.528 200 801-797-505-122-514-75-190-526-294-548--801
