total_number_routes=11
total_route_len=14817.976
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1318.876 973 601-98-532-34-118-23-365-301-460-207-197-574-268-326-218-303-423-123-432-534-579-408-282-560-429-124-39-305-324-317-36-399-477-584-293-474-447-516-150-466-33-559-452-265-190-489-259-255-383-312-346-359-151-20-546-57-288-88-248-440-79-451-458--601
2 1183.858 984 601-114-480-421-524-511-409-449-527-459-337-208-200-563-373-582-131-410-164-444-214-476-121-366-510-600-274-194-572-396-183-226-517-471-32-173-538-316-53-374-569-422-2-73-145-385-338-65-448-481-509-44-479--601
3 1359.594 981 601-115-296-482-470-576-289-179-591-68-302-494-67-525-210-577-492-348-9-59-49-564-167-217-523-28-529-363-484-229-225-224-443-590-196-512-568-271-22-558-353-469-593-345-425-530-369-5-45-323-379-25-358-412-426-103-138--601
4 1184.934 990 601-166-70-199-507-249-304-319-215-128-587-113-306-209-253-437-241-442-60-381-257-143-220-279-252-295-93-417-499-433-246-27-4-168-72-62-233-74-330-238-104-528-291-490-597-340-539-436-327-244-231-486-285-376-389--601
5 1389.434 921 601-221-504-438-185-126-550-281-206-397-109-171-549-12-515-40-502-170-411-96-18-398-198-464-237-400-341-184-333-354-468-133-213-336-48-134-541-37-81-311-38-434-598-258-450-297-390-71--601
6 1302.305 999 601-395-80-548-66-90-384-50-86-219-350-300-505-87-356-130-357-191-394-13-588-24-322-97-313-158-377-419-375-405-355-561-234-562-230-106-83-585-250-315-101-362-14-127-361-77-342-132-160-195-331-78-102--601
7 1577.683 999 601-439-461-263-457-165-21-216-503-15-181-205-407-594-46-578-294-89-178-378-307-110-475-174-370-445-228-371-592-264-351-290-446-161-19-472-589-43-343-176-545-328-478-500-51-573-153-292-240-335-427-159-56-272-428-566-514-261-308-55-146--601
8 1089.964 955 601-453-141-275-349-542-169-284-463-488-16-139-227-63-247-551-431-41-586-320-42-380-352-518-188-298-111-496-441-533-95-506-267-491-76-47-140-75-172-543-565-519-404-435-556-84-277-430--601
9 1525.060 995 601-456-364-522-344-142-122-30-137-508-403-155-418-575-100-420-120-580-182-388-497-583-570-112-202-31-52-554-273-581-557-286-595-17-7-117-414-107-280-135-85-462-553-314-222-372-339-555-347-266-382-156-473-391-310--601
10 1367.773 960 601-483-177-406-54-82-387-544-401-318-136-236-162-309-415-416-189-367-535-283-329-239-235-6-413-64-520-163-3-201-211-531-203-278-599-540-175-11-254-552-537-386-521-242-501-485-105-260-332-91-321-8-392--601
11 1518.494 980 601-596-495-212-99-144-29-26-526-454-455-571-193-149-424-262-204-325-129-287-487-58-256-180-125-94-186-243-116-498-10-269-493-368-513-108-245-536-276-69-223-360-157-299-152-154-567-192-270-251-147-467-232-61--601
