total_number_routes=72
total_route_len=31645.808
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 347.588 196 801-37-456-384-536-558-13-36-15-410-374--801
2 543.025 198 801-47-82-407-526-160-705-614-214-285--801
3 470.893 198 801-50-26-508-670-687-540-594-628-552-149--801
4 468.311 200 801-64-375-506-643-92-166-178-413-289-198-675-191-186-294-583--801
5 533.633 199 801-81-215-624-465-769-792-781-273-549-27-800--801
6 323.714 196 801-83-120-644-155-341-608-460--801
7 484.833 200 801-88-472-133-735-383-682-364-269-206-106--801
8 318.418 198 801-100-499-659-326-593-609-86-666--801
9 385.095 200 801-110-790-3-791-291-261-622-731--801
10 218.848 197 801-115-16-158-170-277-794-173-698-329-34--801
11 532.043 200 801-138-394-343-192-96-496-768-428-488-671-221--801
12 406.936 200 801-157-318-567-674-498-32-702-162-579-337--801
13 551.418 199 801-177-67-345-617-486-470-631-480-669--801
14 290.285 174 801-183-725-61-148-217-376-737-560-785-599--801
15 267.579 194 801-204-740-59-225-697-395-258-267-274--801
16 486.578 200 801-211-323-694-45-260-104-720-234-485-514-9--801
17 448.352 200 801-220-713-553-101-754-661-196-450-451-62-391--801
18 449.918 199 801-230-761-233-43-363-570-280-447-312-370-764-102--801
19 525.007 200 801-242-141-733-143-354-429-305-690-797-473-347-216--801
20 295.283 190 801-247-487-265-300-212-453-403-169--801
21 606.998 198 801-266-116-557-209-163-545-75-270-426-616-385-707-714--801
22 522.704 197 801-272-650-551-161-125-390-213-620-621-150--801
23 613.778 191 801-290-689-440-295-322-373-249-793-307-564-730--801
24 239.044 197 801-296-187-239-519-423-103-87-134--801
25 570.102 195 801-302-309-585-159-20-19-40-695-729-701-336-464--801
26 497.691 200 801-303-606-73-637-634-421-507-119--801
27 351.206 200 801-315-402-653-130-677-243-718-174-692-7-131-224--801
28 357.443 200 801-331-85-605-442-437-770-278-17-656-414--801
29 367.218 187 801-332-563-709-710-114-572-330-70-29--801
30 516.494 200 801-335-396-340-372-434-203-193-443-654-683-416--801
31 356.041 200 801-351-481-98-276-377-245-381-39-6--801
32 515.091 199 801-353-457-223-703-310-420-135-132-246-756-321--801
33 468.972 200 801-357-185-8-774-445-649-95-441--801
34 666.909 200 801-365-477-708-747-521-99-325-30-328-348-156-313--801
35 537.020 195 801-382-355-418-590-778-262-699--801
36 457.071 196 801-388-789-165-511-320-648-4-252-181-109-361-575--801
37 487.742 194 801-404-749-715-255-38-542-72-12-327-745--801
38 296.144 197 801-408-538-25-546-380-200-194-58-641--801
39 409.043 198 801-409-31-607-68-711-358-76-490-283-726-172-142-468--801
40 527.622 198 801-415-281-693-773-748-766-798-795-46-316-56--801
41 484.560 195 801-419-646-513-732-734-562-522-308-299--801
42 623.240 197 801-422-461-171-533-432-587-256-271-664-350-630--801
43 222.345 195 801-430-339-446-704-65-776-152-24--801
44 467.902 200 801-431-532-788-501-69-379-665-753-286-346-662--801
45 194.907 195 801-439-78-80-238-2-146-208-314-632--801
46 450.258 200 801-475-727-504-433-681-462-282-219-759--801
47 566.813 200 801-500-568-779-228-18-229-523-311-79-175-210--801
48 503.827 199 801-527-417-342-105-154-625-516-257-57-454-495-719--801
49 536.248 200 801-530-427-35-127-112-392-691-366--801
50 635.341 198 801-531-334-297-284-145-151-492-750-738-123-369-597-368-23--801
51 309.871 200 801-537-184-452-752-763-222-397-168-591--801
52 409.381 197 801-559-518-63-41-84-611-780-93--801
53 332.405 200 801-578-717-497-678-502-344-509-455-629--801
54 260.266 198 801-588-658-463-598-613-577-259-484--801
55 241.704 198 801-602-676-796-448-736-610-615-782-482--801
56 401.656 200 801-604-54-268-89-679-449-52-633-784-107--801
57 452.999 198 801-636-647-386-474-755-799-548-592--801
58 482.720 200 801-639-589-51-471-201-491-205-543-476-582--801
59 490.535 193 801-652-494-5-319-566-367-544-324-188-176-466--801
60 418.579 200 801-668-44-539-10-22-136-1-767-197--801
61 455.269 200 801-680-97-111-128-21-393-760-573-333-406-411-371--801
62 309.342 200 801-684-399-584-489-603-524-398-113-743-298--801
63 581.369 199 801-685-515-292-627-640-696-655-253-227-389-77-435-642--801
64 397.922 200 801-686-55-14-459-240-503-235-510-534--801
65 502.975 199 801-716-565-147-520-618-547-71-139-623-117-601--801
66 522.705 198 801-721-576-657-378-359-108-118-122-739--801
67 398.788 194 801-723-48-179-167-42-180-663-53--801
68 484.711 200 801-751-248-724-164-706-571-400-254-556-512--801
69 395.817 197 801-758-360-700-251-244-762-190-232-744-438-153--801
70 464.845 200 801-765-645-742-293-722-580-124-405-218-757-140--801
71 551.969 200 801-775-137-493-672-741-772-263-401-11-199-595--801
72 382.449 200 801-783-554-264-275-189-712-237-306-535-478-638-529-688--801
