total_number_routes=19
total_route_len=17598.627
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1054.466 1000 1001-4-929-462-508-229-404-254-623-798-773-684-586-379-643-825-363-862-206-25-11-340-886-234-223-751-74-669-834-829-770-444-537-178-441-908-424-443-92-396-75-894-637-15-119-430-878-91-900-409-68-429-185-632--1001
2 1000.017 936 1001-6-993-220-454-542-73-594-852-287-725-664-727-479-205-927-682-61-760-33-122-434-123-691-755-285-334-573-821-211-341-554-722-817-164-543-592-200-23-247-935-85-439-128-819-863-555-897-700-808-66-260-747-567-207--1001
3 981.659 979 1001-29-3-718-423-299-224-523-723-300-243-366-672-114-824-173-518-258-901-601-981-504-117-570-480-960-326-497-470-701-746-146-619-831-253-565-383-331-328-507-617-166-473-756-784-158-41-237-922-521-376-670-526--1001
4 957.226 980 1001-36-662-89-76-983-469-130-482-395-610-689-835-56-57-629-318-49-108-804-345-866-748-602-931-343-292-387-563-996-811-736-705-417-649-186-208-337-278-698-855-492-495-556-317-397-741-426-284-667-384-583-303--1001
5 748.309 795 1001-139-848-752-372-494-957-750-354-890-183-453-976-413-296-843-882-135-38-954-902-213-714-271-163-517-468-766-854-355-874-489-346-964-90-221-389-681-286-653-203-154-539-170--1001
6 749.854 985 1001-179-184-316-946-20-39-329-867-588-266-709-640-754-222-767-406-734-120-466-142-674-62-30-44-721-12-362-375-845-765-182-915-360-143-963-857-433-647-938-225-463-953-611-536-8-414-107-775-553-994-944-951-350--1001
7 918.003 998 1001-191-100-402-348-738-32-605-913-987-427-83-546-432-502-55-324-297-531-631-847-800-357-783-776-538-661-63-217-98-81-673-478-215-724-188-923-820-412-298-769-40-590-952-574-612-2-903-67-475-828-127-216-692-165-190-137--1001
8 998.146 998 1001-313-977-269-849-250-872-199-481-301-936-578-46-391-759-172-982-24-419-713-359-18-551-641-615-532-999-197-276-560-226-358-195-352-159-791-96-86-121-263-109-945-162-940-837-577-270-459-314-451-101-69-252-519-937-658-371-19-50-921--1001
9 906.750 987 1001-320-436-332-112-201-677-380-988-483-968-904-840-99-836-864-680-621-156-388-958-972-688-614-956-509-600-353-82-715-28-893-584-151-403-928-259-745-812-961-998-356-347-871-884-268-639-152-568-926-779-230-442-739--1001
10 1112.115 999 1001-349-806-235-103-244-506-678-124-393-861-405-456-561-810-699-587-125-21-280-879-815-635-88-892-272-916-799-788-687-920-735-728-93-440-729-646-458-924-194-47-941-465-514-161-889-876-686-321-516-448-401-978-593--1001
11 1062.704 998 1001-381-336-400-204-986-80-275-22-826-295-711-524-656-851-591-663-970-789-706-995-909-418-407-236-696-240-527-967-868-51-558-932-118-697-545-966-394-859-232-955-304-302-277-174-398-654-869-257-668-740-160-37-471-279-421--1001
12 628.289 602 1001-487-251-181-707-34-5-564-335-351-989-846-374-189-529-261-873-472-550-604-726-511-513-420-730-744-227-694-809-881-652-624-839--1001
13 922.492 989 1001-503-273-113-193-608-712-525-141-446-786-648-541-325-339-70-138-267-309-609-905-971-962-860-985-310-455-477-683-491-763-486-422-645-449-650-753-540-447-378-571-256-844-515-695-965-598-370-528-597-145--1001
14 945.763 994 1001-547-59-816-283-385-368-306-581-899-644-180-147-133-814-666-45-579-48-883-628-10-774-891-906-460-777-796-634-485-918-52-16-737-104-505-305-169-461-17-939-613-841-238-925-595-842-84-437-743-781-499-535-947-943-805--1001
15 971.146 988 1001-807-548-72-671-596-464-134-895-544-832-997-333-813-228-249-246-616-562-510-231-618-762-771-731-549-914-599-171-264-907-875-638-175-445-192-827-732-202-833-377-196-627-530-150-501-168-930-315-703-660-281-210-323-338-364--1001
16 950.807 985 1001-818-490-77-782-795-934-42-911-239-140-991-43-778-293-498-399-626-980-71-312-910-7-979-933-327-1000-790-212-54-566-111-823-822-633-291-768-106-129-655-665-209-764-438-255-919-992-476-625-973-187-887--1001
17 1001.404 956 1001-850-830-467-675-690-534-792-14-457-651-856-838-450-425-416-319-344-500-148-630-274-636-676-659-620-488-717-708-496-877-742-853-948-65-26-245-373-64-990-622-367-369-311-94-365-233-136-361-949-157-589-870--1001
18 762.302 996 1001-898-803-704-576-582-289-167-793-942-685-31-512-797-408-761-969-794-308-720-693-642-885-105-975-342-78-79-428-102-153-719-552-559-35-97-262-749-248-733-219-410-242-772-917-58-9-716-520--1001
19 927.177 953 1001-984-307-386-533-155-474-585-214-569-382-198-218-322-282-974-431-572-758-13-110-657-115-801-177-959-858-1-265-484-392-435-522-757-60-865-53-787-149-176-575-785-288-126-780-330-144-290-607-132-241-702-131-294-912-452--1001
