total_number_routes=18
total_route_len=2948.107
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 93.590 200 201-20-41-85-80-31-25-172-77-110--201
2 178.925 200 201-21-23-182-75-163-194-145-195-52--201
3 132.996 200 201-30-120-19-192-146-97-14-96-130-28-74--201
4 206.954 190 201-32-171-65-86-115-94-51-174-136-189--201
5 231.435 190 201-45-113-78-129-11-6-122-167-34-95-158-10--201
6 127.264 200 201-48-26-152-40-153-169-89-105-15-59-198--201
7 184.906 190 201-57-118-83-143-176-125-4-191-84-82-72--201
8 114.735 200 201-62-131-44-13-43-2-90-67-17-39--201
9 169.416 200 201-93-55-58-184-199-37-81-138-137-102-68--201
10 186.136 200 201-101-119-193-46-128-33-121-165-188-108--201
11 180.125 200 201-114-159-38-150-22-151-16-140-187-142-111-63--201
12 172.348 200 201-148-103-197-124-141-69-200-91-116--201
13 206.298 200 201-161-104-18-54-185-132-7-181-117-49-166--201
14 141.908 200 201-164-66-12-160-47-70-139-175--201
15 151.271 200 201-170-134-50-156-112-168-79-29-87-42-123--201
16 202.034 200 201-177-3-88-8-186-127-98-157-135--201
17 68.419 170 201-178-27-173-154-24-61-100-64-179--201
18 199.347 190 201-190-5-180-35-126-71-9-1-99--201
