total_number_routes=11
total_route_len=10047.864
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1015.335 1000 601-127-44-211-526-26-418-33-580-221-492-420-163-90-325-521-333-128-482-238-56-194-263-376-592-374-218-130-470-540-74-39-582-25-262-467-210-65-176-30-233-308-410-554-257-532-265-431-159-223-360-7-509-278-513-369-277-457-99--601
2 1138.965 1000 601-235-347-256-451-299-296-76-508-448-168-598-536-430-245-152-529-371-38-145-97-473-548-461-217-193-433-40-377-465-534-337-158-558-392-232-177-196-3-557-220-588-239-291-353-148-574-157-300-462-314-250-249-351-439-303-185--601
3 868.946 978 601-293-535-416-341-112-260-309-490-75-340-454-14-426-147-42-483-524-575-445-166-422-450-306-350-484-192-387-516-411-113-317-511-155-165-567-121-294-10-237-287-412-246-563-421-119-304-115-78-544-229-468-290-395-386--601
4 992.551 995 601-332-267-284-62-488-55-600-162-427-564-379-522-276-553-198-188-133-358-66-443-244-100-186-234-331-81-253-58-243-94-310-160-72-328-122-380-69-92-61-500-32-501-207-209-111-406-517-268-142-279-368-429-225--601
5 735.344 994 601-363-134-231-79-568-382-425-173-5-354-476-518-383-326-143-138-104-419-479-36-436-21-562-343-283-452-67-428-22-555-591-311-11-389-77-164-197-459-398-559-571-320-561-496-442-319-405-519-180-315-528-305-73-549--601
6 782.410 989 601-438-63-480-543-423-6-474-295-349-505-123-520-213-538-458-88-399-215-364-52-373-41-329-172-546-321-154-167-106-489-247-407-206-201-324-514-191-53-137-272-359-126-117-15-57-190-539-179-573-273-216-98-48-533-464-507-135--601
7 1224.427 987 601-440-348-289-586-240-409-60-400-530-83-394-226-393-153-323-414-396-504-556-141-576-170-49-84-242-583-17-542-527-282-432-219-118-584-29-95-129-469-8-31-270-481-408-531-417-581-316-64-195-285-169-523-342-595-286-472--601
8 937.144 983 601-446-434-178-202-47-560-510-497-302-9-89-298-184-552-189-318-271-463-413-437-80-274-565-12-175-18-248-397-330-597-339-146-4-101-486-345-236-105-499-251-312-506-261-478-460-208-370-43--601
9 820.897 968 601-487-551-390-174-344-599-96-214-37-453-346-596-485-456-385-569-491-252-187-292-114-498-502-107-85-108-124-183-525-264-50-125-444-384-537-20-19-366-93-45-424-572-82-203-381-171-322-34-259--601
10 573.958 990 601-547-566-28-375-2-275-352-512-23-46-140-132-266-120-161-441-589-181-403-109-281-455-24-110-301-404-493-471-577-71-515-13-27-139-593-327-401-334-254-54-475-70-435-356-466-182-59-587-449-415-495--601
11 957.889 996 601-550-224-222-149-297-391-103-199-570-102-362-16-372-545-307-91-594-144-365-357-258-86-131-367-269-313-150-288-212-280-590-503-355-378-494-51-541-227-68-447-361-204-156-200-402-338-151-578-335-116-388-477-205--601
