total_number_routes=72
total_route_len=31240.489
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 296.398 200 801-32-616-393-585-449-51-166-72-620-781-183-284--801
2 402.120 200 801-36-549-614-774-732-576-21-324-207-125-406-619--801
3 505.016 200 801-45-544-252-445-705-718-606-265-434-253--801
4 484.237 200 801-52-349-355-15-17-302-267-113-112-172--801
5 400.606 200 801-55-351-458-159-409-243-438-571-487-680-405--801
6 372.596 200 801-68-65-564-623-176-143-609-468--801
7 295.379 200 801-73-71-472-507-331-485-644-776-586-785-234--801
8 226.553 200 801-76-420-93-521-114-358-373-37-790--801
9 357.788 200 801-99-704-75-419-69-628-756-518-212-194-273--801
10 283.667 200 801-163-2-42-395-701-546-398-12-452-390--801
11 590.666 200 801-174-47-693-294-654-259-667-536-202-422--801
12 448.489 200 801-175-360-548-632-752-54-323-198-97-538-124-657-5--801
13 436.551 200 801-177-497-400-86-716-557-689-340-788-404-653--801
14 436.314 200 801-190-559-460-350-539-533-592-383-158--801
15 336.350 200 801-191-523-710-655-352-106-512-430-83-535-709-380--801
16 302.223 199 801-209-399-332-30-600-152-306-223-310-211-583-687--801
17 616.591 200 801-244-375-475-353-735-242-550-659-469--801
18 366.674 200 801-247-798-102-237-312-57-724-188-417-118--801
19 391.070 200 801-254-480-432-534-129-440-60-459-618-181-1--801
20 483.898 200 801-258-104-220-589-231-403-715-490-580-119-117-155--801
21 478.529 200 801-275-260-473-739-134-797-297-377-40--801
22 504.626 200 801-307-100-107-20-647-173-28-49-696--801
23 444.754 200 801-309-793-759-62-95-90-494-382-413--801
24 558.165 198 801-314-320-669-641-31-626-757-800-371-53-605--801
25 675.760 200 801-316-50-527-338-560-61-448-123-77-378-531--801
26 286.623 200 801-319-301-736-563-727-482-569-745--801
27 355.341 200 801-346-584-573-492-428-639-476-250-678--801
28 468.802 200 801-356-479-151-691-493-526-762-168-595-157-603-192--801
29 414.229 199 801-366-751-796-530-317-251-499-578-290-167--801
30 438.601 199 801-368-697-133-582-387-16-723-262-555-501--801
31 535.355 200 801-385-765-4-695-232-397-374-414-630--801
32 509.045 200 801-391-161-103-675-743-131-467-126-64-255-22--801
33 478.582 200 801-394-303-703-256-197-179-613-415-329-629--801
34 500.923 199 801-411-484-672-601-196-455-799-442--801
35 450.774 200 801-412-343-435-634-38-225-783-726-699-418-795--801
36 368.794 200 801-424-791-325-201-39-670-682-676-384--801
37 347.567 200 801-431-235-342-498-738-427-769-673-213--801
38 606.793 200 801-437-3-640-470-730-768-408-263-215-33-741--801
39 579.476 198 801-446-132-344-519-792-753-299-56-698-44--801
40 472.289 200 801-466-13-453-561-760-588-6-711-283-729-148-381--801
41 461.064 200 801-481-565-646-511-363-712-740-186-92--801
42 305.875 200 801-495-379-156-645-513-441-572-274-34-91--801
43 468.118 200 801-496-491-334-140-248-666-328-514-171-750--801
44 480.428 200 801-505-426-608-46-651-59-447-101-362-502-43--801
45 525.491 200 801-506-650-425-520-508-87-551-617-261-596-66--801
46 375.076 200 801-515-540-58-558-681-537-599-295--801
47 290.946 198 801-516-410-287-264-660-591-110-483--801
48 598.350 200 801-522-271-433-612-648-277-200-372--801
49 462.662 200 801-525-238-121-767-27-326-524-224-322-643-423--801
50 341.244 200 801-528-685-218-311-389-208-719-300-504-574--801
51 327.545 200 801-532-509-337-272-386-677-41-679--801
52 596.140 200 801-545-128-642-233-204-794-369-245-226--801
53 482.525 198 801-547-35-604-478-577-279-579-154-615--801
54 583.986 200 801-554-184-722-694-109-139-665-517-786-333--801
55 360.728 200 801-562-165-746-227-26-96-568-359-199-773--801
56 559.390 200 801-607-707-700-228-182-347-164-684-289-293-153-292-116--801
57 291.300 200 801-635-637-779-662-160-315-702-214-135-570--801
58 228.354 200 801-652-450-149-29-503-147-744-631-683-598-10--801
59 476.485 200 801-674-122-407-330-221-370-80-246-79-636--801
60 568.839 200 801-686-318-23-88-19-621-664-185--801
61 272.994 200 801-690-236-766-401-120-354-7-610-742-763-268-249--801
62 565.675 200 801-708-668-542-282-257-189-144-178-25--801
63 461.185 200 801-725-341-141-471-327-240-115-98-85-74--801
64 526.354 200 801-728-67-222-281-717-70-656-219-770-376-313--801
65 452.701 200 801-737-130-89-454-345-270-402-451-357-566--801
66 498.406 200 801-749-587-594-195-622-688-136-593-462-266--801
67 415.368 200 801-755-138-754-777-465-291-170-747-633-127-348--801
68 605.282 200 801-758-187-649-308-789-206-361-280-285-18-137-217-8--801
69 204.105 199 801-764-671-105-142-94-553-203-416-474--801
70 289.941 200 801-772-443-713-288-720-590-14-529-733-78-567--801
71 483.188 200 801-778-439-9-575-421-581-775-108--801
72 172.532 200 801-784-229-692-436-162-543-145-335-392--801
