total_number_routes=90
total_route_len=43007.650
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 427.306 200 1001-38-956-91-493-604-672-877-143--1001
2 590.034 197 1001-39-986-630-460-262-524-712-680-277--1001
3 472.714 196 1001-67-224-826-758-98-332-29-70-662--1001
4 183.976 178 1001-93-87-402-389-11-296--1001
5 335.796 200 1001-114-222-567-329-341-544-216-181-738-284--1001
6 49.522 180 1001-176-230-779-871-991-252-101-659-59--1001
7 220.959 198 1001-214-275-527-727-291-115-686-859--1001
8 410.378 200 1001-215-401-692-515-690-428-713-971-560-573-123-303-260--1001
9 649.890 200 1001-231-456-242-167-701-183-337-873-112-23-171--1001
10 175.532 198 1001-234-124-314-959-961-753-808-500--1001
11 581.865 200 1001-240-107-330-218-475-710-324-442-208-656-13-113-10--1001
12 284.445 199 1001-244-6-508-189-199-476-396-872--1001
13 424.519 196 1001-251-334-60-869-587-830-822-601-381--1001
14 562.748 198 1001-256-439-409-353-4-893-378-463--1001
15 477.643 200 1001-261-695-317-190-543-125-109-450-663-730-864--1001
16 692.714 198 1001-263-998-504-195-969-708-122-108-965-953-132--1001
17 670.528 199 1001-268-593-905-606-489-318-972-185-119-348--1001
18 432.775 199 1001-271-741-88-49-968-617-141-932-354--1001
19 120.896 200 1001-272-660-386-607-605-763-5-453--1001
20 724.025 200 1001-276-812-9-62-624-279-397-704-747-739-366--1001
21 522.501 200 1001-292-144-642-770-340-359-791-583-387-258--1001
22 389.588 196 1001-300-725-768-233-522-874-471-207-650-801-854--1001
23 584.386 200 1001-305-832-80-614-313-127-177-970-995-988-47--1001
24 571.614 200 1001-308-229-197-328-847-628-913-825-815-357--1001
25 342.755 193 1001-311-855-679-657-238-281-876-2-448-440--1001
26 572.139 193 1001-352-301-227-491-133-843-520-184-912-649-931--1001
27 356.722 195 1001-363-629-298-731-891-323-89-677-678-711--1001
28 488.970 199 1001-367-449-40-618-937-75-645-160-369-221-882--1001
29 419.554 200 1001-375-155-26-707-516-492-693-495-36-794--1001
30 577.950 199 1001-383-835-925-609-703-309-689-12-987-417-608-984--1001
31 472.429 199 1001-391-94-565-652-441-385-186-994--1001
32 473.927 199 1001-395-116-742-286-497-193-919-879-688-566-43--1001
33 518.318 200 1001-398-179-798-702-821-431-211-473-897-95--1001
34 433.474 200 1001-400-103-180-903-670-841-521-205--1001
35 587.213 200 1001-411-530-743-916-563-621-415-212-333-413--1001
36 190.003 194 1001-427-451-228-745-90-886-368--1001
37 329.715 199 1001-437-347-246-626-509-641-698-173-484-744-911--1001
38 269.819 199 1001-477-790-927-316-350-517-514-588-74--1001
39 610.815 199 1001-498-512-55-892-828-774-831-432-598-482-577--1001
40 485.006 198 1001-505-623-469-615-307-569-513-696-163-923--1001
41 581.566 199 1001-529-820-35-813-896-675-561-399-985-331-665-219--1001
42 519.483 198 1001-533-720-429-42-371-982-941-175-403-129-48-490--1001
43 323.839 197 1001-556-494-416-210-472-66-691-603--1001
44 444.889 200 1001-568-169-797-849-810-699-981-118-528-667-654--1001
45 555.665 199 1001-578-715-836-750-209-558-564-852-435-259--1001
46 340.626 200 1001-581-225-327-906-549-78-487-853-862--1001
47 346.929 199 1001-597-63-518-685-545-315-146-105-537-631-430--1001
48 706.485 198 1001-640-851-881-943-204-422-717-687-410-99-942--1001
49 597.290 200 1001-668-140-833-946-157-782-586-335-980-619-147--1001
50 291.577 198 1001-669-478-162-135-360-52-602-806-68--1001
51 748.203 198 1001-671-582-72-104-290-658-773-200-3-392-468-83--1001
52 609.743 197 1001-676-732-22-908-646-846-57-990-282-198-172-952--1001
53 670.182 198 1001-700-187-373-310-92-174-506-394-151-555-457-827-947--1001
54 718.782 199 1001-705-102-664-550-899-975-111-634-880-120-295--1001
55 312.959 194 1001-706-248-346-166-34-270-388-944--1001
56 453.565 193 1001-709-51-235-997-236-322-96-620-926-769-502-69--1001
57 613.428 200 1001-724-58-194-802-1-910-936-56-15-253-71--1001
58 530.367 200 1001-733-653-31-479-44-885-632-898-526-895--1001
59 614.932 199 1001-734-17-507-503-761-106-622-182-860-76-697--1001
60 470.168 199 1001-736-579-267-321-824-20-861-638-445-814--1001
61 334.576 199 1001-765-326-870-325-636-884-762-21--1001
62 222.527 200 1001-771-792-992-655-178-393-983-384--1001
63 548.806 197 1001-777-188-548-483-718-928-918-600-775-136--1001
64 594.579 200 1001-778-749-594-446-571-780-576-552-117-938--1001
65 540.263 193 1001-784-977-716-950-361-345-637-963-150-249-519--1001
66 571.706 200 1001-786-694-510-462-748-254-28--1001
67 445.379 200 1001-787-474-470-1000-751-553-287-819-721-142-570--1001
68 462.625 200 1001-789-342-312-800-788-525-596-137-158--1001
69 639.175 200 1001-799-438-559-572-914-418-343-816-266-73-488-921-145--1001
70 354.487 197 1001-817-14-304-77-613-635-930-134-823-424-203-64-562--1001
71 350.266 198 1001-818-86-414-45-805-803-737-979-538--1001
72 455.559 200 1001-837-539-867-220-996-419-839-466--1001
73 124.503 200 1001-838-126-349-464-976-967-647-868-374-65-610--1001
74 721.481 199 1001-844-377-682-829-454-110-365-288-121-16-661-455--1001
75 624.023 200 1001-856-809-165-546-729-196-673-131-804--1001
76 365.156 198 1001-866-933-767-612-796-540-633-53-501-293--1001
77 360.928 200 1001-883-426-405-951-412-159-85--1001
78 622.525 199 1001-889-447-486-299-648-170-444-865-611-247-390-191--1001
79 519.558 198 1001-890-888-591-245-756-599-351-875-226-592--1001
80 649.760 199 1001-901-278-616-41-336-380-364-452-223-274-232--1001
81 556.536 200 1001-902-575-243-728-100-382-97-19-535-496-139--1001
82 616.164 200 1001-904-27-356-964-372-241-935-79-339-574--1001
83 575.522 200 1001-915-639-719-681-289-404-164-84-480-807-265--1001
84 606.200 199 1001-920-25-917-465-740-585-752-128-61-280-138--1001
85 545.231 199 1001-922-547-845-30-857-907-842-993-421-811-433--1001
86 393.060 196 1001-955-355-408-18-900-684-887-627-50-772-425--1001
87 362.275 191 1001-957-362-436-82-974-878-37-534-148-217--1001
88 697.944 199 1001-962-443-949-213-499-848-999-939-651-840-459--1001
89 649.695 198 1001-966-625-376-554-589-858-358-32-783-924-461--1001
90 361.302 200 1001-989-481-909-894-532-960-755-934-201-863--1001
