total_number_routes=54
total_route_len=19047.803
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 410.475 197 601-2-177-376-58-533-573-69-224-321-290-346--601
2 308.312 195 601-10-425-328-65-532-507-497--601
3 216.308 200 601-13-261-234-518-157-293-371-175-153-172--601
4 396.903 200 601-24-201-260-215-332-273-559-503-433-268--601
5 364.793 199 601-31-27-453-492-284-85-52-297-553-493--601
6 277.617 200 601-38-423-73-256-88-179-402-171-81-372--601
7 461.383 200 601-39-384-537-393-249-509-108-308-111-341-545-397--601
8 477.769 199 601-57-1-547-242-107-131-220-236-304-206--601
9 246.733 199 601-71-398-586-318-343-280-208-243-204-265--601
10 356.913 197 601-75-508-64-228-258-344-142-32-382-9--601
11 318.229 198 601-101-42-187-389-89-360-568-74-510-47--601
12 425.620 199 601-110-255-472-380-391-279-211-8-442--601
13 491.911 199 601-118-205-529-329-152-440-317-390-191-135-483--601
14 314.005 199 601-128-184-539-100-178-160-155-349--601
15 285.019 198 601-139-199-287-21-525-296-583-188-200-523-193--601
16 300.316 197 601-145-551-477-196-84-428-375-148-404--601
17 303.659 199 601-150-322-212-77-580-475-355-7-353--601
18 315.481 199 601-167-19-400-520-238-82-262-456-123-283-463-106--601
19 438.961 200 601-176-195-99-278-531-596-115-213-406-496-340-116--601
20 557.411 200 601-217-189-289-600-357-41-12-351-407-119-465--601
21 455.796 199 601-223-361-363-437-165-536-554-591-76-476--601
22 347.088 200 601-226-86-45-588-156-18-337-426-333-158-412--601
23 339.997 200 601-229-347-416-419-246-373-154-365-113-50--601
24 205.827 199 601-235-221-461-430-499-593-516-103-248-522--601
25 145.872 199 601-239-233-550-581-78-435-590-538-185--601
26 310.085 200 601-263-449-469-528-252-582-555-306-144-203--601
27 410.324 200 601-264-298-325-487-403-552-209-275-342-164-241-44--601
28 297.463 192 601-266-60-421-564-270-125-409-452-137-181-169--601
29 378.209 197 601-302-4-354-443-444-202-231-334-87--601
30 343.404 200 601-303-422-313-379-466-218-96-143-335-323-102-36--601
31 303.828 200 601-315-514-339-95-94-29-130-387-482-560-479--601
32 305.786 199 601-336-230-37-250-97-90-173-285-197-219-126--601
33 277.019 200 601-338-445-210-385-549-490-501-294--601
34 432.938 199 601-356-320-399-438-544-67-571-319-512-53-557-46--601
35 539.894 200 601-377-386-424-120-28-513-51-35-314-524-232--601
36 401.008 200 601-378-192-327-491-168-299-458-61-587--601
37 507.251 200 601-392-367-589-146-542-420-149-180-254-124--601
38 364.378 200 601-401-330-183-471-394-454-519-517-72--601
39 396.402 200 601-410-455-535-431-300-227-485-286-251-214-240--601
40 281.090 198 601-411-429-121-244-274-324-182-198--601
41 316.263 196 601-413-245-127-129-597-281-190-572-427-578-370--601
42 228.648 198 601-414-267-25-473-305-541-488-292-6-247-434--601
43 405.465 200 601-457-170-282-368-446-105-374-484-567-415--601
44 321.672 199 601-502-451-546-162-151-132-599-506-20-174-462-79-448-405--601
45 344.694 200 601-504-481-540-326-418-489-253-441-562-543--601
46 465.781 200 601-515-312-358-530-5-585-576-134-350--601
47 192.480 196 601-526-26-408-316-147-331-122--601
48 499.061 200 601-534-395-295-447-381-548-23-141-49-33--601
49 242.187 199 601-556-207-104-527-43-486-500-276-16-417-112-388-56--601
50 227.663 197 601-563-159-511-450-467-68-140-271--601
51 254.414 200 601-570-579-439-216-63-577-592-498-66--601
52 374.185 197 601-574-480-59-136-565-14-464-569-91-48--601
53 440.949 199 601-584-301-34-468-55-561-494-62-93--601
54 422.864 200 601-598-595-558-383-291-30-460-15-259--601
