total_number_routes=72
total_route_len=33023.096
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 629.424 200 801-5-390-355-213-620-778-262-793-307-564-429-797--801
2 382.427 196 801-16-276-377-694-245-1-381-39-106--801
3 641.544 200 801-26-779-229-311-523-75-545-263-400-254-199-595-49--801
4 321.532 191 801-37-64-375-497-678-238-2-137-314-632--801
5 488.846 199 801-50-222-500-540-38-255-149-180-663-715--801
6 512.004 199 801-67-345-617-691-631-235-503-436--801
7 399.901 197 801-78-645-124-580-722-29-405-218-757-626--801
8 514.682 197 801-80-693-281-742-293-441-56-469--801
9 422.614 198 801-81-268-486-366-177-93-340-352-635--801
10 416.041 199 801-85-605-32-147-520-618-732-522-308-299--801
11 543.301 200 801-138-343-531-539-260-105-104-625-154-720-514-485--801
12 499.824 199 801-183-557-711-358-248-724-164-706-571-19-40-556-512--801
13 446.255 199 801-209-163-772-741-594-726-172-672-142-468--801
14 366.501 197 801-211-259-98-102-264-554-97-674-567-460--801
15 417.990 193 801-220-652-176-494-548-592-391-241-799-62-150-458--801
16 329.034 199 801-247-487-265-344-572-502-300-455-709--801
17 402.533 200 801-261-291-791-784-310-700-244-762-232-584-153--801
18 381.256 199 801-266-493-100-48-179-76-490-283-168-397--801
19 291.910 200 801-296-187-217-395-697-692-7-113-402-298--801
20 573.108 200 801-297-334-10-44-136-22-57-257-454-495-719--801
21 364.700 197 801-302-457-360-790-223-703-622-731-782--801
22 512.332 200 801-303-634-637-421-690-507-660--801
23 315.512 200 801-315-309-653-438-353-130-603-489-524-398-225-728--801
24 377.298 200 801-335-396-604-54-89-52-449-633-482--801
25 295.351 200 801-339-388-152-24-484-673-560-785-599-538--801
26 439.434 199 801-351-63-41-770-278-139-623-510-534-55--801
27 464.889 199 801-357-185-8-774-445-649-95-119-330-114--801
28 682.980 200 801-365-47-372-780-470-434-203-654-348-313-521-82--801
29 525.844 196 801-382-125-161-418-551-272-650-689-295--801
30 321.732 174 801-384-536-13-558-36-466-425-134--801
31 539.142 199 801-386-292-201-543-590-699-550-387--801
32 670.473 194 801-394-96-171-533-492-665-379-753-739-282-759-424--801
33 502.093 200 801-409-751-243-677-190-744-246-756-159-336-464-20--801
34 551.430 200 801-415-798-228-175-18-79-568-72-542-687-327-670--801
35 636.585 200 801-419-646-565-573-437-71-734-562-214-614-443-771--801
36 288.153 200 801-430-173-170-735-109-158-277-794-329-121--801
37 369.412 200 801-431-269-788-501-364-682-383-532-361-575--801
38 504.329 194 801-433-661-196-566-188-324-450-451-612--801
39 295.017 200 801-439-184-403-723-453-212-140-169-356-146--801
40 465.051 200 801-446-511-165-133-66-181-252-286-346-662-323-6--801
41 229.365 192 801-456-519-103-504-475-332-578--801
42 490.478 200 801-461-657-359-122-378-118-671-221-69--801
43 339.314 192 801-463-120-644-341-155-577-767-197-206--801
44 585.553 199 801-518-530-99-683-127-35-112-392-416--801
45 496.375 199 801-527-417-45-342-234-280-447-312-370-608-317--801
46 436.489 200 801-537-404-412-167-508-749-42-609-131--801
47 696.400 198 801-553-219-320-472-4-648-108-488-428-271-664--801
48 620.762 199 801-576-721-422-496-750-123-738-516-630-350-192--801
49 424.605 198 801-588-157-686-380-498-442-162-702-17-656--801
50 600.637 199 801-602-427-30-325-156-328-526-407-160-705--801
51 499.482 195 801-636-647-589-51-471-290-166-440-515-374-563--801
52 275.699 200 801-658-83-598-613-481-25-651-737-408--801
53 590.310 199 801-668-284-145-151-432-256-587-768-369-597-368-555--801
54 215.700 197 801-676-796-448-736-610-58-195-33-204--801
55 384.681 198 801-680-275-393-712-237-306-535-189-337-638-529-688--801
56 268.953 193 801-684-148-505-615-110-399-258-267--801
57 593.803 200 801-685-242-141-733-354-253-322-373-249-143-77-305--801
58 644.452 199 801-696-627-655-640-491-205-476-198-389-227-582-730-289--801
59 524.598 199 801-701-585-251-420-135-321-273-132-107--801
60 302.643 197 801-704-65-88-462-681-87--801
61 522.720 200 801-708-547-513-406-760-333-21-128-716-579-111--801
62 537.194 198 801-713-101-754-319-544-474-621-367-755-15--801
63 421.245 195 801-717-506-294-642-473-413-347-675-191-606-583--801
64 317.457 194 801-725-61-200-194-528-117-601-414-546--801
65 375.453 195 801-727-423-639-643-92-178-216-509-710--801
66 437.882 197 801-740-31-607-68-593-718-174-695-729-743--801
67 682.833 197 801-746-270-426-616-385-11-401-707-714-210--801
68 559.872 194 801-747-477-84-611-459-14-240-669-480--801
69 503.104 198 801-758-215-679-624-465-769-792-549-27-781-126-3--801
70 328.231 195 801-765-452-752-763-202-659-86-591-499-666--801
71 535.987 200 801-773-766-748-316-46-795-12-628-552--801
72 478.336 200 801-783-230-761-363-43-570-233-9-478-411-561--801
