total_number_routes=15
total_route_len=16837.740
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1028.599 949 801-44-403-12-399-575-552-474-391-721-728-40-486-777-22-109-166-739-146-206-457-770-306-34-704-494-83-158-567-62-503-753-204-252-800-285-519-637-135-324-654-259-246-85-97-238-446-781-710-323-797-201--801
2 1185.815 844 801-67-536-562-26-548-106-778-773-490-144-321-389-397-437-377-561-518-718-174-640-374-681-501-224-477-287-183-89-137-409-228-164-660-662-113-669-701-230-229-638-358-594-744-382-221-585-103--801
3 1089.971 975 801-139-712-39-192-515-49-150-724-488-271-769-19-542-310-193-762-36-530-573-188-401-619-110-766-629-525-88-120-249-511-565-425-114-227-263-759-757-32-191-603-141-284-30-362-148-38-569-783-581-767-614--801
4 1099.626 997 801-194-788-383-497-643-505-459-100-612-633-443-597-245-656-796-289-558-154-461-538-369-522-52-651-513-435-705-261-754-355-790-516-165-346-472-212-691-14-303-6-683-624-439-29-715-286-570-300-568-272-180--801
5 1162.313 977 801-290-384-694-219-80-143-755-352-539-692-11-370-665-752-727-679-92-748-356-600-543-682-648-313-281-102-500-688-398-487-170-121-617-73-467-200-741-207-378-428-740-693-175-550-484-145-317-631-396-152-642-251-667-521--801
6 1209.549 988 801-331-381-580-282-482-380-58-210-176-678-341-602-673-765-274-661-491-504-361-339-758-115-292-782-689-278-574-211-599-385-357-528-430-795-687-523-149-209-540-480-406-43-613-738-162-431-560-307-404-529-763-698-591-50-46-279--801
7 1196.152 986 801-405-348-720-650-605-117-780-37-675-333-84-685-262-714-269-119-415-462-187-601-130-736-671-499-546-700-160-394-8-610-588-737-347-112-367-412-124-226-253-793-268-20-647-13-620-351-779-90-163-244-481--801
8 1074.672 993 801-451-440-514-419-733-27-64-582-416-185-735-10-572-15-719-65-699-726-621-649-713-42-364-632-495-255-360-768-250-256-390-387-664-644-133-534-764-72-225-532-197-657-533-264-411-760-527-696-25--801
9 1149.323 917 801-452-526-571-16-771-159-375-604-489-659-639-576-466-711-506-606-586-402-674-510-59-463-449-414-220-469-280-17-676-243-318-294-668-706-441-75-537-730-646-716-213-524-258-190-353-445-69-134-677-54-179-359-222-400--801
10 1169.642 950 801-493-1-71-618-371-82-288-393-68-275-429-35-81-299-87-772-450-21-794-593-337-641-447-186-327-350-181-78-342-308-680-509-608-314-395-18-61-742-707-9-596-41-695-60-167-438-745-260-276-147-142-468-470-55-177-329-316-74-273--801
11 1168.115 946 801-507-653-590-623-267-136-655-338-305-343-363-107-708-28-104-732-326-422-242-334-151-697-578-478-354-751-304-156-798-743-51-379-96-169-122-138-408-433-345-7-105-626-128-239-627-498-432-420-634-322-454-508-611--801
12 954.012 840 801-520-684-512-236-208-297-424-108-630-734-635-622-670-761-492-66-686-789-309-86-563-666-413-241-298-645-460-116-3-392-545-257-311-203-132-198-607-335-564-91-178-725-756-496-234-223-464-296-672--801
13 1217.116 911 801-553-2-418-652-202-254-373-366-729-153-340-319-123-125-189-787-556-456-557-444-577-786-99-502-301-98-465-320-776-723-473-455-434-205-636-155-566-423-750-240-70-368-555-247-266-126-458-551-325-587-386-277-161-609--801
14 1116.118 1000 801-559-344-784-94-218-231-535-168-517-111-421-129-23-312-583-625-448-442-483-76-216-217-365-372-24-541-388-476-302-731-547-746-717-628-270-774-799-196-330-265-77-410-426-214-702-479-475-376-407-589-56-31-215--801
15 1016.718 957 801-749-248-747-291-663-616-63-140-427-33-349-336-295-690-283-598-332-93-172-471-615-785-453-199-118-101-45-53-791-709-235-171-554-549-195-232-157-531-595-173-182-792-4-48-293-79-658-722-95-579-315-5-233--801
