total_number_routes=18
total_route_len=4084.333
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 251.795 170 201-4-15-71-193-33-186-144-179-190-147-72--201
2 242.192 199 201-35-32-38-62-84-118-152-88-183-40-99--201
3 165.441 197 201-46-164-54-89-175-9-174-110--201
4 201.399 199 201-55-7-41-150-137-68-79-156-172-197--201
5 208.773 198 201-63-44-3-86-131-11-130-25-116--201
6 273.495 184 201-73-30-128-34-98-6-189-177-102-77-127-58--201
7 206.019 199 201-87-145-121-2-8-76-17-200-112-60--201
8 231.702 191 201-106-85-191-94-12-19-178-23-22-47-82--201
9 214.158 200 201-120-26-123-21-113-126-148--201
10 183.226 198 201-132-14-18-143-176-165-124-181-111-59--201
11 174.904 200 201-140-57-173-104-95-90-138-83-52--201
12 218.635 199 201-146-122-115-16-162-171-170-187-78--201
13 260.362 199 201-155-67-36-5-64-109-28-80-182-167-70--201
14 257.151 194 201-157-93-199-135-133-27-195-49-160-117-180-61--201
15 228.198 198 201-158-51-50-66-69-1-134-103-101-154--201
16 234.345 196 201-168-92-48-185-31-169-161-42-53--201
17 293.368 199 201-188-184-153-166-129-141-151-125-39-29-96-43--201
18 239.172 193 201-196-194-20-163-136-142-159-100-13-10-198--201
