total_number_routes=18
total_route_len=3583.140
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 146.443 192 201-1-143-176-31-113-169-181-101--201
2 232.167 199 201-4-188-15-54-151-129-186-144-191-43-70--201
3 211.694 186 201-18-158-50-66-131-11-130-160-117-180-61--201
4 187.908 197 201-35-99-34-128-98-194-62-118-152-183-88-111--201
5 140.375 200 201-46-106-89-125-65-96-29-174-110--201
6 262.572 198 201-63-44-3-5-86-49-195-27-25-79-116--201
7 150.416 194 201-73-59-32-90-38-104-13-84-138-39-97--201
8 178.772 189 201-87-185-92-48-8-122-42-161-146-105--201
9 182.578 198 201-120-51-26-123-21-126-156-172--201
10 107.702 200 201-132-69-165-124-134-103-154-81--201
11 161.628 197 201-140-57-19-178-23-22-47-82-74-83--201
12 188.111 197 201-145-121-192-53-2-76-17-200-40--201
13 217.598 198 201-147-199-93-135-133-64-28-109-80-182--201
14 164.118 195 201-155-55-67-41-36-68-137-150-7-175--201
15 278.762 180 201-157-184-153-71-166-193-33-167-179-190-72--201
16 295.737 197 201-164-141-85-94-12-58-127-95-6-189-177-102-77-198--201
17 247.006 200 201-168-115-16-162-171-170-187-139-78--201
18 229.552 196 201-196-30-20-163-136-142-159-100-173-10--201
