total_number_routes=18
total_route_len=3249.055
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 212.014 186 201-4-169-61-198-22-70-106-195--201
2 150.238 200 201-28-6-49-14-132-78-171-130-96-34-76-2--201
3 163.594 198 201-37-165-45-56-38-32-23-117-129-41--201
4 152.202 195 201-42-172-197-5-62-159-20-46-138-186-120-149--201
5 191.072 200 201-66-177-65-99-94-151-125-189-50-85-81--201
6 175.895 196 201-84-199-118-105-69-176-191-58-134-17-97--201
7 181.478 200 201-88-155-115-11-71-87-30-64--201
8 298.037 200 201-100-89-121-144-137-123-13-8-1-60-75-127--201
9 214.042 199 201-128-168-53-112-108-114-86-55--201
10 116.480 199 201-140-54-9-12-59-173-188-29-139-21-166--201
11 204.820 197 201-142-152-196-184-190-51-111-145-91--201
12 229.863 195 201-150-187-79-63-93-193-19-170-146-73-26--201
13 197.119 198 201-153-131-43-180-136-3-44-116-95-83-148-27--201
14 124.806 199 201-156-15-179-7-68-18-80-183-102--201
15 188.617 198 201-162-181-35-164-104-25-10-77-122-141--201
16 152.993 199 201-163-47-200-103-90-110-178-36-124--201
17 93.590 200 201-182-57-133-147-40-16-98-119-161--201
18 202.195 199 201-194-31-52-74-101-192-160-109-157-33--201
