total_number_routes=54
total_route_len=16941.408
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 425.040 198 601-1-547-460-70-220-131-236-30-304--601
2 272.631 199 601-4-22-245-320-190-121-427-578-244-450-364--601
3 260.677 200 601-6-25-238-456-262-82-452-409-270-181-463--601
4 299.648 198 601-10-470-155-15-57-17-259-415-80-19--601
5 223.492 199 601-13-167-435-482-305-541-488-560-434-479--601
6 427.795 200 601-24-584-33-534-34-381-301-55-561-62--601
7 307.599 196 601-39-425-328-65-307-532-507-497--601
8 196.667 199 601-56-138-563-89-469-449-223-74-510-145--601
9 308.428 197 601-60-493-251-492-284-85-286-453-439-240-375-175--601
10 347.350 200 601-64-199-287-21-142-334-87-494-583--601
11 149.376 192 601-71-38-139-230-221-401-522-413--601
12 357.472 200 601-88-382-402-171-231-416-228-258-344-32--601
13 430.770 199 601-104-43-120-524-51-28-513-596-115-232-213-506-546--601
14 323.933 200 601-110-129-40-459-281-168-299-572-72--601
15 272.913 198 601-117-451-162-201-448-79-501-490-93-396--601
16 350.647 199 601-132-599-340-278-531-406-496-329-323-195-99--601
17 400.079 200 601-137-598-455-52-410-600-553-41-12-351-92-577--601
18 432.186 200 601-160-384-537-249-135-317-390-191-98-509--601
19 486.487 200 601-176-152-325-487-275-393-108-308-111-341-545-397-107-242--601
20 362.373 200 601-177-219-573-533-69-380-472-442-562-543--601
21 322.529 198 601-187-86-252-582-337-18-156-555-144-306-412--601
22 170.845 198 601-207-276-204-311-243-594-338--601
23 417.996 198 601-226-554-45-565-14-464-569-91-48-378-505--601
24 302.993 199 601-235-430-126-481-441-97-285-197-154-37--601
25 188.110 200 601-261-234-247-414-267-292-520-518-153--601
26 171.579 200 601-263-101-42-310-68-429-467-140-112-388--601
27 228.469 200 601-264-78-128-580-77-94-212-29-130-590-538--601
28 113.029 200 601-266-233-550-526-118-303-122-257-186--601
29 289.577 200 601-280-445-385-210-54-525-81-296-188-200-113--601
30 225.459 199 601-293-564-125-3-31-421-109-269-106--601
31 215.775 198 601-302-336-229-423-365-499-516-2-461-103--601
32 458.489 197 601-312-119-189-5-576-585-134-530-76-217--601
33 463.539 199 601-314-295-395-35-447-23-548-141-49--601
34 252.534 199 601-315-408-316-95-466-379-339-331--601
35 363.214 199 601-330-399-367-392-471-454-519-517-53-557--601
36 423.709 199 601-346-183-544-67-180-149-542-420--601
37 326.650 198 601-354-593-376-540-326-255-253-489-321-290-127--601
38 250.599 200 601-360-389-568-361-426-333-528-158--601
39 200.769 199 601-398-586-377-208-318-495-343-193-523-474-432--601
40 200.868 197 601-411-198-370-159-274-182-362--601
41 361.307 199 601-457-282-558-383-227-300-595-485-535-431--601
42 339.279 199 601-473-368-446-484-567-291-374-105-170-123-157--601
43 396.511 198 601-477-363-84-437-165-536-588-591-350--601
44 376.212 199 601-486-462-215-260-332-433-352-273-468-503-559-268-424--601
45 238.906 200 601-500-277-405-294-174-20-151-422-313-147--601
46 392.262 199 601-504-418-224-279-211-8-391-83-58-173-90--601
47 319.436 200 601-508-347-179-202-246-373-419-9-444-443-366-256--601
48 420.682 200 601-511-192-327-491-394-589-512-319-124-438-571-146-575--601
49 316.038 198 601-514-133-529-143-96-218-116-478-100-184--601
50 240.887 200 601-515-551-345-428-592-498-66-148--601
51 340.995 198 601-539-403-209-342-164-440-552-241-298-44-335--601
52 333.125 199 601-574-521-480-136-458-61-587-59-203--601
53 379.170 199 601-579-570-63-216-289-407-358-465-297-357-566-27-214--601
54 264.305 198 601-581-150-322-475-387-353-7-355-349--601
