total_number_routes=11
total_route_len=11224.808
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1033.109 998 601-80-66-437-90-337-208-86-219-410-350-476-164-272-56-394-13-588-24-73-2-405-561-234-385-145-562-396-230-106-87-356-569-422-585-250-315-101-536-77-342-132-94-151-26-20-97-160-195-331-546-346-359-125-180-412--601
2 1028.648 928 601-98-532-344-142-345-122-30-137-111-508-123-590-534-579-408-560-429-305-39-124-317-36-387-477-498-10-269-493-463-513-108-559-175-540-489-190-6-259-383-247-386-537-501-485-105-332-91-586-321-8-584-399-364-456--601
3 1043.811 993 601-115-296-482-470-591-450-502-170-411-397-109-464-171-549-515-40-213-279-96-18-198-237-400-133-333-184-354-468-434-252-336-445-134-541-37-81-228-341-12-311-38-258-48-261-55-146-436-486-209--601
4 1007.648 998 601-166-70-61-199-507-530-118-23-365-301-460-196-207-197-435-404-519-574-268-218-303-403-533-575-418-420-222-314-120-580-583-555-182-372-497-388-506-100-491-76-47-140-224-7-414-95-155-267-339-441-556-84-277-310--601
5 853.377 908 601-221-334-504-438-113-220-185-126-550-281-174-206-21-492-210-564-49-577-59-9-179-289-499-128-587-306-253-461-285-60-442-471-32-328-478-500-449-340-539-327-244-264-592-371-566-428-594-514-373-545-376-389--601
6 891.363 987 601-232-304-319-215-576-523-217-529-432-423-443-512-496-568-229-75-326-565-543-271-68-238-22-433-27-167-4-67-168-348-62-72-494-302-225-484-363-74-330-28-490-417-291-528-104-598-390-297-398-233-525-172-249-34--601
7 1095.925 998 601-270-596-299-495-157-88-288-57-29-526-375-357-83-130-322-127-313-158-377-419-241-582-510-366-600-274-194-183-226-517-384-50-131-173-538-316-444-53-153-573-51-338-65-355-481-448-361-78-102-362-14-212-440-248-148--601
8 1089.124 983 601-395-114-480-421-263-381-511-409-527-459-563-524-457-165-15-205-181-46-578-294-200-214-89-178-378-407-307-110-308-503-370-231-143-351-290-475-446-19-161-216-472-295-93-71-589-257-92-43-343-176-597-246-369-5-154-567-147-458-119--601
9 1029.341 997 601-467-192-275-276-99-144-454-455-571-193-149-487-424-262-204-325-287-129-186-243-116-3-265-64-452-413-520-163-201-211-531-203-278-368-599-552-254-11-33-466-135-85-474-318-382-266-156-473-553-391-107-117-17--601
10 849.686 959 601-483-393-177-187-103-138-406-54-82-392-416-554-280-544-401-136-380-42-162-236-309-41-415-189-367-535-352-283-329-260-293-447-518-188-570-347-462-112-202-31-557-581-273-324-286-595-430-45-323-379-25--601
11 1302.775 988 601-542-169-284-488-255-16-139-227-58-256-312-242-551-521-235-239-63-431-320-150-52-516-558-282-298-425-522-593-469-426-245-69-349-79-223-152-360-240-335-427-191-292-121-159-572-509-505-374-300-44-479-35-548--601
