total_number_routes=16
total_route_len=18254.889
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1106.434 922 801-36-443-713-549-774-614-746-227-720-732-646-511-576-21-681-756-518-90-537-207-125-363-712-599-382-329-415-753-253-792-299-265-621-19-56-698-627-629-624-494-58-540-108-406-339-477--801
2 1135.299 852 801-165-356-99-76-420-446-93-661-704-521-394-114-358-373-75-37-790-14-590-306-223-310-211-529-26-96-78-733-583-564-65-68-567-600-623-72-726-699-155-687-388-143-176-418-795-84-468-399-305--801
3 775.093 721 801-175-145-652-391-692-436-162-147-631-744-94-572-752-54-323-190-559-460-686-650-425-626-404-538-788-340-557-124-97-262-274-474-663-450-486-392-731-239-331-457--801
4 1268.253 971 801-191-773-412-241-725-341-674-122-407-577-478-311-35-604-389-330-208-300-504-585-620-781-183-719-218-342-12-677-498-353-242-735-738-85-221-370-98-240-115-673-452-547-574-634-783-579-154-615-488-552-48--801
5 1270.843 998 801-254-480-534-432-163-2-701-395-42-129-522-440-60-337-610-106-512-656-767-666-282-747-594-195-622-648-770-376-459-618-1-41-249-709-67-430-70-219-535-83-611-754-462-170-291-144-799-536-25-205-422-277-489-721-484-230--801
6 1135.291 996 801-319-301-360-645-671-142-105-441-548-314-641-132-303-703-256-197-179-613-185-544-252-445-520-508-23-87-718-705-606-545-128-551-617-88-642-592-757-482-653-569-157-192-603-479-434-66-81-556-45-501-304-320-736-745--801
7 1126.500 702 801-368-697-133-513-669-632-177-400-473-275-497-86-716-260-707-694-722-700-228-182-347-684-164-109-139-665-289-293-153-292-333-657-16-5-761-116-377-402-597-150-723-34-553--801
8 1302.138 999 801-411-532-509-271-181-375-244-386-272-546-398-268-763-742-352-326-27-127-633-257-189-524-334-224-643-322-171-514-348-266-442-313-372-475-550-659-469-74-80-246-79-279-427-636-769-327-471-679-141-431-235-213-390-216--801
9 949.747 995 801-437-73-766-236-247-485-346-584-573-496-668-491-516-635-660-428-492-591-110-779-315-751-702-214-39-201-17-447-101-362-695-232-397-374-414-112-267-113-381-283-729-148-302-630-676-682-40-384-364-91--801
10 950.253 798 801-495-379-156-582-463-149-29-503-161-89-103-675-470-345-454-270-554-607-325-424-15-57-6-561-251-317-711-530-499-586-776-135-160-639-578-476-290-250-167-780-708-500-748-523-111--801
11 1172.587 863 801-528-32-316-55-616-393-685-343-758-351-458-159-435-449-51-166-409-243-438-50-527-338-187-487-571-225-38-782-680-405-206-531-448-361-123-77-280-18-137-308-296-285-61-378-560-217-8-464-180-609-284-439-367--801
12 1318.978 938 801-737-130-229-335-385-640-366-662-637-264-287-410-798-102-796-466-13-237-505-312-426-588-453-760-608-172-46-651-59-4-743-730-768-408-215-502-517-566-357-451-786-467-131-184-33-263-64-126-741-765-321-255-22-276--801
13 1118.991 983 801-755-710-655-717-120-281-222-138-542-121-238-140-248-777-465-672-601-749-587-174-47-294-693-100-107-20-178-136-688-593-196-455-612-28-173-647-654-259-667-307-658-433-49-696-202-200-510-444-638--801
14 1277.583 998 801-772-269-481-309-212-793-62-515-558-95-628-69-419-344-519-151-691-493-158-350-539-533-383-168-762-595-664-596-261-318-233-800-204-31-53-371-605-555-198-226-369-245-794-706-506-625-44-461-526-771-169--801
15 1058.462 690 801-778-541-332-30-9-575-152-421-258-104-220-589-231-649-403-715-490-789-580-119-117-581-324-429-194-295-619-273-759-413-740-186-565-775-92-602-146-288--801
16 1288.436 961 801-784-3-52-349-507-472-71-543-598-683-10-203-416-727-563-387-689-739-134-797-297-791-670-43-188-724-355-234-644-570-417-118-456-785-11-734-336-678-423-750-298-24-328-525-787-483-7-354-401-728-380--801
