total_number_routes=18
total_route_len=27269.457
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1236.852 985 1001-11-87-402-389-63-518-685-545-315-146-105-931-537-755-81-329-567-691-603-210-416-973-201-55-892-828-821-431-512-473-211-986-262-84-680-480-712-409-807-277-378-463-4-485-893-13-113-141--1001
2 1823.004 995 1001-93-850-271-741-88-297-179-724-798-702-774-71-630-253-15-671-582-56-962-999-104-443-773-3-949-499-468-948-939-848-200-213-290-658-58-194-651-840-524-936-910-1-392-72-432-332-662-831-802-460-83-912-250-338-178--1001
3 1509.049 960 1001-176-793-230-779-871-101-659-59-149-886-148-37-534-362-330-308-746-328-585-752-197-229-689-12-782-366-586-880-569-513-696-511-30-505-995-127-177-879-193-907-882-163-130-369-295-766-86-302--1001
4 1575.915 986 1001-234-206-293-706-248-864-124-314-346-944-476-584-904-305-462-748-800-312-342-137-596-306-525-788-640-851-881-943-204-422-343-816-266-914-418-488-572-717-687-559-372-526-411-415-333-187-759-423-895-438-313-970-842-433-623-221--1001
5 1416.926 981 1001-272-660-386-695-605-607-760-501-578-533-326-870-636-325-720-528-568-564-849-797-169-441-715-852-810-699-981-118-490-796-391-540-633-166-450-663-700-34-730-723-652-413-186-940-435-259-385-836-994-53--1001
6 1390.768 995 1001-275-143-162-135-52-360-38-300-298-215-401-713-375-155-26-428-515-692-875-888-591-245-170-756-599-351-486-123-683-260-889-493-592-918-928-520-649-482-184-600-299-775-718-843-495-36-136-207-650--1001
7 1350.307 986 1001-407-244-6-817-14-304-77-203-930-424-134-635-613-923-618-40-449-805-45-414-803-152-830-601-381-139-634-966-593-905-318-489-606-624-62-812-9-397-279-704-747-61-666-507-503-76-138-280-913-357-255-292-785-257-218-78--1001
8 1923.853 987 1001-451-437-228-370-225-354-974-932-82-436-878-906-107-327-240-853-487-549-10-710-256-915-639-719-681-289-404-164-353-439-49-617-862-826-992-655-458-347-734-761-324-442-8-39-29-70-498-459-758-597-181-430-631-222-722-224-67-296-284--1001
9 1337.716 1000 1001-477-285-602-806-778-814-171-579-523-267-321-824-20-861-455-23-638-445-16-365-998-504-195-231-873-183-337-701-829-454-110-969-708-122-965-108-263-288-320-571-985-249-519-674-85-379-951-412-400-502-769-654-557-94-54-158-872--1001
10 1263.970 971 1001-542-989-556-644-481-909-894-532-960-472-66-352-216-544-341-301-227-133-483-516-492-707-764-971-560-573-690-303-471-958-891-731-323-89-548-777-188-693-491-577-598-95-897-98-24-678-854-794-934-863-494-738-677-711-669-291-527-384--1001
11 2138.305 995 1001-581-311-855-17-984-837-539-867-220-920-657-238-281-876-448-440-2-679-996-419-839-466-847-740-465-917-825-815-860-656-475-217-265-237-834-202-398-968-154-208-622-106-434-283-46-417-140-128-185-972-182-697-168-608-387--1001
12 1411.701 997 1001-727-927-273-316-350-517-405-426-514-588-74-883-954-68-841-670-736-521-180-903-96-22-941-175-553-287-142-721-819-901-274-223-282-198-846-952-646-429-470-781-236-172-232-546-673-121-978-804-196-132-661-726-478-595-790-531--1001
13 1401.004 1000 1001-787-866-264-235-676-884-762-21-612-767-709-51-933-474-1000-732-751-908-844-364-377-452-57-990-856-809-165-682-456-242-167-41-729-278-616-336-380-131-112-953-561-399-780-938-865-444-226-447-611-648-877-192--1001
14 1602.651 992 1001-838-126-349-464-374-65-161-818-367-845-791-334-60-869-587-822-937-469-615-496-811-421-993-575-243-728-100-97-382-307-75-160-645-535-19-902-857-919-64-189-199-7-789-632-750-565-667-129-42-209-558-982-371-643-570-997-926-69--1001
15 1879.122 1000 1001-922-547-484-976-967-647-868-538-955-508-355-395-116-900-627-887-684-988-47-786-694-50-18-408-742-945-286-319-823-737-251-698-258-626-467-173-562-979-28-145-942-574-241-935-506-294-92-394-99-410-339-73-921-156-79-151-555-964-109-270--1001
16 1333.182 1000 1001-929-859-344-686-453-261-763-5-753-754-808-500-961-959-388-27-898-947-373-733-885-44-653-479-530-827-31-743-916-563-457-174-621-310-212-543-190-125-356-254-510-80-614-497-772-425-832-688-566-43-799-396--1001
17 1342.719 995 1001-983-393-771-792-114-363-629-725-768-233-874-522-672-784-716-150-776-117-446-552-576-813-675-896-361-950-345-637-963-219-239-594-35-665-331-977-390-890-91-956-247-604-191-749-33-205-620-103-529-159-820-322-403-48-406-765--1001
18 1332.412 997 1001-991-252-610-144-383-642-147-835-668-25-628-276-833-705-664-268-739-703-309-157-609-987-925-102-335-975-625-376-554-589-858-358-550-32-783-924-461-980-359-120-111-899-119-348-946-619-340-770-551-583-641-509-90-745-590-427-911--1001
