total_number_routes=72
total_route_len=24218.370
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 205.331 200 801-6-649-565-489-418-276-253-630-532-311-22--801
2 224.327 200 801-7-695-556-109-321-173-198-572-283-157--801
3 399.210 200 801-33-627-442-127-90-31-405-354-189-54-194--801
4 256.820 200 801-38-212-759-437-21-220-521-725-568-363-244--801
5 474.939 200 801-44-698-302-727-57-113-465-181-758--801
6 444.814 200 801-56-797-505-122-514-75-190-526-294--801
7 436.361 200 801-68-28-72-559-362-466-36-551-401-444--801
8 276.735 200 801-79-226-13-262-666-705-111-80-428-236-472--801
9 350.772 200 801-88-304-369-335-718-328-765-507-15-166--801
10 446.127 200 801-117-629-3-161-739-365-112-309-35-348-227--801
11 226.258 200 801-129-27-134-786-187-192-11-448-287-86-104-717-419--801
12 269.278 200 801-147-277-377-800-702-518-288-114-240-360-425--801
13 112.865 200 801-150-243-141-298-101-578-749-604-62--801
14 361.286 200 801-159-740-368-55-462-16-791-382-755-282-94--801
15 429.347 200 801-163-433-179-184-248-631-557-475-175-66-766--801
16 412.779 200 801-168-536-661-700-295-510-24-581-579--801
17 232.649 200 801-174-400-779-750-690-251-515-252-367-60--801
18 152.222 200 801-176-115-546-123-716-338-524-89-587-130--801
19 238.851 200 801-191-738-674-316-48-59-783-610-618-266--801
20 253.669 200 801-199-379-46-794-237-636-232-772-124--801
21 423.220 200 801-221-642-477-654-149-390-142-413-751--801
22 392.605 200 801-222-249-45-761-687-389-660-395-4-707-589--801
23 418.922 200 801-233-133-319-451-449-70-694-667-332-621--801
24 423.030 200 801-235-138-645-120-789-506-639-550-730-554-431--801
25 349.095 200 801-255-501-132-608-280-752-143-692-478-605--801
26 157.627 200 801-278-99-372-153-577-81-729-95--801
27 390.957 200 801-291-530-469-209-300-107-32-582-799-795--801
28 381.470 200 801-297-41-796-213-103-303-358-380-537-230-474-490-756--801
29 449.858 200 801-308-764-662-116-77-787-747-633-499-443--801
30 501.284 200 801-347-5-606-415-203-693-102-170-683--801
31 162.333 200 801-352-193-743-257-612-595-771-429-334--801
32 231.074 200 801-370-299-63-374-632-223-592-495-709-2--801
33 384.993 200 801-384-560-453-349-614-769-263-586-9--801
34 288.994 200 801-427-635-436-64-313-770-351-270-399-373--801
35 475.143 200 801-441-164-508-681-637-53-293-539-555-648-272--801
36 296.774 200 801-446-195-145-620-470-139-359-552-643--801
37 183.782 200 801-461-722-737-91-20-607-188-357--801
38 300.088 200 801-467-597-306-165-148-422-652-19-708-513--801
39 506.799 200 801-468-463-757-517-665-775-435-486-65-542--801
40 250.618 200 801-492-672-265-397-675-788-327-331-219-177-324-156-361--801
41 395.381 200 801-493-342-509-531-383-292-454-731-82-728-97--801
42 498.617 200 801-503-573-225-1-108-746-680-512-286--801
43 297.773 200 801-504-206-169-647-323-391-450-12-258--801
44 377.886 200 801-516-622-211-98-625-571-640-39-588--801
45 407.493 200 801-520-549-92-14-346-412-624-73-289-69--801
46 393.622 200 801-535-378-421-87-598-655-484-215-322-285--801
47 462.852 200 801-544-126-594-305-483-110-281-566-183-529--801
48 380.290 190 801-561-452-216-785-567-296-154-688-144-458--801
49 440.837 200 801-574-254-479-457-125-17-790-239--801
50 374.785 200 801-583-641-528-696-71-767-611-241-205-599--801
51 366.905 200 801-590-310-375-320-522-628-447-638-715--801
52 323.246 200 801-593-736-576-558-720-609-318-420-497--801
53 278.946 200 801-615-74-763-398-158-408-61-242-754-29-386-411--801
54 170.468 200 801-616-491-186-339-264-336-585--801
55 208.128 200 801-626-741-511-329-651-748-570-653--801
56 375.732 200 801-644-664-744-333-30-307-792--801
57 474.996 200 801-656-488-8-197-445-682-564-58-712-50-261-182--801
58 138.484 190 801-658-487-496-494-393-315-527-753-350-96--801
59 373.808 200 801-668-434-247-341-381-703-128-659-396-456-76--801
60 505.802 200 801-673-155-245-562-782-613-679-480-473-337-485-340--801
61 235.640 200 801-676-269-726-279-106-553-246-798--801
62 281.056 200 801-691-78-519-498-259-533-733-768-623-464--801
63 223.314 200 801-706-364-343-201-42-207-704-85-685-202--801
64 468.040 200 801-710-140-388-284-430-409-250-780-650-160-387-541--801
65 211.373 200 801-713-25-49-162-185-93-345-476-416-459-734--801
66 315.652 200 801-714-471-180-663-314-547-178-711-745-781--801
67 294.510 200 801-723-538-256-100-43-523-481-602-686--801
68 441.690 200 801-732-217-83-40-51-218-84-404-735-455-317-697--801
69 292.518 200 801-762-290-274-423-619-268-603-793-353-214-671-669-591-210--801
70 307.156 200 801-773-34-601-600-670-196-678-784-684-355-742-118--801
71 342.822 200 801-776-424-439-545-543-312-271-330-119--801
72 385.245 200 801-777-131-137-617-417-584-410-356-23-438-502-677--801
