total_number_routes=20
total_route_len=2704.568
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 93.590 200 201-20-41-85-80-31-25-172-77-110--201
2 178.925 200 201-21-23-182-75-163-194-145-195-52--201
3 109.051 190 201-30-120-19-192-196-97-14-96-130-28-74--201
4 202.632 180 201-32-171-65-86-115-94-51-174-136--201
5 70.568 180 201-45-178-27-173-154-24-61-100-64-179--201
6 134.126 200 201-57-118-83-143-176-36-33-121-165-188--201
7 178.349 150 201-60-82-180-84-191-125-4-72--201
8 65.797 150 201-62-131-44-102-146-68--201
9 93.786 130 201-73-116-12-129-11-6-122--201
10 142.951 150 201-93-55-135-58-184-199-37-81--201
11 102.058 170 201-101-144-119-166-35-126-71-9-1-99--201
12 60.949 170 201-113-155-78-175-13-43-2-90-67-39--201
13 180.125 200 201-114-159-38-150-22-151-16-140-187-142-111-63--201
14 122.556 200 201-133-48-26-152-40-153-169-89-105-15-59--201
15 162.615 140 201-148-103-197-124-141-69--201
16 193.815 180 201-161-104-18-54-185-132-7-181-117--201
17 115.158 180 201-164-66-147-160-47-91--201
18 151.071 190 201-170-134-50-156-112-168-79-29-87-42--201
19 202.424 190 201-177-3-88-8-186-127-98-157-137--201
20 144.022 180 201-190-5-10-193-46-128-106-167-34-95--201
