total_number_routes=11
total_route_len=8042.382
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 768.901 998 601-80-270-596-299-495-157-360-315-357-313-101-250-585-83-130-422-569-356-87-355-106-481-448-405-561-234-385-145-338-562-588-13-394-51-573-56-272-53-153-396-24-73-2-65-292-335-159-191-240-226-384-241-479-548--601
2 715.555 989 601-115-334-306-597-589-185-126-550-231-15-165-539-457-409-449-578-500-514-294-566-110-371-592-264-181-205-307-261-308-55-146-475-143-290-351-43-343-176-340-436-327-92-257-244-46-594-428-373-328-90-376-389-437-35-66-402-114--601
3 645.096 965 601-166-70-61-199-507-369-530-118-23-365-301-590-508-207-568-496-197-218-224-140-303-229-423-123-534-579-460-408-558-282-560-522-595-286-124-324-317-39-293-447-516-202-31-305-345-142-344-593-469-323-430-5-465--601
4 665.989 952 601-209-486-461-421-263-381-524-511-527-459-563-200-208-337-582-131-50-86-219-194-350-121-476-164-444-214-510-600-274-366-410-427-572-183-509-230-505-374-300-517-44-102-362-14-419-377-158-536-440-223-152-147-458--601
5 821.779 997 601-232-319-304-249-215-576-59-523-27-28-167-238-564-529-330-74-443-432-22-433-217-49-577-591-210-4-168-348-62-72-494-302-271-543-565-326-75-268-574-47-519-404-441-533-95-414-555-314-156-473-553-391-107-117-30-429-17--601
6 953.835 980 601-296-482-470-499-289-179-9-450-502-170-411-397-549-515-40-213-279-96-198-237-468-445-19-161-446-216-503-472-370-281-174-71-220-113-490-93-295-21-598-390-297-398-492-233-525-67-172-225-484-363-68-196-111-277-137-310--601
7 824.208 988 601-426-103-187-138-498-169-247-255-16-227-489-190-6-259-139-413-452-64-265-520-163-3-201-211-58-256-203-278-487-455-454-132-342-77-26-20-97-160-195-322-127-361-78-331-359-125-180-412-248-148--601
8 624.359 960 601-439-253-480-285-60-442-478-545-471-32-173-538-316-89-178-378-407-134-541-37-81-228-48-341-12-184-311-38-333-133-400-171-354-109-464-258-434-336-252-206-18-104-528-291-417-246-128-587-438-504--601
9 624.989 932 601-453-141-192-275-79-212-88-288-375-526-57-546-29-151-94-571-193-149-531-346-99-262-204-144-325-287-493-368-243-312-116-383-488-463-513-284-10-186-269-129-424-245-276-542-69-349-467-567--601
10 700.051 993 601-532-353-425-122-298-7-512-84-403-556-435-76-491-339-100-267-155-575-418-182-506-388-497-372-420-222-583-580-570-120-347-266-382-188-136-318-474-462-112-85-135-52-557-581-273-485-584-392-82-387-177-393-483--601
11 697.619 983 601-547-456-364-399-36-416-466-150-554-105-260-280-544-401-518-367-535-352-283-380-42-162-236-329-320-309-586-41-91-332-189-415-431-559-551-108-386-599-242-540-521-235-239-63-321-175-11-33-8-254-501-552-537-406-54-477-379-25--601
