total_number_routes=80
total_route_len=25166.278
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 154.238 120 801-6-644-691-78-565--801
2 129.768 150 801-7-595-199-612-771-429-334--801
3 430.230 190 801-28-72-559-362-466-36-551-401-444-239--801
4 399.210 200 801-33-627-442-127-90-31-405-354-189-54-194--801
5 306.980 180 801-34-601-600-670-196-678-784-684-355-742-118--801
6 234.054 200 801-38-159-212-759-21-437-495-592-686-267--801
7 200.446 170 801-56-49-162-185-93-345-476-416-52-459--801
8 282.275 200 801-74-398-763-221-158-408-61-242-754-29-386-411--801
9 99.544 180 801-79-577-626-741-81-729-95--801
10 406.689 170 801-92-14-346-412-624-73-289-69-273--801
11 150.045 170 801-115-546-123-716-338-524-89-587-130--801
12 247.621 180 801-117-397-675-788-327-629-331-219-177-324-156--801
13 224.593 190 801-129-27-134-786-187-192-11-448-287-86-104-717--801
14 383.961 200 801-137-617-417-584-410-356-23-438-502-677-136--801
15 423.167 200 801-138-645-120-789-506-639-550-730-554-431-460--801
16 299.968 190 801-145-620-470-131-139-359-552-643-406--801
17 132.646 120 801-174-400-278-99-372--801
18 142.638 170 801-176-88-777-527-315-753-350-96--801
19 235.135 200 801-191-738-674-316-48-59-783-610--801
20 372.972 150 801-211-98-625-571-640-39-588--801
21 441.676 190 801-217-83-40-51-218-84-404-735-455-317-697--801
22 206.767 150 801-222-370-299-63-374-632-223-709--801
23 246.056 160 801-226-13-427-535-635-262-705-666--801
24 392.384 190 801-249-45-761-687-389-660-395-4-707-589--801
25 429.967 170 801-254-479-457-125-17-790-157-326--801
26 325.577 150 801-255-439-545-543-312-271-330-119--801
27 272.103 200 801-277-377-235-800-702-288-114-518-240-360-425--801
28 273.611 150 801-291-384-619-268-603-353-793-214-671--801
29 370.235 180 801-297-41-796-213-103-303-358-380-537-230-474--801
30 252.195 150 801-304-446-195-259-533-733-768-623-464--801
31 449.858 200 801-308-764-662-116-77-787-747-633-499-443--801
32 415.942 170 801-319-451-449-70-694-667-332-621--801
33 203.326 200 801-329-511-762-290-423-274-80-428-236-472-26-591-210--801
34 501.284 200 801-347-5-606-415-203-693-102-170-683--801
35 106.628 170 801-352-193-743-257-264-336-585--801
36 214.993 190 801-364-343-201-42-207-704-85-685-202--801
37 316.112 200 801-369-335-718-328-765-15-507-688-144--801
38 364.636 180 801-375-320-133-628-447-522-638--801
39 389.457 190 801-378-421-87-598-655-484-215-322--801
40 252.408 180 801-379-46-794-237-636-232-772-124--801
41 258.147 190 801-424-776-516-622-391-450-12-258--801
42 427.844 190 801-433-179-184-248-631-557-475-175-66-766--801
43 373.767 190 801-434-247-341-381-703-128-659-396-456-76--801
44 354.706 130 801-452-590-310-216-785-567-154-296--801
45 185.197 200 801-461-722-737-91-188-607-20-37--801
46 454.892 190 801-468-44-3-161-463-112-365-739-309-35-348-227--801
47 314.504 200 801-471-180-663-314-547-178-711-745-781-285--801
48 474.652 190 801-488-8-197-445-682-564-58-712-50-261-182--801
49 212.971 190 801-489-418-276-519-498-630-253-532-311-22--801
50 213.211 180 801-492-672-163-265-725-521-220-568-363-244--801
51 395.381 200 801-493-342-509-531-383-292-454-731-82-728-97--801
52 336.263 180 801-501-132-608-280-752-143-692-478--801
53 498.617 200 801-503-573-225-1-108-746-680-512-286--801
54 468.766 170 801-508-681-637-53-293-539-555-648-272--801
55 268.791 180 801-520-441-164-549-148-422-652-19-708-513--801
56 389.740 190 801-530-469-209-300-107-32-582-799-795--801
57 415.443 200 801-536-661-700-295-510-24-581-579-47--801
58 462.852 200 801-544-126-594-305-483-110-281-566-183-529--801
59 378.155 180 801-560-453-349-614-769-263-586-9--801
60 298.145 170 801-561-233-169-504-206-647-323-575-266--801
61 250.130 180 801-574-68-668-467-597-306--801
62 374.785 200 801-583-641-528-696-71-767-611-241-205-599--801
63 323.246 200 801-593-736-576-558-720-609-318-420-497--801
64 227.753 150 801-615-269-726-279-106-553--801
65 155.015 200 801-616-491-676-773-186-339-798--801
66 423.117 180 801-642-477-654-149-390-142-413-751--801
67 108.808 180 801-658-487-656-496-494-393-604-62--801
68 375.878 190 801-664-744-333-30-307-792-778--801
69 505.802 200 801-673-155-245-562-782-613-679-480-473-337-485-340--801
70 216.491 150 801-695-556-109-321-173-198-572--801
71 473.503 200 801-698-302-727-57-113-465-181-758-756--801
72 174.588 130 801-706-732-147-651-748-570-653--801
73 468.040 200 801-710-140-388-284-430-409-250-780-650-160-387-541--801
74 97.161 160 801-713-25-150-243-141-298-749-101--801
75 293.385 170 801-714-436-64-313-770-351-270-399-373--801
76 293.892 160 801-723-538-256-100-43-481-523--801
77 358.684 170 801-740-368-55-462-16-791-382-755-282--801
78 505.394 190 801-757-517-665-775-435-486-65-542-121--801
79 236.105 170 801-779-750-690-168-251-515-252-367-60--801
80 441.064 180 801-797-505-122-514-75-190-526-294--801
