total_number_routes=36
total_route_len=9334.611
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 182.249 180 401-10-317-24-274-116-172-276-130--401
2 251.959 200 401-43-164-377-361-294-318-271-55-321-61--401
3 289.540 197 401-86-90-251-159-212-286-29-176-295-196--401
4 395.816 200 401-94-30-149-252-205-62-264-140-53-306-123-242--401
5 189.146 189 401-104-11-28-42-334-54-40-209-57-60--401
6 323.876 199 401-108-351-14-157-248-392-18-80-1-332--401
7 285.324 195 401-122-119-136-34-41-129-102-128-366-74--401
8 170.197 199 401-138-244-163-142-391-259-315-225-169-302-288--401
9 314.990 199 401-166-285-192-4-184-211-117-390-312-373-207-396-39--401
10 340.342 200 401-168-281-314-342-87-36-67-230-134-201-363-77--401
11 315.275 199 401-177-46-247-333-208-352-265-139-277-19-210-81--401
12 288.679 199 401-179-381-115-105-111-348-202-83-198-200-12--401
13 263.259 199 401-187-223-320-148-144-20-71-235-382-48--401
14 207.054 193 401-188-386-13-362-45-215-310-146-369-160-133--401
15 172.723 199 401-216-236-224-303-106-204-125-280-261-325-44--401
16 193.807 198 401-218-213-388-143-89-194-193-181-161-313--401
17 259.409 198 401-241-292-343-308-6-272-370-331-17-256--401
18 205.520 198 401-243-273-190-162-26-338-92-214-8-400--401
19 222.836 198 401-270-72-309-380-16-240-141-56-47--401
20 250.683 198 401-284-21-65-147-97-379-378-173-346-131--401
21 264.301 196 401-287-347-397-35-175-59-289-2-68-229-50--401
22 288.419 200 401-290-266-64-364-158-154-384-9--401
23 270.494 199 401-291-260-326-327-82-267-231-305-100-167--401
24 303.824 199 401-296-221-399-174-31-25-257--401
25 175.011 198 401-298-84-245-319-349-7-124-355-85--401
26 229.872 199 401-304-341-118-170-156-269-330-199-182-180-220--401
27 266.978 198 401-311-358-206-165-253-219-153-38-96-49--401
28 321.099 197 401-322-195-283-152-126-135-297-345-5--401
29 342.600 200 401-328-246-99-114-32-237-238-23-22-132--401
30 352.233 200 401-336-120-69-66-255-3-374-112-387-299-356-239-254-371--401
31 298.609 198 401-357-155-301-222-350-75-127-171-293-367--401
32 262.071 195 401-375-278-262-151-110-183-393-234-339--401
33 159.553 199 401-376-250-27-368-217-189-137-186-107--401
34 222.750 200 401-383-79-275-52-360-268-372-145-395--401
35 267.832 199 401-389-263-385-103-316-101-93-58-88-228--401
36 186.282 195 401-394-227-398-197-15-329-98-344--401
