total_number_routes=54
total_route_len=20160.917
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 230.513 199 601-4-336-38-235-276-122-538-185-186--601
2 304.163 200 601-13-167-482-473-446-305-262-123-456-109--601
3 462.432 198 601-24-584-301-34-468-559-433-340-116-478--601
4 395.452 200 601-31-455-535-27-453-492-284-52-85-251-214--601
5 245.157 200 601-71-398-75-586-318-208-280-523-474-417--601
6 265.875 198 601-73-256-443-37-499-430-126-593-516-103-248--601
7 386.561 197 601-88-444-250-285-197-219-441-40-459-370--601
8 219.143 196 601-101-42-244-511-450-467-140-310--601
9 359.323 199 601-104-201-260-386-385-549-490-79-448-501-294--601
10 393.724 200 601-121-110-190-299-168-458-61-587--601
11 557.548 198 601-127-589-542-146-438-420-149-180-254-124--601
12 283.770 200 601-145-223-361-363-568-426-337-333-158--601
13 375.886 200 601-170-282-368-291-374-105-452-259-17-434--601
14 490.674 199 601-176-212-328-108-317-390-532-191-507-497-98--601
15 351.476 198 601-184-539-325-487-403-100-7-353-163--601
16 480.460 199 601-205-529-329-531-596-513-115-213-332-273-503--601
17 235.363 200 601-207-338-486-500-243-204-405-277-594--601
18 531.758 200 601-217-189-289-312-530-5-585-576-134-350-412--601
19 263.331 198 601-233-78-435-19-520-518-479-6-463-106--601
20 447.287 199 601-234-457-57-1-547-30-460-220-484--601
21 247.266 200 601-239-118-303-387-130-580-475-590-153--601
22 380.998 199 601-245-320-327-491-471-394-454-519--601
23 291.032 197 601-263-421-564-375-63-577-592-498-66--601
24 408.517 200 601-264-39-425-65-242-131-236-304-206--601
25 311.202 196 601-266-261-60-157-293-371-175-148-360-74-510-404--601
26 441.433 200 601-302-2-376-540-97-90-173-255-279-211-8-442--601
27 412.962 199 601-315-339-379-466-218-96-143-335-44-241-135--601
28 367.818 197 601-322-128-152-298-440-552-209-275-342-164--601
29 360.406 200 601-347-419-416-228-258-231-171-402-200-193-265--601
30 424.163 198 601-354-177-58-533-573-69-472-380-391-562--601
31 322.945 199 601-356-481-326-489-253-129-597-281-72-68-271--601
32 385.435 197 601-377-445-210-199-287-525-21-334-62-93-396--601
33 523.641 198 601-384-537-393-249-509-308-107-111-341-545-397--601
34 528.018 198 601-395-534-55-381-548-23-141-49-33--601
35 402.750 200 601-411-367-392-399-330-183-321-290-346-572-427--601
36 423.659 200 601-413-504-418-224-67-544-571-319-512-53-557--601
37 281.650 199 601-414-267-25-238-82-270-125-409-283-181-169--601
38 214.920 198 601-423-229-139-230-401-461-221-522--601
39 518.320 200 601-424-120-28-51-447-295-35-314-524-232--601
40 280.724 200 601-429-192-378-159-274-187-324-182-198--601
41 404.919 198 601-449-528-84-428-216-41-12-553-92--601
42 422.127 200 601-451-546-162-20-174-462-215-561-494-87-372--601
43 471.584 200 601-469-252-582-18-156-437-165-536-554-591-76--601
44 393.653 196 601-502-43-527-343-296-583-188-81-32-344-142-382-9--601
45 324.130 200 601-508-64-179-202-246-373-154-365-113-50--601
46 446.204 200 601-514-99-195-599-278-506-95-313-323-496-406--601
47 253.307 199 601-515-551-477-196-389-89-47-138-388--601
48 336.603 199 601-550-526-26-29-77-94-178-160-355-349-15-80--601
49 269.124 200 601-556-132-151-422-408-316-147-331--601
50 405.111 200 601-563-226-86-588-45-555-569-91-48--601
51 532.824 198 601-570-579-439-410-600-357-358-297-351-407-119-465--601
52 365.347 199 601-574-480-59-136-565-14-464-144-306-203-362--601
53 305.443 200 601-581-150-10-400-155-541-488-560-292-247--601
54 422.784 195 601-598-595-558-383-431-300-227-485-286-493--601
