total_number_routes=55
total_route_len=16787.626
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 151.510 199 601-5-354-383-476-518-522-553-276-143--601
2 300.721 200 601-23-120-403-109-281-493-471-489-581--601
3 395.950 197 601-24-301-577-71-515-70-195-285--601
4 273.283 198 601-36-343-452-67-428-561-320-405-48-216--601
5 361.405 198 601-39-74-540-470-130-218-374-592-376-19--601
6 250.255 199 601-49-84-242-583-17-542-31-8-59-351--601
7 494.171 191 601-52-321-154-167-106-316-64-595-169-342-523-472--601
8 116.740 194 601-63-6-474-423-543-379-564-427-162-600--601
9 247.820 200 601-66-358-104-419-443-412-287-544-229--601
10 345.415 198 601-102-357-258-86-131-447-361-156-204-574-588--601
11 52.870 200 601-127-44-438-363-211-526-178-26-434--601
12 285.621 198 601-134-560-510-497-302-9-80-437-4-208--601
13 325.770 200 601-152-529-502-292-187-525-183-124-108-392--601
14 305.895 200 601-199-391-527-220-557-353-148-34--601
15 216.739 196 601-202-186-340-331-234-100-244-237-10--601
16 275.514 194 601-221-580-163-90-252-558-158-20-537--601
17 295.134 198 601-231-79-47-58-243-94-310-69-92-7--601
18 292.367 200 601-240-60-400-170-414-396-504-556-141-576-469--601
19 339.644 194 601-245-371-38-498-114-264-444-384--601
20 285.335 197 601-256-448-168-16-548-91-461-594-217-433--601
21 224.659 200 601-267-488-55-295-349-591-190-539-573-35--601
22 403.995 199 601-283-248-397-318-18-571-180-315-519--601
23 326.521 200 601-289-323-153-393-226-95-29-314-185--601
24 397.498 200 601-293-14-42-483-524-575-72-360-223-159--601
25 378.604 198 601-296-76-508-598-145-97-377-40-203-171--601
26 349.559 197 601-309-75-426-147-445-328-122-380-61-500--601
27 318.657 197 601-311-215-197-459-164-77-559-117-464-533--601
28 226.655 198 601-332-46-140-132-266-206-407-247-201-324--601
29 343.736 200 601-341-166-422-450-113-317-511-155-165-501-32--601
30 381.189 200 601-348-455-110-593-327-466-435-356-182-250--601
31 379.537 198 601-350-484-192-387-411-306-516-431-209-517--601
32 328.462 196 601-364-373-546-172-329-41-272-359-126-15--601
33 516.089 193 601-365-503-355-378-402-338-151-388-477-205--601
34 290.650 198 601-367-269-288-212-313-150-118-219-432-282--601
35 334.793 200 601-372-473-307-545-144-494-51-541-227-68-193-196--601
36 301.025 200 601-404-27-13-54-254-334-401-139-475-129--601
37 509.802 200 601-416-260-25-582-65-210-467-262-233-308-111--601
38 213.898 196 601-418-33-492-420-325-482-121-567-294-290--601
39 484.541 200 601-425-274-565-12-236-105-499-312-506-478--601
40 451.466 200 601-440-570-362-280-590-200-335-578-116--601
41 266.055 196 601-441-161-181-589-137-53-514-191-417-531-449--601
42 168.424 192 601-451-299-456-385-569-232-93-225--601
43 385.741 200 601-479-463-413-271-175-251-528--601
44 227.928 200 601-480-326-22-555-21-436-562-496-442-319-98--601
45 85.189 196 601-487-103-297-149-222-347-224-235--601
46 442.550 199 601-491-430-125-50-257-554-410-532-279-368--601
47 263.860 198 601-505-123-520-213-538-458-88-399-398-389-11--601
48 413.988 197 601-521-333-128-263-194-238-56-30-176-265-369-513--601
49 380.157 199 601-535-112-490-454-81-253-160-101-486-345--601
50 109.288 195 601-547-566-28-375-2-275-352-512-284-62--601
51 105.482 200 601-550-37-214-346-453-96-599-174-344-551-390--601
52 270.824 195 601-552-189-184-330-89-298-597-339-146-119-304-115--601
53 216.671 198 601-568-382-173-133-188-138-246-563-421-305--601
54 351.227 197 601-586-409-530-83-394-584-462-300-157-259-303--601
55 326.749 197 601-596-485-536-85-107-337-465-534-82-572--601
