total_number_routes=72
total_route_len=29359.237
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 388.114 200 801-6-527-341-370-312-9-478-529-688--801
2 527.798 200 801-26-798-795-228-18-79-568-210-72-12-327-670--801
3 408.071 199 801-29-441-742-293-722-580-124-218-455-629--801
4 396.440 197 801-50-763-500-663-149-552-255-508-42--801
5 275.302 199 801-61-758-622-731-110-615-782--801
6 440.831 199 801-62-101-450-196-661-754-544-474-558-410-103--801
7 387.980 200 801-63-510-611-459-14-503-235-117-352--801
8 387.414 199 801-64-643-92-642-73-473-413-166-639-374--801
9 551.148 199 801-67-470-631-530-771-313-30-427-416-691-800--801
10 212.104 196 801-78-80-184-452-238-2-146-208-765--801
11 407.457 198 801-81-604-268-54-89-366-177-93-304--801
12 424.293 200 801-97-716-419-565-760-406-573-333-646-702-318--801
13 508.115 200 801-129-417-45-342-234-720-105-154-625-260-257-454--801
14 438.117 199 801-148-353-700-310-132-321-420-135-251-246-756-244--801
15 289.326 198 801-157-317-608-264-644-155-120-25--801
16 293.254 194 801-173-170-575-735-109-361-138-158-338--801
17 597.102 200 801-175-779-229-311-523-75-545-263-199-595-164-706-571-19--801
18 494.698 200 801-181-252-739-759-472-424-511-133-66-165-612--801
19 209.349 187 801-183-725-217-258-399-596-267-274--801
20 199.975 196 801-187-439-537-137-493-100-666-740-314--801
21 473.446 200 801-209-163-772-741-594-540-687-542-38--801
22 349.547 200 801-211-259-377-694-1-381-245-39--801
23 349.928 199 801-215-679-52-633-449-291-791-784-261--801
24 361.403 198 801-220-433-15-36-425-466-391-799-241-494-176--801
25 309.039 199 801-225-524-653-130-603-489-692-743-398-697--801
26 341.244 196 801-226-85-605-770-162-442-674-567--801
27 401.123 200 801-231-662-668-597-531-10-44-22-136-719--801
28 370.579 198 801-247-357-717-506-375-497-678-502-114-216--801
29 461.839 199 801-266-557-711-358-248-724-400-254-556-512-581-131--801
30 147.066 196 801-279-144-578-332-349-239-475-134--801
31 565.468 200 801-294-186-141-289-198-429-733-354-389-253-227-797-347-675-435-185--801
32 151.693 168 801-296-525-204-362-376-586-676-559--801
33 282.168 199 801-301-487-710-344-300-265-709-563--801
34 438.954 200 801-302-395-76-283-180-726-172-672-142-468-53-490-517--801
35 466.367 199 801-303-178-242-589-51-201-491-205-543-582-569--801
36 385.250 199 801-315-224-409-31-607-68-40-729-695-243-718-113--801
37 271.524 200 801-335-528-396-686-380-600-546--801
38 621.257 200 801-343-461-171-492-271-256-432-350-151-145-284-630-516--801
39 525.294 198 801-345-127-35-112-392-683-654-443-434-288--801
40 161.008 182 801-351-115-430-91-121-16-484-651-783-538-786-737--801
41 377.099 196 801-356-169-403-453-212-757-415-56-281-469-645--801
42 517.669 193 801-367-5-319-566-324-188-451-553-219-282--801
43 528.288 199 801-384-621-382-418-590-650-387-292-689-440--801
44 501.299 197 801-386-272-551-161-125-390-355-213-620-755-150-458--801
45 336.670 198 801-431-269-682-788-383-276-767-197-206-481-106--801
46 200.563 190 801-446-704-24-65-152-87-388--801
47 295.789 199 801-456-727-636-13-647-536--801
48 490.194 200 801-479-41-623-84-139-747-614-214-207-534--801
49 478.321 200 801-498-299-365-477-708-562-734-547-513-437-17-656--801
50 505.206 200 801-518-780-480-285-526-407-160-705-82--801
51 448.638 197 801-532-394-501-422-496-192-369-23-286-346-555--801
52 619.603 198 801-539-297-334-750-587-533-768-96-123-738-57--801
53 394.532 200 801-554-275-189-535-712-237-306-393-21-337-638-411-128-579-111--801
54 422.025 198 801-572-8-774-445-649-95-660-70--801
55 534.727 199 801-576-721-69-753-671-665-379-488-428-664-182--801
56 205.601 196 801-602-796-467-448-194-200-610-482-736-58-641--801
57 479.856 200 801-606-191-690-637-634-507-421-119--801
58 518.108 199 801-624-465-27-617-792-769-549-781-126-273-3--801
59 482.339 196 801-626-693-773-766-748-316-46-749-745-167--801
60 315.610 198 801-632-499-659-202-326-593-609-7-298--801
61 356.834 200 801-652-713-548-592-681-776-277-698-329--801
62 254.116 198 801-658-463-613-577-98-598-560-83-785--801
63 549.708 200 801-669-47-521-348-328-99-156-325-193-203-372--801
64 418.626 198 801-680-32-147-520-618-732-522-71-308-278--801
65 362.672 200 801-684-790-223-703-190-744-232-360-457-584--801
66 587.941 200 801-685-290-471-476-730-322-373-793-249-307-564-143-77--801
67 572.307 199 801-696-627-655-640-262-778-699--801
68 595.299 199 801-746-426-270-385-707-714-616-11-401-49-86--801
69 440.794 194 801-751-701-585-336-159-464-20-444-677-438--801
70 341.230 200 801-752-140-404-412-48-179-222-397-168--801
71 461.565 200 801-764-230-761-233-363-43-570-280-447-514-485--801
72 494.918 199 801-789-320-4-648-359-108-657-122-378-118--801
