total_number_routes=15
total_route_len=16883.265
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1281.151 998 801-36-443-713-288-549-774-614-720-746-227-14-529-96-26-590-78-733-211-310-223-306-732-581-324-363-712-406-619-273-569-157-192-603-434-253-753-299-56-698-621-19-664-185-627-629-624-186-92-429-602-146-339-108-84-609-367--801
2 1323.536 972 801-71-472-507-331-485-644-214-135-798-102-237-505-312-426-57-15-355-724-17-608-46-651-59-447-101-362-695-232-397-374-414-267-302-113-188-502-676-670-682-377-40-34-555-369-794-245-556-501-304-657-5-761-116-150-226--801
3 1181.055 992 801-165-446-319-301-360-736-548-314-320-669-323-641-45-132-303-703-256-197-190-506-686-460-559-350-425-650-318-87-551-88-617-23-508-520-596-261-642-539-533-592-757-383-800-233-371-53-204-605-66-81-706-158-771-625-44-461-477--801
4 845.253 941 801-175-368-697-495-379-156-582-133-450-149-29-503-147-744-631-463-10-598-683-416-203-553-94-563-727-626-31-404-538-788-340-689-557-124-97-198-482-653-262-274-474-663-392-335-486-384-91-364-210-745--801
5 1115.249 858 801-191-254-480-534-432-163-395-42-2-271-440-60-337-522-129-272-701-398-546-386-431-235-327-471-407-240-330-475-433-28-173-647-107-693-654-259-667-49-696-658-510-74-638-444-673-213-390-216--801
6 1272.986 1000 801-349-247-346-584-573-496-492-428-708-668-491-525-121-238-334-282-754-777-465-672-189-257-291-170-747-633-127-770-328-483-639-290-476-250-678-167-780-83-611-462-144-750-266-202-536-178-25-799-205-422-489-442-721-230-199-359--801
7 868.933 1000 801-356-99-76-420-93-704-521-394-114-358-661-373-790-37-75-419-69-628-95-344-519-479-151-179-613-544-252-445-705-718-128-606-545-265-526-493-691-168-595-762-382-792-415-329-413-740-775-687-269--801
8 979.164 886 801-412-725-341-141-674-122-244-375-294-174-47-307-100-20-749-587-594-195-622-688-136-593-196-601-455-612-648-376-277-313-200-372-550-659-469-80-98-246-79-279-636-427-769-679-241--801
9 1082.623 975 801-437-73-766-236-690-52-3-784-162-145-543-436-130-229-161-89-103-675-345-454-791-424-325-607-554-270-470-4-765-743-184-707-694-722-700-228-182-347-684-289-164-109-139-665-451-357-293-153-292-333-566-597-321-741-255-22-276--801
10 909.686 941 801-523-401-710-755-728-411-532-509-484-138-281-717-70-222-67-120-354-7-610-742-268-763-655-352-106-512-656-219-542-767-326-27-666-248-140-524-578-224-643-322-171-514-348-430-459-618-181-1-41-249-748--801
11 1088.719 998 801-528-32-547-616-393-685-343-218-577-478-311-35-604-389-208-300-504-585-449-51-620-781-183-72-166-409-243-438-571-487-680-225-38-634-719-342-12-677-498-735-353-242-115-738-452-370-221-85-552-154-615-488-48--801
12 1356.860 999 801-562-764-645-671-142-105-513-441-572-752-632-54-177-497-400-86-716-275-473-739-260-387-16-134-723-297-797-402-263-408-215-517-786-33-467-131-172-126-64-11-381-734-336-423-298-24-535-787-500-709--801
13 937.233 1000 801-737-692-391-652-385-640-366-662-779-637-635-516-410-287-264-660-591-110-160-315-751-702-796-466-13-6-711-588-453-760-561-317-251-499-530-768-730-201-39-586-785-776-234-570-283-729-148-112-630-43-417-456-118-731-239--801
14 1180.672 919 801-772-481-309-793-759-62-515-540-58-565-646-511-576-421-21-125-207-558-494-681-537-90-599-756-518-212-194-295-68-65-564-583-567-623-574-783-726-699-405-579-388-176-143-284-541--801
15 1460.144 908 801-778-209-439-316-55-399-332-30-9-575-152-600-758-351-458-435-159-187-50-527-258-104-220-589-231-403-649-338-560-61-308-715-490-117-119-580-789-206-448-361-123-77-285-280-18-155-137-217-418-795-296-531-378-8-464-782-180-468--801
