total_number_routes=36
total_route_len=7845.604
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 270.096 199 401-2-165-97-226-163-20-310--401
2 238.091 196 401-44-390-112-249-326-197-74-21-387-365-378--401
3 82.281 195 401-75-211-161-318-72-140-169-361-393--401
4 251.715 199 401-82-152-305-286-289-246-57-356-157-350-234--401
5 235.565 199 401-92-115-367-129-272-340-396-312-257-388--401
6 178.445 192 401-93-308-337-379-160-61-99--401
7 328.785 200 401-95-67-50-149-237-31-189-205-252-227-216-244--401
8 207.157 200 401-104-333-69-78-167-59-41-322-17--401
9 228.936 198 401-139-263-71-51-292-27-303-198-354-19--401
10 91.469 198 401-144-143-296-256-23-76-32-363-214-357--401
11 208.604 200 401-145-134-24-30-260-320-281-264-199-377--401
12 231.851 197 401-150-217-391-288-295-236-247-16-235--401
13 147.813 198 401-164-313-242-47-141-108-360-90-3-344-348-77-85--401
14 249.600 194 401-185-137-339-294-174-302-341-300-124-231-319--401
15 167.230 200 401-186-398-250-121-245-136-117-332-369-178--401
16 230.344 194 401-194-328-298-100-162-87-389-116-280-321--401
17 144.983 199 401-196-127-316-243-179-173-126-18--401
18 201.170 200 401-213-107-168-65-138-123-52-170-266-224-154-133--401
19 306.948 198 401-218-171-248-176-223-274-88-54-395-215-293-336-102--401
20 281.636 199 401-228-265-79-122-29-338-64-229-220-183--401
21 236.229 200 401-232-40-372-392-148-62-6-251-275-253-130-38-399--401
22 240.322 198 401-238-349-204-177-181-297-89-10-279-111-291-309--401
23 224.307 200 401-270-222-46-55-106-128-386-353-43-8-376--401
24 210.778 200 401-276-49-56-324-91-385-5--401
25 194.339 198 401-283-156-147-68-42-230-342-113-96-94-135--401
26 231.830 200 401-315-278-9-381-299-335-371-200-397-7-358-84--401
27 230.750 200 401-317-374-307-330-373-151-118-207-370--401
28 212.906 200 401-323-287-255-25-73-351-192-132-155-187--401
29 205.751 198 401-327-15-267-11-394-382-268-86-33--401
30 235.962 189 401-329-311-254-221-209-325-262-193--401
31 202.259 198 401-346-362-233-258-366-101-158-290-103--401
32 271.827 198 401-352-285-334-261-314-166-191-105-119-26-53--401
33 170.355 198 401-359-142-269-306-304-63-259-125-282-13-22--401
34 289.832 196 401-368-70-175-48-37-240-83-81-66-212--401
35 234.276 199 401-380-4-239-195-110-345-109-271-364-1-114--401
36 171.161 200 401-383-400-375-355-210-39-34-219--401
