total_number_routes=99
total_route_len=44108.341
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 477.013 190 1001-6-268-980-210-574-118-897-202--1001
2 576.046 190 1001-28-775-973-188-527-245-793-636-147--1001
3 684.344 190 1001-35-384-853-432-288-835-858-361-839-608-994--1001
4 429.434 190 1001-38-633-262-63-618-632-366-192-12--1001
5 345.759 200 1001-66-545-778-129-8-491-821-150-383-695--1001
6 529.918 200 1001-76-631-467-333-639-229-730-88-659-110--1001
7 708.115 200 1001-79-664-49-489-490-16-669-731-375-701-436--1001
8 237.688 180 1001-87-69-694-796-951-495-996-566-21--1001
9 455.559 200 1001-106-158-81-385-537-124-816-412--1001
10 577.678 180 1001-108-182-470-93-203-716-706-875-693-762-601--1001
11 543.032 170 1001-115-962-486-743-440-512-397-939--1001
12 361.989 130 1001-116-813-840-463-586-906-541-703--1001
13 417.353 170 1001-122-705-316-678-461-47-773-389--1001
14 179.437 200 1001-130-725-612-904-855-13-78-794-971-628-376--1001
15 572.321 150 1001-164-323-242-419-179-622-450-885--1001
16 367.011 200 1001-167-293-542-928-952-619-446-396-733-15-73-741--1001
17 537.376 190 1001-175-144-373-692-133-913-843-942-609-877--1001
18 49.813 190 1001-183-36-663-714-561-498-438-22-311-893--1001
19 647.175 200 1001-184-139-955-607-177-195-754-889--1001
20 552.169 170 1001-190-842-50-675-822-459-830-872--1001
21 520.745 160 1001-194-84-867-779-908-595-539-891--1001
22 473.586 180 1001-208-425-149-332-345-936-409-739--1001
23 472.633 160 1001-212-949-197-767-214-198-64--1001
24 319.003 200 1001-231-1-70-496-166-515-307-687-617--1001
25 328.844 160 1001-238-597-287-772-506-626-471--1001
26 451.692 180 1001-285-356-472-393-967-474-688-886-522--1001
27 510.400 160 1001-299-449-602-546-759-377-296-468--1001
28 665.310 170 1001-301-777-564-320-271-172--1001
29 306.864 200 1001-306-294-504-766-343-930-756-241-230-169--1001
30 515.961 180 1001-309-890-11-721-253-651-995--1001
31 524.709 180 1001-328-92-200-846-634-624-201-445-517--1001
32 410.714 200 1001-336-508-254-152-112-157-29-757-101-392-453-860-283--1001
33 546.925 150 1001-351-127-682-475-235-596-749-429--1001
34 648.647 170 1001-363-797-45-68-575-295-180-302-187--1001
35 574.264 200 1001-364-492-219-170-240-216-349-178-237--1001
36 463.987 180 1001-380-44-4-17-9-18-89-315-105--1001
37 644.153 200 1001-382-33-209-709-360-763-641-895-416-284--1001
38 485.450 200 1001-388-479-437-719-204-37-292-696-205-746--1001
