total_number_routes=23
total_route_len=13150.629
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 483.661 700 801-16-407-404-396-51-615-24-326-87-445-247-617-735-164-476-466-109-347-29-387-690-351-256-13-570-438-68-162-450-486-27-287-205-678-477--801
2 542.013 690 801-104-228-335-223-485-646-14-93-180-41-739-565-532-62-54-698-35-97-725-405-648-44-286-606-791-706-574-213-529-671-642-681-506-232-578--801
3 554.171 650 801-106-618-190-365-689-341-580-262-799-551-95-71-334-140-255-103-561-759-461-662-627-361-737-513-169-732-79-306-409-688-455-679-724-313--801
4 631.420 630 801-108-42-459-133-629-9-443-782-158-439-212-497-285-110-209-479-758-30-40-329-544-659-72-721-707-495-727-417-650-632-120-141--801
5 427.852 660 801-139-75-515-92-186-649-135-246-526-251-330-36-224-145-619-107-749-686-568-257-225-345-555-492-336-587-470-65-149-677-521-781-719-354-152-751--801
6 535.274 660 801-147-2-102-726-792-384-507-498-430-298-245-415-539-403-294-756-675-319-683-623-292-680-34-468-67-340-672-564-346-413-729-687-12-795-43--801
7 698.502 640 801-195-433-748-412-167-733-143-175-428-556-153-429-491-663-202-484-673-496-358-410-10-527-399-518-317-633-654-274-52-645-416-666-772--801
8 539.558 690 801-214-442-744-83-5-456-540-367-588-208-111-194-155-567-644-119-273-547-590-537-28-625-603-19-86-81-291-597-327-293-23-281-487--801
9 600.536 580 801-229-197-425-192-89-435-641-667-342-401-184-125-18-394-785-709-234-323-402-779-264-26-324-355-219-596-356-541-754-710-226-718--801
10 613.622 700 801-235-427-388-267-426-512-794-488-523-7-628-61-440-773-248-170-207-697-381-558-222-193-766-780-745-220-156-579-295-283-658-78-385-253--801
11 610.263 630 801-241-360-382-463-131-602-573-600-183-160-260-693-124-311-333-528-328-178-344-743-510-176-369-204-787-418-278-764-421-713-350-20-353-458--801
12 621.379 700 801-321-543-576-638-73-315-312-798-453-584-635-750-161-15-731-290-370-182-380-621-172-483-783-357-790-272-130-348-151-39-325-159-22-1--801
13 627.743 700 801-337-711-98-368-304-259-467-472-268-722-239-516-136-768-471-700-605-545-593-121-475-386-216-64-620-309-288-763-585-550-406-536-150--801
14 608.599 680 801-408-474-788-705-100-21-608-373-96-371-437-91-552-50-53-118-610-88-509-560-611-383-533-432-206-218-530-462-682-441-189-231-128--801
15 562.589 620 801-420-786-604-163-753-339-215-669-691-740-774-270-280-314-129-126-616-258-362-17-279-503-188-613-784-557-511-196-33-63-114-554--801
16 547.189 690 801-436-664-301-284-769-776-74-583-692-177-480-643-199-90-695-715-765-58-499-770-562-80-132-374-464-276-457-542-696-173-305-502-144-634-316--801
17 489.264 590 801-607-631-236-37-478-577-508-32-712-797-372-138-343-524-113-701-571-723-789-310-240-261-300-704-252-31-332-424-154-569-48-414-221-738--801
18 422.095 690 801-652-116-592-622-566-702-411-60-112-185-378-55-630-237-142-266-359-728-6-390-752-4-535-778-549-595-525-249-307-674-655-517-352-375--801
19 609.077 680 801-714-594-657-730-670-589-47-636-601-198-238-520-331-762-609-489-775-612-166-452-366-538-626-397-559-85-469-230-105-684-70-376-591--801
20 619.322 690 801-720-179-127-637-181-531-203-685-395-263-134-391-265-146-379-598-148-210-171-8-243-11-302-446-651-320-494-639-614-308-46-275-493-473--801
21 657.817 620 801-760-217-581-546-296-38-271-534-481-297-99-233-624-653-187-771-694-742-303-449-419-227-755-123-349-25-157-322-640-137-338-117-165-757--801
22 519.680 670 801-796-84-242-398-400-282-575-76-250-115-454-56-668-582-168-244-269-434-101-200-793-211-599-761-57-490-377-69-423-122-318-553-94-289-717--801
23 629.006 650 801-800-460-746-563-708-514-504-505-451-519-703-586-647-448-747-191-364-444-522-665-201-500-49-59-431-734-66-656-767-465-299-77-482--801
