total_number_routes=91
total_route_len=48615.916
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 467.810 200 1001-21-928-590-924-524-47-471-921-941-108--1001
2 314.471 199 1001-28-618-656-132-852-772-635-694--1001
3 606.709 197 1001-54-575-797-94-756-562-46-598-735-8-83-288--1001
4 791.752 199 1001-64-417-154-115-55-187-892-76-149-668-270--1001
5 305.737 198 1001-74-712-540-713-93-204-741--1001
6 567.840 199 1001-77-99-700-905-779-545-470-837-369-436-619-840--1001
7 462.810 200 1001-89-116-70-322-883-509-125-554-72-810--1001
8 323.540 200 1001-110-82-914-396-821-318-917-444-173--1001
9 538.209 200 1001-112-931-292-774-652-271-576-360-864-646--1001
10 462.193 199 1001-117-820-804-748-824-151-966-69-2-731-51--1001
11 758.392 199 1001-136-379-375-982-121-284-961-285-177-23-274--1001
12 586.123 200 1001-138-563-426-62-707-305-52-836-92-452--1001
13 669.655 197 1001-139-605-326-974-17-535-359-975-561--1001
14 427.480 200 1001-142-986-957-994-555-714-343-43-186-104--1001
15 512.130 200 1001-148-9-160-335-45-959-495-543-544-830--1001
16 758.436 198 1001-157-155-402-410-222-364-534-31-39-441-385--1001
17 566.053 194 1001-165-847-785-542-184-332-366-329-674-780-456--1001
18 576.881 199 1001-189-617-107-614-488-275-158-666-433--1001
19 498.532 200 1001-201-706-891-464-766-153-344-90-87-105--1001
20 662.392 197 1001-212-95-296-492-896-393-529-665-356-603-855--1001
21 539.773 198 1001-213-1000-401-493-657-341-719-315-416--1001
22 392.855 200 1001-223-133-696-998-848-862-728-565-485-967-283--1001
23 606.272 200 1001-235-380-73-754-608-220-681-859-224-659-16-481--1001
24 522.737 200 1001-260-38-473-846-403-930-724-33-514-443-798--1001
25 649.127 200 1001-276-835-933-550-727-334-760-437-5-44-19--1001
26 756.757 199 1001-286-558-818-268-953-36-378-414-20-989-193--1001
27 612.938 200 1001-289-29-647-637-135-48-382-882-832-940-446--1001
28 686.532 200 1001-299-816-677-574-977-958-59-24-923-340--1001
29 508.464 200 1001-301-250-732-991-506-812-67-869-510--1001
30 490.097 199 1001-310-995-649-180-672-355-833-771--1001
31 350.600 199 1001-313-262-435-185-330-948-842-499-256--1001
32 566.869 196 1001-333-80-50-439-327-293-178-670-321--1001
33 452.501 197 1001-361-140-120-225-781-400-500-980--1001
34 590.164 200 1001-374-776-972-662-913-85-175-7-391-763-237--1001
35 753.239 200 1001-386-337-113-71-552-999-786-701-354-252-938-27--1001
36 436.342 200 1001-394-377-755-259-525-325-585--1001
37 606.884 200 1001-404-654-367-737-742-518-596-777-759-205-551--1001
38 623.749 200 1001-408-308-597-453-208-211-57-878-738-479--1001
39 687.153 200 1001-428-979-210-715-307-556-942-200-338-387-383--1001
40 704.032 200 1001-448-573-503-604-791-577-795-1-472-993-147-309--1001
41 735.748 199 1001-457-11-533-280-951-490-25-228-146-191-217-6--1001
42 483.723 200 1001-459-799-161-440-451-548-12-425-413-522--1001
43 612.983 199 1001-462-539-249-875-946-203-432-352-567-850--1001
44 434.089 197 1001-463-209-159-870-679-454-839-782--1001
45 272.449 200 1001-486-14-650-965-572-277-101-845--1001
46 335.883 200 1001-487-695-372-202-60-787-827-530-257-743--1001
47 187.299 200 1001-489-932-411-770-461-898-753-687--1001
48 614.249 200 1001-508-793-376-37-720-232-467-978-241-592--1001
49 466.030 200 1001-513-126-103-947-427-623-81-643-519--1001
50 785.140 200 1001-582-263-418-167-886-566-571-32-769--1001
51 504.167 197 1001-606-765-86-345-409-902-867-197-143-609-985--1001
52 574.979 200 1001-611-745-826-639-560-357-168-195-648-397-422--1001
53 671.029 200 1001-616-934-248-58-583-258-588-179-801-30--1001
54 637.004 200 1001-622-127-789-954-304-347-196-861-215-716-219-370--1001
55 677.194 200 1001-640-698-593-190-717-843-145-739-88--1001
56 582.815 200 1001-645-458-889-465-642-564-689-546-653-580-968-368-962--1001
57 487.249 200 1001-667-890-515-963-595-246-111-740-627-683--1001
58 594.364 200 1001-680-137-815-194-507-483-240-162-398--1001
59 649.257 200 1001-692-91-624-587-660-221-314-434-317-230-291-823--1001
60 374.458 199 1001-697-893-607-630-182-150-925-851-474-671-445--1001
61 607.834 200 1001-699-502-702-628-388-279-134-813-491-591--1001
62 272.915 198 1001-704-35-581-569-328-239-384-501--1001
63 720.548 197 1001-705-511-75-229-294-750-207-822-130-420-594--1001
64 465.968 200 1001-710-96-744-856-412-102-669-615-526-381-783-65-407--1001
65 378.446 200 1001-721-26-718-517-423-937-373-18-282-206-42-918--1001
66 611.617 196 1001-725-988-100-538-602-868-676-169-568--1001
67 256.531 199 1001-726-673-703-254-449-655-290-625--1001
68 441.614 200 1001-746-629-553-885-863-498-884-723-792-122--1001
69 653.869 197 1001-752-936-620-600-684-49-952-311-709--1001
70 667.178 199 1001-768-808-496-243-324-520-919-468-693-349--1001
71 345.637 200 1001-773-767-114-505-987-658-129-613-686--1001
72 271.536 200 1001-775-762-651-853-302-915-664-264-547--1001
73 452.473 198 1001-788-758-265-829-298-807-242-638-79--1001
74 494.123 199 1001-805-675-41-482-303-10-362-761--1001
75 580.265 200 1001-814-950-579-419-475-523-578-123-722--1001
76 598.278 195 1001-849-536-188-939-906-438-764-734-512-678--1001
77 226.572 199 1001-854-68-819-281-800-634-632-53-214--1001
78 576.010 200 1001-858-838-156-350-685-424-964-331-733-392--1001
79 581.124 199 1001-872-198-736-922-109-269-399-4--1001
80 500.315 198 1001-873-549-690-365-234-476-251-880-390-22-15-371--1001
81 413.252 200 1001-876-170-973-406-935-56-163-244--1001
82 498.089 199 1001-881-983-164-644-631-78-389-811--1001
83 484.681 200 1001-888-66-708-199-171-841-312-956-166-944--1001
84 766.566 198 1001-899-929-825-216-342-969-949-266-531-233--1001
85 574.994 200 1001-900-817-897-757-261-907-466-450-346-272--1001
86 613.323 199 1001-903-152-910-874-803-557-806-405-287-912-128--1001
87 221.710 199 1001-911-141-802-218-621-537-320-541--1001
88 671.698 200 1001-943-358-879-920-124-749-34-174-431-480-118-469--1001
89 598.192 200 1001-971-339-273-295-245-784-691-98-227-429-415--1001
90 536.549 195 1001-984-300-181-778-351-711-477-955-871-661-904--1001
