total_number_routes=15
total_route_len=14512.940
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 899.567 996 801-3-52-331-346-584-573-496-708-668-491-780-516-635-637-287-660-428-492-110-591-779-662-135-214-102-57-15-251-561-317-17-730-408-502-768-43-188-724-355-11-234-644-570-336-678-250-167-734-787-483--801
2 860.944 849 801-36-443-713-288-227-590-541-332-30-600-9-575-152-421-258-220-589-231-403-789-119-117-308-448-280-123-77-378-61-560-285-18-531-137-361-206-217-418-795-104-296-715-490-580-8-65-68-84-468-399--801
3 797.929 1000 801-111-523-755-710-655-120-106-281-222-138-70-542-121-140-514-171-750-747-777-465-672-601-455-749-195-594-536-178-693-107-100-307-47-174-658-294-654-259-667-20-647-173-28-696-202-376-442-266-24-721-484-709--801
4 1115.824 995 801-162-436-737-130-692-391-652-210-149-29-503-631-553-572-752-54-632-323-190-559-460-686-650-425-434-493-691-151-350-539-533-158-168-762-595-771-45-482-653-169-794-204-605-53-371-66-506-81-245-557-716-86-657-16-5-761-744-463-368--801
5 871.661 999 801-165-446-93-661-704-521-394-114-358-373-790-37-75-303-344-197-544-252-265-520-508-718-445-705-606-545-128-551-87-23-617-88-261-596-318-233-800-664-185-415-753-625-253-256-703-479-603-192-157-212-518-273-602-146-26--801
6 1253.406 998 801-175-161-89-103-675-670-682-470-270-554-607-377-325-424-345-263-707-694-722-33-184-228-700-182-347-684-164-109-139-665-289-333-293-153-451-517-566-357-786-467-131-741-765-321-215-743-126-64-597-402-292-134-150-797-116-40-91-278--801
7 997.719 998 801-254-396-773-412-48-12-725-341-141-674-122-407-41-244-386-272-701-546-398-432-534-249-380-268-763-742-610-7-354-401-352-524-525-326-27-328-83-770-459-618-181-1-550-659-469-74-221-85-80-246-79-279-427-636-769-471-679-241-359--801
8 882.237 948 801-411-532-271-2-42-395-163-129-440-60-337-509-67-430-717-512-656-219-535-666-767-298-282-127-633-170-291-257-622-688-136-593-196-648-612-49-433-313-200-372-510-475-375-444-638-677-480-199--801
9 1053.282 996 801-437-73-690-236-349-766-472-71-543-598-683-10-203-563-94-416-147-39-201-791-454-586-776-702-751-315-160-639-578-334-224-322-423-643-476-290-238-248-348-611-754-462-189-144-799-587-25-205-422-277-489-522--801
10 858.450 769 801-528-32-616-393-685-719-604-478-311-35-343-449-51-166-243-50-649-338-527-187-487-571-783-634-38-225-782-680-405-699-155-687-564-143-176-464-726-180-623-609-284-316-367--801
11 1008.480 989 801-562-745-301-360-736-548-314-727-641-132-309-793-759-565-646-511-576-558-537-90-95-419-69-628-756-62-207-125-363-712-599-515-186-324-581-21-775-406-295-194-569-556-501-319-420-76-99-356--801
12 849.692 992 801-764-495-379-156-582-133-697-645-671-142-105-513-441-320-669-304-555-198-226-369-400-497-473-739-260-387-275-689-340-788-31-626-538-404-124-97-177-723-297-34-262-274-474-663-450-486-392-335-229--801
13 1066.903 994 801-772-269-481-549-774-614-720-746-14-310-306-223-211-529-96-78-733-583-567-429-58-740-382-329-792-299-461-44-698-56-19-621-642-706-757-592-383-526-613-179-519-627-629-624-413-494-681-540-92-108-732-619-339-477--801
14 1047.336 872 801-778-209-439-55-758-351-458-435-159-438-409-579-615-330-488-552-504-300-620-781-342-673-498-242-353-735-738-115-98-370-240-327-431-235-452-547-183-72-574-388-585-208-389-154-577-218-213-390-216--801
15 949.510 992 801-784-247-485-366-264-410-796-798-466-499-237-505-426-312-530-13-453-588-760-608-172-46-651-59-4-695-232-362-101-447-397-374-414-112-113-302-381-711-6-283-729-148-267-630-255-676-22-417-785-385-118-456-276-384-364-640-731-239-457--801
