total_number_routes=36
total_route_len=8300.380
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 350.897 198 401-44-255-25-21-395-54-274-88-215-336-293-102--401
2 296.908 200 401-70-175-48-37-66-83-81-240-212-60--401
3 167.392 196 401-75-107-141-47-242-344-348-77-277-126-18--401
4 210.006 190 401-92-115-367-267-11-129-272-15-327-33--401
5 211.028 200 401-93-337-228-68-230-42-146-160-379-99--401
6 202.108 200 401-95-189-67-50-149-31-258-366-101-237-158--401
7 227.896 195 401-104-40-372-148-251-275-253-209-130-7--401
8 247.328 199 401-121-46-55-106-252-205-128-386-8--401
9 278.848 200 401-127-97-266-224-226-163-20-310--401
10 170.301 194 401-142-269-306-304-63-259-125-282-13-22-357--401
11 124.382 200 401-144-143-296-256-23-76-32-214-363-262--401
12 308.211 198 401-147-139-263-79-122-29-64-338-234-229--401
13 230.218 200 401-155-73-390-197-74-326-249-112-192-351-132--401
14 192.858 197 401-161-391-288-375-177-355-210-39-204-400-117-332--401
15 169.546 197 401-164-2-196-165-90-360-108-3-370-133-159--401
16 309.564 196 401-181-297-380-271-109-364-1-114-291-244-80--401
17 217.342 195 401-185-137-339-302-341-394-382-174-294-268-86--401
18 176.542 197 401-186-383-150-245-136-217-270-369-178-120--401
19 253.968 200 401-194-298-100-71-51-292-27-303-198-257--401
20 255.542 198 401-207-168-118-65-138-123-52-170-154-26-180--401
21 95.971 200 401-213-211-349-318-72-140-169-361-85-393--401
22 310.689 199 401-222-236-247-16-309-216-227-353--401
23 207.101 198 401-238-317-330-324-151-373-56-374-49--401
24 318.297 200 401-261-314-191-166-124-300-105-119-231-384--401
25 238.279 194 401-276-307-91-385-34-5--401
26 256.023 199 401-278-9-152-286-57-246-356-157-350-289-280-116--401
27 224.166 199 401-283-156-265-342-113-96-183-220-321--401
28 224.976 191 401-295-89-10-4-239-195-110-345-111-279-235--401
29 294.171 198 401-311-254-221-325-41-59-167-358-84-153-399-38--401
30 177.606 200 401-313-316-243-179-173-352-285-334-308--401
31 223.522 200 401-315-328-381-162-87-389-305-82-299-335--401
32 207.109 200 401-323-287-134-24-30-260-320-281-362-233-203--401
33 224.813 200 401-329-368-218-171-248-176-223-365-387-378-182--401
34 257.267 200 401-333-232-78-392-62-6-69-200-371-397--401
35 238.503 199 401-396-340-312-354-19-61-94-135--401
36 200.999 200 401-398-250-359-346-199-264-377-145-103--401
