total_number_routes=36
total_route_len=8265.363
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 214.306 197 401-2-196-165-90-360-108-97-170-370-154-133--401
2 207.950 193 401-44-287-255-25-134-192-351-73-187--401
3 365.564 198 401-55-236-247-16-279-195-111-309-216-227-244--401
4 324.518 200 401-70-175-215-48-37-240-66-81-83-212--401
5 95.891 199 401-75-211-161-349-318-140-169-361-85-393--401
6 193.990 200 401-92-396-340-115-367-129-267-11-327--401
7 152.770 199 401-93-143-76-32-363-214-23-337-308--401
8 238.164 199 401-121-380-91-330-324-385-5--401
9 242.883 199 401-139-263-79-122-29-220-183-321--401
10 170.301 194 401-142-269-306-304-63-259-125-282-13-22-357--401
11 213.738 194 401-144-312-354-19-42-146-61-99--401
12 325.781 199 401-155-390-197-74-326-249-112-132-387-293-336-102-98--401
13 249.808 199 401-162-87-286-57-246-356-157-350-289-116-225--401
14 182.346 200 401-164-107-276-141-47-242-344-3-348-77-277-126--401
15 244.859 195 401-173-352-285-334-33-15-272-257-388-301--401
16 217.342 195 401-185-137-339-302-341-394-382-174-294-268-86--401
17 169.544 200 401-186-383-150-245-217-270-369-178-120-376-28--401
18 275.008 200 401-194-104-69-6-200-299-335-371-397-7-84--401
19 204.363 200 401-199-264-24-30-260-320-281-362-233-203--401
20 240.526 195 401-207-168-118-65-52-123-138-26-384-180--401
21 251.902 197 401-213-238-72-204-136-332-190-206-235-114-291--401
22 217.414 200 401-232-78-392-372-148-62-251-275-253-40-325-262--401
23 218.880 200 401-250-323-145-377-346-258-205--401
24 225.102 192 401-256-228-71-51-292-27-303-198-160--401
25 335.840 200 401-266-224-226-163-166-119-105-20-310--401
26 197.328 198 401-283-147-156-96-113-265-342-230-68-94-135--401
27 230.907 194 401-295-89-10-4-239-110-345-109-271-364-1--401
28 308.556 196 401-296-298-100-389-82-152-305-280-64-338-234--401
29 256.024 200 401-313-127-316-179-243-261-191-314-124-300--401
30 217.060 200 401-315-328-278-9-381-333-41-167-59-322-17--401
31 204.395 200 401-317-307-151-373-56-374-49-219--401
32 277.123 199 401-329-311-254-221-209-130-358-153-399--401
33 192.414 198 401-359-95-189-67-50-149-31-366-101-237-158--401
34 221.503 199 401-368-218-171-21-395-54-88-223-176-248-274-365-378--401
35 157.138 200 401-391-288-375-355-177-181-297-210-39-400--401
36 224.122 199 401-398-222-46-252-106-128-386-353-43--401
