total_number_routes=36
total_route_len=6826.430
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 256.802 200 401-5-160-337-330-143-215-153-46-147-89-166--401
2 240.085 200 401-17-326-214-355-117-247-162-320-168-283-289-158-104--401
3 222.422 200 401-23-156-133-210-382-338-256-205-324-284--401
4 208.045 200 401-29-157-169-132-399-22-314-136-52-16--401
5 241.690 200 401-42-72-273-341-207-187-200-119-203-365-397--401
6 230.584 200 401-51-181-389-1-116-127-245-242-259--401
7 191.825 200 401-56-141-252-370-274-138-170-4-275-240-277--401
8 203.666 200 401-63-213-121-233-173-161-50-383-261--401
9 199.168 200 401-70-298-87-302-201-25-96-353-99--401
10 174.160 200 401-94-54-180-179-386-379-312-246-81-197-84--401
11 75.703 200 401-97-375-149-101-7-257-300-13-15-76-311--401
12 220.186 200 401-102-113-68-394-14-288-6-178-74-77-357--401
13 196.729 200 401-105-155-395-361-272-306-377-124-2-347--401
14 203.674 200 401-114-44-348-235-388-281-129-263-176-137-384--401
15 103.825 200 401-115-66-331-325-368-37-20-185-10--401
16 202.469 200 401-146-79-253-59-211-71-304-159-222--401
17 158.470 200 401-186-154-381-202-342-309-118-21-346--401
18 248.483 200 401-189-174-390-271-244-57-48-345-98-250-234--401
19 196.567 200 401-209-86-199-82-296-359-254-293-60-53-313--401
20 142.544 200 401-249-305-299-360-47-12-198-219--401
21 238.007 200 401-264-396-307-32-67-65-39-62-333-58--401
22 135.982 200 401-267-364-340-373-167-148-378-164-367--401
23 211.007 200 401-287-31-362-108-248-171-243-239-192-128-27--401
24 228.972 200 401-290-182-236-61-218-11-369-110-35-223--401
25 233.754 200 401-292-226-109-172-352-282-26-350-40-183-123-75-228--401
26 109.120 200 401-301-280-392-139-349-191-344-91-130--401
27 215.230 200 401-303-144-24-93-229-204-295-103-220-122-385--401
28 231.886 200 401-317-265-380-85-328-177-95-30--401
29 194.761 200 401-322-151-270-193-19-55-120-294-221-315-80--401
30 157.529 200 401-332-92-266-268-308-165-339-262-400-224--401
31 244.468 200 401-334-216-358-285-18-238-188-225-323--401
32 82.115 190 401-343-269-64-208-100-145-318-106-297-329--401
33 76.941 200 401-366-150-83-206-184-175-3-88--401
34 197.699 200 401-371-38-374-111-194-363-251-316-276-142-134--401
35 186.617 200 401-387-278-78-231-125-319-260-43-34--401
36 165.246 200 401-393-112-135-140-279-90-196-321-237-212-255--401
