total_number_routes=75
total_route_len=24904.103
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 237.957 200 801-6-299-212-759-21-437-592-495-709-2--801
2 260.025 190 801-7-556-109-668-467-597-306-165-52-459--801
3 382.237 200 801-13-714-297-796-213-103-303-358-380-537-230-474-756--801
4 399.210 200 801-33-627-442-127-90-31-405-354-189-54-194--801
5 306.980 180 801-34-601-600-670-196-678-784-684-355-742-118--801
6 243.741 160 801-38-163-265-725-521-607-20-37--801
7 397.821 200 801-41-378-421-87-598-655-484-215-322--801
8 266.623 170 801-49-162-185-93-345-476-416-610-167--801
9 268.820 200 801-56-520-441-164-549-148-422-652-19-708-513--801
10 433.264 180 801-68-254-479-457-125-17-790-157--801
11 290.570 200 801-79-427-436-64-313-770-351-270-399-373--801
12 285.157 190 801-88-777-63-374-223-632-220-568-363-244--801
13 406.689 170 801-92-14-346-412-624-73-289-69-273--801
14 226.258 200 801-129-27-134-786-187-192-11-448-287-86-104-717-419--801
15 383.961 200 801-137-617-417-584-410-356-23-438-502-677-136--801
16 299.968 190 801-145-620-470-131-139-359-552-643-406--801
17 272.025 200 801-147-277-235-800-702-288-114-518-240-360-425--801
18 305.525 200 801-159-723-538-256-100-43-481-523-755-282-94--801
19 254.328 200 801-174-779-750-251-535-635-262-252-367-60-426--801
20 152.222 200 801-176-115-546-123-716-338-524-89-587-130--801
21 264.413 180 801-191-674-316-48-59-783-450-12-258--801
22 392.605 200 801-222-249-45-761-687-389-660-395-4-707-589--801
23 313.830 200 801-226-471-180-663-314-547-178-711-745-781--801
24 361.791 160 801-233-169-452-310-216-785-567-154-296--801
25 232.477 180 801-269-726-279-106-553-246-798--801
26 390.957 200 801-291-530-469-209-300-107-32-582-799-795--801
27 252.195 150 801-304-446-195-259-533-733-768-623-464--801
28 449.858 200 801-308-764-662-116-77-787-747-633-499-443--801
29 448.942 200 801-343-217-83-40-51-218-84-404-735-455-317-697--801
30 107.166 180 801-352-193-743-257-264-336-585-500--801
31 316.112 200 801-369-335-718-328-765-15-507-688-144--801
32 376.670 200 801-370-664-744-333-30-307-792--801
33 423.110 200 801-377-138-645-120-789-506-639-550-730-554-431--801
34 252.408 180 801-379-46-794-237-636-232-772-124--801
35 157.162 190 801-400-278-99-372-153-729-95--801
36 378.769 180 801-424-211-98-625-571-640-39-588--801
37 373.767 190 801-434-247-341-381-703-128-659-396-456-76--801
38 246.474 190 801-461-117-397-675-788-327-629-331-219-177-324--801
39 140.371 170 801-487-656-496-494-527-315-753-350-96--801
40 474.652 190 801-488-8-197-445-682-564-58-712-50-261-182--801
41 431.523 200 801-492-179-433-184-248-631-557-475-175-66-766--801
42 395.381 200 801-493-342-509-531-383-292-454-731-82-728-97--801
43 336.263 180 801-501-132-608-280-752-143-692-478--801
44 498.617 200 801-503-573-225-1-108-746-680-512-286--801
45 502.610 200 801-505-347-5-606-415-203-555-648-272--801
46 493.839 200 801-508-681-637-53-293-539-693-102-170-683--801
47 276.755 170 801-511-619-384-268-603-353-793-214-671--801
48 469.259 200 801-536-698-302-727-57-113-465-181-758--801
49 462.852 200 801-544-126-594-305-483-110-281-566-183-529--801
50 384.295 190 801-560-453-349-614-769-263-586-9-402--801
51 415.959 190 801-561-319-451-449-70-694-667-332-621--801
52 439.670 200 801-574-797-122-514-75-190-526-294--801
53 187.442 170 801-577-626-741-81-651-748-570--801
54 374.785 200 801-583-641-528-696-71-767-611-241-205-599--801
55 364.751 180 801-590-375-320-133-628-447-522-638--801
56 321.015 200 801-593-736-576-558-158-408-61-242-754-29-386--801
57 233.211 200 801-595-199-612-771-321-173-198-572-283--801
58 317.874 200 801-615-74-398-763-221-720-609-318-420-497--801
59 162.736 200 801-616-491-773-186-339-429-334--801
60 423.494 200 801-642-477-654-149-390-142-413-751-432--801
61 175.596 200 801-644-691-78-565-649-393-604-62--801
62 225.310 200 801-658-418-489-276-519-498-630-253-532-311-22--801
63 460.938 200 801-672-468-44-3-161-463-112-365-739-309-348-227--801
64 505.802 200 801-673-155-245-562-782-613-679-480-473-337-485-340--801
65 235.046 200 801-676-364-201-42-207-704-85-685-202--801
66 416.114 200 801-690-661-700-295-510-24-581-579-47--801
67 430.847 200 801-695-28-72-559-362-466-36-551-401-444-239--801
68 213.717 190 801-706-732-329-762-290-423-274-80-428-236-472-26-591-210--801
69 468.040 200 801-710-140-388-284-430-409-250-780-650-160-387-541--801
70 103.417 170 801-713-25-150-243-141-298-749-101-578--801
71 263.110 200 801-722-737-91-188-168-515-705-666--801
72 328.725 170 801-738-255-439-545-543-312-271-330-119--801
73 358.001 200 801-740-368-55-462-16-791-382-686-267--801
74 507.971 200 801-757-517-665-435-775-65-486-542-121-35--801
75 292.030 200 801-776-516-622-391-504-206-647-323--801
