total_number_routes=18
total_route_len=2958.185
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 113.512 196 201-9-175-4-151-141-125-54-164--201
2 192.550 198 201-25-5-3-130-11-131-66-50-172-158-79--201
3 225.105 200 201-56-184-166-33-71-179-144-186-193-153-190-167-72--201
4 153.421 199 201-60-99-88-183-34-194-62-13-84-38-118-32--201
5 218.239 195 201-67-180-61-117-160-86-49-195-27-133-64-80--201
6 158.577 197 201-69-143-21-26-126-51-156-176-120-18--201
7 220.482 199 201-83-57-173-95-102-6-189-177-77-127-58--201
8 119.324 199 201-87-181-169-185-113-31-165-1--201
9 82.524 193 201-105-73-111-35-101-154-81-149--201
10 180.448 200 201-106-89-94-12-82-47-22-23-178-19-198-114-74-39--201
11 168.511 190 201-107-147-135-199-93-109-28-182-75--201
12 213.480 199 201-124-161-16-115-162-171-170-122-8--201
13 125.374 194 201-132-155-63-44-68-116-36-137-150-55--201
14 67.844 165 201-140-24-196-59-52-45--201
15 176.213 197 201-145-121-192-53-76-2-17-200-40--201
16 179.457 198 201-146-48-92-187-78-139-168-123-148--201
17 193.891 196 201-152-30-128-142-98-20-163-136-100-159-104-10--201
18 169.233 198 201-188-15-70-129-191-85-43-65-96-29-110--201
