total_number_routes=59
total_route_len=16345.439
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 375.487 160 601-7-278-427-477-599-483-182-403-270--601
2 338.621 170 601-9-31-63-374-128-149-290-325-198--601
3 268.129 180 601-13-76-338-308-55-38-34-597-313--601
4 276.305 180 601-20-540-542-596-471-201-122-382-255-24--601
5 338.512 170 601-28-444-536-371-243-498-326-274-134--601
6 384.010 200 601-42-205-315-519-112-2-14--601
7 300.702 180 601-51-150-16-453-257-67-460-372-396--601
8 52.870 200 601-59-221-18-120-244-197-464-340-251--601
9 394.811 200 601-69-6-386-385-22-94-95-108-432--601
10 309.867 200 601-86-490-68-593-30-331-332-106-447-187--601
11 193.946 200 601-88-300-346-285-58-293-215-436-66--601
12 258.713 200 601-90-360-492-384-517-354-568-178-294--601
13 334.287 200 601-107-586-431-183-324-563-89-364-195-422--601
14 211.756 190 601-109-564-321-381-228-425-392-312-218--601
15 284.085 150 601-111-560-531-533-537-383-176--601
16 329.192 190 601-119-405-192-217-248-115-411-514-443-171--601
17 97.293 190 601-131-61-71-582-468-348-77-238--601
18 301.468 200 601-148-524-203-480-522-79-283-507-229--601
19 157.616 190 601-154-358-50-282-36-474-579-252--601
20 247.826 200 601-155-580-45-463-412-342-415-506-62--601
21 412.702 190 601-157-306-327-456-462-438-401-161-145-369--601
22 207.922 190 601-158-75-510-258-167-557-566-37-318-242--601
23 172.168 200 601-173-10-166-202-189-181-393-17-329--601
24 327.103 200 601-184-254-361-402-470-558-515-200-123-335--601
25 314.720 190 601-204-29-589-292-174-25-41-578-433-216-486--601
26 354.091 200 601-210-497-139-275-494-249-82-105-240-488--601
27 110.060 160 601-224-303-399-256-127-33-562-56-529--601
28 152.497 180 601-233-376-500-421-416-350-508-137-177-235--601
29 418.911 190 601-276-429-143-559-301-245-377-543--601
30 298.738 190 601-287-288-489-136-539-135-485-428-32-528--601
31 362.735 200 601-297-259-101-378-91-505-437--601
32 252.453 200 601-309-547-211-556-347-273-209-302-54--601
33 297.814 190 601-322-267-355-551-206-286-333-319-424--601
34 228.153 180 601-330-47-247-60-417-175-222-516-491-404--601
35 293.397 180 601-336-230-237-509-388-299-406-40--601
36 310.872 180 601-352-57-147-73-478-151-39-530-567--601
37 336.212 190 601-353-469-144-449-573-305-366-339-553--601
38 193.932 170 601-391-572-19-592-193-260-23-452--601
39 268.850 200 601-414-370-87-72-481-272-466-394-126-80-102-423--601
40 326.774 170 601-426-219-1-84-395-439-454-129-46--601
41 328.484 200 601-458-379-459-545-207-323-48-561-159--601
42 234.064 180 601-461-349-3-103-264-535-133-495-450-114-168-397--601
43 280.177 180 601-465-52-357-554-343-263-541-12-552-277--601
44 160.731 150 601-475-523-501-420-571-442-138-4-496--601
45 244.980 150 601-479-44-262-190-130-213-446-359-409--601
46 273.218 160 601-482-565-310-140-526-78-231-281-314--601
47 296.851 200 601-487-212-170-65-15-74-574-307-132-83--601
48 330.331 180 601-493-408-363-253-172-591-473-156--601
49 255.331 200 601-518-595-104-98-241-236-227-185-390--601
50 263.423 190 601-521-590-117-527-35-373-165--601
51 362.098 190 601-532-268-434-196-513-199-328-97-311--601
52 382.572 200 601-538-116-152-512-162-375-550-271--601
53 309.044 190 601-546-191-261-380-337-96-362-141-266-124-356--601
54 274.551 200 601-569-246-232-441-534-164-125-304-387-410--601
55 266.831 200 601-577-344-142-21-99-320-163-146-121--601
56 264.289 190 601-587-440-413-5-53-448-160-110-317--601
57 310.253 180 601-588-400-351-49-169-26-341-220--601
58 207.266 180 601-594-291-575-239-418-208-92-214-100-389--601
59 205.344 200 601-598-367-600-250-457-226-298-27-581-365--601
