total_number_routes=11
total_route_len=3720.509
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 409.156 700 401-31-36-64-23-347-128-346-377-105-110-142-157-202-156-50-198-113-206-95-327-223-78-10-5-394-334-45-55-168-111-81-20-387-323--401
2 387.514 690 401-44-112-302-362-191-37-129-313-65-167-114-369-94-183-193-58-125-187-222-132-199-338-24-330-392-328-265-366-244-233-33-282-382-317-17--401
3 301.139 700 401-75-99-262-177-124-115-182-293-18-250-284-212-189-240-303-207-154-34-260-237-158-352-310-200-87-226-80-30-153-376-161-215-145-21-325-59--401
4 337.060 700 401-117-108-379-146-73-163-349-97-60-272-122-360-186-350-141-386-201-32-285-123-13-47-380-160-289-121-181-389-74-365-378-256-103-331-106--401
5 342.335 700 401-137-372-53-1-203-67-104-224-353-264-139-190-385-194-278-306-214-267-54-136-399-281-273-261-229-57-196-268-299-326-26-344-368-318-119-337--401
6 362.494 680 401-140-309-235-290-367-400-180-298-287-227-263-83-169-295-345-120-274-354-133-307-319-19-308-259-92-38-364-16-340-238-216-25-170-144-296--401
7 280.689 700 401-162-22-7-100-370-2-357-275-283-151-359-101-28-351-336-155-219-143-232-184-245-49-393-301-363-242-98-246-213-391-174-27-76-72-266--401
8 294.013 670 401-195-217-239-211-62-89-292-333-188-171-152-210-339-185-397-251-375-68-279-316-322-42-231-8-305-381-234-243-71-48-361-390-286-61-109--401
9 347.799 670 401-371-294-35-127-321-236-4-253-254-178-248-172-3-77-230-358-228-220-46-173-102-384-304-91-14-342-79-315-257-356-288-138-320-225-276-96--401
10 339.939 650 401-383-252-147-341-329-269-335-271-388-69-249-398-373-148-241-208-11-209-280-258-116-41-312-343-118-130-86-52-270-6-247-197-93-40-70-164--401
11 318.372 700 401-396-218-15-297-29-205-84-166-9-175-348-149-374-192-204-39-395-311-179-300-291-165-135-134-63-107-43-85-277-332-90-56-126-82-12-51--401
