total_number_routes=72
total_route_len=28160.498
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 298.075 198 801-15-36-636-13-458-558-647-384--801
2 541.411 200 801-23-182-496-768-428-664-271-256-171-492-96-531-368--801
3 393.637 200 801-41-510-611-459-240-503-235-436-340--801
4 444.616 200 801-42-670-552-38-12-542-687-628-149--801
5 528.910 197 801-63-207-214-614-526-705-348-328-654-771-443--801
6 458.503 200 801-68-248-400-254-724-164-706-571-19-729-174-409--801
7 592.701 199 801-72-779-311-523-746-426-270-714-385-707-616--801
8 334.077 200 801-74-688-529-411-638-337-21-128-579-97--801
9 194.990 199 801-78-80-238-2-452-208-137-765-740-314--801
10 325.168 192 801-100-31-607-593-609-581-7-131--801
11 288.441 197 801-120-155-102-98-577-6-767-197-206-481-106--801
12 343.097 195 801-140-404-412-26-167-48-179-60-50--801
13 470.186 200 801-150-101-754-566-319-5-367-544-474-755-386--801
14 345.631 196 801-153-622-107-261-291-633-52-679-215--801
15 433.201 200 801-190-310-420-135-132-321-273-126-3-784-791--801
16 565.895 199 801-209-163-772-741-545-263-401-11-199-595-556-49--801
17 396.284 199 801-211-377-694-44-10-597-22-136-662--801
18 141.974 160 801-247-64-332-578-144-349-239--801
19 343.208 200 801-259-276-323-1-381-245-39-527-613--801
20 298.753 197 801-266-666-116-86-659-326-202-397-168-591--801
21 279.888 193 801-287-395-309-697-402-113-692-653-524-148--801
22 141.552 193 801-296-362-217-33-728-315-632-775-525-204--801
23 638.673 199 801-297-334-750-587-533-432-350-151-145-284-630-516-104--801
24 408.318 200 801-298-751-40-512-358-711-468-672-76-667--801
25 328.607 199 801-301-344-509-29-124-218-645-405-455--801
26 455.907 200 801-303-690-637-634-421-507-435-185--801
27 231.922 189 801-335-396-528-194-200-448-467--801
28 336.198 200 801-339-329-338-170-158-361-532-788-346-364-682-555--801
29 440.879 197 801-341-370-761-363-43-570-280-447-233-230-764--801
30 516.510 198 801-343-461-665-379-488-671-118-378-122-221-753-721--801
31 418.138 199 801-357-114-8-445-649-95-774-660-572-502--801
32 612.405 198 801-365-747-407-160-99-313-156-325-30-427-683--801
33 426.988 199 801-371-318-702-32-646-333-573-406-760-565-419-716-111--801
34 464.159 198 801-382-621-125-355-161-551-272-650-689--801
35 559.512 199 801-390-213-418-620-590-699-778-262-640--801
36 474.224 199 801-417-45-342-720-154-625-234-485-514-312--801
37 187.562 199 801-430-651-484-794-277-698-34-16-121--801
38 400.717 198 801-431-383-394-501-286-422-69-576-252-181--801
39 345.050 199 801-433-425-466-176-391-494-592-548-713-681--801
40 423.778 199 801-437-147-520-618-513-547-732-522--801
41 200.563 190 801-446-704-24-65-152-87-388--801
42 452.176 200 801-453-757-469-580-722-441-293-742-119-70--801
43 201.683 197 801-456-504-787-103-519-475-134-37--801
44 505.400 200 801-470-631-530-416-392-112-35-127-691-345--801
45 409.104 200 801-505-790-223-703-700-251-246-756-244-762-677--801
46 385.802 200 801-506-642-413-347-606-294-178-639-374--801
47 474.068 200 801-518-780-480-372-203-193-521-285-82-47-669--801
48 263.862 196 801-537-184-403-212-723-169-356-146--801
49 373.662 197 801-554-275-189-535-393-712-306-237-9-478-264--801
50 325.169 193 801-596-584-353-457-360-232-744-438-130-603--801
51 326.453 196 801-600-352-686-117-601-534-55-479-414-331--801
52 181.739 200 801-602-559-250-157-599-538-737-408-588-236--801
53 472.034 200 801-604-486-800-617-27-465-769-792-781-549-624--801
54 392.117 200 801-615-54-89-366-67-177-93-304--801
55 469.773 200 801-626-415-56-281-693-773-748-766-316-46-749-745--801
56 537.950 200 801-643-92-166-242-186-198-429-227-307-564-143-389-354-733-77--801
57 473.728 200 801-652-282-219-553-451-196-661-450-324-188-62-799--801
58 321.281 200 801-656-498-162-442-605-85-674-567-226--801
59 494.172 200 801-668-369-192-123-738-539-57-257-260-454-495--801
60 232.141 199 801-684-258-274-267-399-758-110--801
61 429.683 200 801-685-295-589-51-289-141-473-73-797-191-675-216-583-497--801
62 566.658 199 801-696-793-373-249-253-655-322-582-476-730--801
63 294.176 194 801-717-375-678-710-300-265-487-709--801
64 427.825 200 801-718-701-585-336-159-464-20-444-695-243-743-398-225--801
65 190.757 191 801-725-61-195-81-482-610-736-58-641--801
66 452.746 200 801-727-515-471-543-201-491-205-550-387-292--801
67 404.121 200 801-763-508-715-255-500-180-726-172-517-283-490-53--801
68 460.791 200 801-770-278-299-308-71-734-562-708-477-139-84-623--801
69 398.093 200 801-776-462-88-612-759-472-424-511-165--801
70 215.859 199 801-783-25-658-463-598-560-83-785--801
71 462.948 199 801-789-320-4-648-359-108-657-739-133-66-735--801
72 534.222 197 801-798-795-327-228-175-229-79-18-210-568-540-594--801
