total_number_routes=24
total_route_len=11370.843
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 517.925 650 801-84-242-398-400-282-575-76-250-115-454-56-582-168-668-244-269-434-200-793-211-101-599-761-57-490-377-69-423-122-318-553-94-289-717--801
2 674.997 690 801-98-304-259-467-472-268-722-239-768-136-516-471-695-715-700-605-545-593-475-386-121-216-64-620-288-309-763-585-550-406-150-536-389--801
3 365.364 580 801-104-720-179-127-637-181-531-203-556-153-429-735-491-663-202-484-673-496-358-410-10-527-399-518-317-633-654-274-52--801
4 530.323 570 801-108-42-459-133-629-9-443-439-782-158-212-497-285-110-561-759-461-662-627-361-732-169-513-737-79-306-409-688--801
5 312.196 660 801-116-607-592-622-566-702-411-60-112-185-378-630-237-266-142-55-359-728-6-390-752-4-535-778-734-549-66-656-767-465-23-281--801
6 343.450 600 801-139-75-106-618-190-365-689-341-580-262-799-551-95-71-334-140-255-103-257-345-555-225-492-336-587-470-65-149-677-719-354-152--801
7 495.657 670 801-147-2-102-792-384-507-498-430-298-245-415-403-539-294-756-675-319-683-623-292-680-34-468-67-340-672-564-305-502-144-634-385-253-3-316--801
8 419.725 680 801-195-21-433-748-412-167-733-143-175-155-428-567-644-119-273-28-547-590-537-86-625-603-19-81-291-597-327-441-293-517-352--801
9 458.571 560 801-214-442-744-83-5-456-760-540-367-588-208-194-111-394-785-709-234-323-402-779-264-26-324-355-219-596-356-541-754-189-128-724-313--801
10 569.645 640 801-217-581-546-296-38-271-534-481-297-99-233-624-653-187-771-694-742-303-449-419-227-755-123-349-25-157-322-640-137-338-117-165-757-231--801
11 448.140 690 801-228-335-426-388-267-395-263-685-134-391-265-146-379-598-148-210-171-8-243-11-302-446-651-320-639-494-614-308-46-493-275-473-772--801
12 598.164 650 801-229-197-89-425-192-435-641-667-342-401-184-125-18-209-479-758-30-40-329-544-659-72-721-707-495-727-417-650-632-120-141-82--801
13 471.411 690 801-235-337-512-711-794-488-523-7-61-628-773-440-368-765-58-499-770-562-80-374-132-464-276-457-542-696-173-78-658-77-422--801
14 472.988 630 801-407-800-460-746-563-708-514-504-505-451-519-703-586-647-448-747-191-364-444-522-665-201-59-431-500-49-424-154-569-48-414-221-376-591-548-738--801
15 385.392 640 801-408-474-788-100-705-96-608-373-371-241-437-91-552-50-53-118-610-88-509-560-611-383-432-206-218-530-462-682-710-226-741--801
16 527.423 650 801-427-223-485-646-14-93-180-41-565-532-739-62-54-698-35-97-725-405-648-44-286-606-791-574-706-529-213-671-642-681-506-232-578-174--801
17 447.536 620 801-436-664-301-284-769-776-74-583-692-177-480-643-199-90-248-170-207-697-381-558-222-193-766-780-745-220-156-579-295-283-299-482-645-416--801
18 589.883 620 801-463-131-382-360-602-573-600-183-160-260-693-124-311-333-178-344-328-528-743-510-176-369-204-787-418-278-764-421-713-350-20-353-458-254--801
19 532.755 690 801-594-657-670-589-47-636-198-601-238-520-331-762-609-489-775-370-182-612-380-166-397-626-559-85-469-230-105-684-70-287-205-678-477--801
20 479.910 640 801-631-236-37-478-577-726-508-32-712-797-138-372-343-524-113-701-571-723-789-310-240-261-300-704-252-332-346-413-31-729-687-12-43-795--801
21 218.902 530 801-652-16-404-326-24-396-615-51-87-445-247-617-164-476-466-109-347-29-387-533-351-690-525-595-249-307--801
22 583.145 690 801-714-312-315-73-730-638-453-798-584-635-750-161-290-731-15-538-366-452-621-172-483-783-790-357-272-130-348-151-39-325-159-22-1--801
23 541.481 600 801-786-604-163-753-339-215-691-774-740-270-669-314-129-126-616-280-258-362-17-279-503-188-613-784-557-511-196-33-63-114-554-521--801
24 385.859 570 801-796-321-543-420-576-515-92-186-649-135-246-526-251-330-36-224-145-619-107-749-686-568-256-13-438-570-781-68-162-450-486-27--801
