total_number_routes=17
total_route_len=7528.109
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 413.876 630 601-25-94-533-383-132-366-471-253-271-70-274-434-336-288-310-54-319-299-109-47-419-115-330-29-424-236-560-546-495-465-372-343-3-400-37--601
2 457.015 670 601-34-550-589-281-590-538-425-5-112-454-184-470-409-214-308-369-439-487-187-213-585-144-507-447-344-43-286-279-317-2-297-98-57-188-79--601
3 485.821 700 601-39-436-46-30-10-14-194-494-178-290-259-267-304-49-480-576-531-197-583-314-600-348-44-378-556-415-76-235-341-571-93-193-102-45--601
4 504.235 670 601-63-208-161-404-283-226-106-171-252-519-359-467-399-321-215-367-103-315-136-581-355-262-256-443-27-391-163-509-298-388-146-120-133-126-113--601
5 534.234 700 601-64-382-272-296-99-332-13-186-523-402-537-498-462-528-198-181-387-17-577-393-175-150-373-96-179-273-174-540-216-324-41-217-89-190-147--601
6 528.164 640 601-110-430-554-134-563-251-18-536-221-155-204-375-145-11-527-227-15-371-311-284-125-442-62-32-234-479-334-158-481-101-122-138-114-584-222--601
7 373.797 660 601-116-352-521-450-525-329-219-249-346-74-51-510-164-428-575-85-225-165-160-306-420-107-177-305-151-350-515-516-569-596-456-335-599-258-597--601
8 496.316 700 601-152-169-58-426-80-154-78-418-143-176-293-149-427-595-59-401-119-592-42-460-552-276-364-88-579-567-270-565-396-478-224-167-264-84-172--601
9 357.526 700 601-203-542-241-397-441-35-562-52-129-411-38-7-291-128-588-246-233-435-292-275-303-232-206-244-403-53-86-354-455-422-408-4-31-394-26--601
10 379.003 700 601-254-199-514-223-541-493-594-384-209-309-459-255-320-248-230-342-476-386-289-71-486-504-582-568-520-416-77-551-390-529-191-316-452-200-307-564--601
11 419.643 670 601-331-591-87-472-195-532-381-124-323-250-440-12-361-69-237-566-505-370-278-405-65-445-561-512-68-406-432-353-349-461-50-555-207-108-127--601
12 404.986 670 601-347-474-135-212-56-313-67-21-377-365-220-137-501-570-572-211-345-218-121-451-578-73-229-503-300-111-166-530-72-457-468-545-339--601
13 518.006 700 601-412-496-170-500-489-522-506-499-81-539-104-91-473-557-257-338-48-395-326-185-466-183-413-380-463-131-368-66-491-535-437-239-16-247-328--601
14 398.565 650 601-464-24-327-593-182-142-414-83-168-192-61-524-548-482-245-549-148-543-8-201-202-90-277-458-189-242-508-141-159-285-23-20--601
15 415.489 700 601-477-282-376-333-240-357-518-140-358-586-92-105-449-266-410-389-502-574-294-484-374-513-421-231-33-139-228-379-475-360-446-95--601
16 397.406 680 601-553-580-517-573-362-511-558-205-97-260-6-337-196-265-153-351-483-123-36-82-433-268-429-485-75-453-263-100-492-238--601
17 444.027 700 601-559-295-210-287-243-40-448-598-173-534-117-547-423-417-60-318-325-490-385-157-438-1-302-398-9-55-407-431-444-156-340-312-301-269-488-180--601
