total_number_routes=17
total_route_len=7958.255
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 445.491 640 601-25-94-37-19-253-383-471-533-132-366-271-70-434-274-310-54-140-319-299-288-109-47-419-115-330-29-424-236-560-546-336-495-465-372-343-3--601
2 463.853 650 601-34-409-550-281-590-506-467-399-321-5-538-425-470-184-27-146-454-112-215-367-103-315-136-581-355-262-256-120-163-391-133-509--601
3 487.376 690 601-39-461-436-46-10-14-194-494-178-290-566-259-267-304-49-480-576-531-197-65-405-445-583-600-348-68-69-512-561-235-76-415-353--601
4 426.377 690 601-63-208-161-282-376-333-240-357-518-358-586-92-105-449-266-410-389-502-574-294-484-477-513-374-139-33-231-421-379-228-475-360-446--601
5 516.568 690 601-188-412-404-283-496-507-447-500-522-489-499-81-91-473-104-539-338-257-557-48-395-326-466-185-183-413-380-463-131-368-66-491-535-239-437--601
6 411.542 700 601-199-261-493-541-209-594-200-384-79-252-226-106-171-316-452-521-439-525-329-487-298-486-71-126-443-589-214-77-529-416-390-551-191-57-514-307--601
7 468.021 700 601-203-542-301-243-40-64-448-598-173-534-117-423-273-99-150-175-318-217-490-385-157-302-1-438-407-398-9-55-190-147-156-322-422-408--601
8 545.173 650 601-222-430-554-134-563-251-18-536-221-155-204-375-145-11-527-227-15-371-311-284-125-442-62-32-234-479-334-158-481-101-122-138-584-114-377--601
9 328.211 690 601-223-116-352-504-151-309-459-255-320-248-230-456-342-289-164-428-575-85-599-258-597-335-386-582-476-568-350-392-305-254-492-238--601
10 510.767 700 601-280-312-340-431-382-547-272-296-186-13-332-402-523-498-537-462-528-198-181-387-17-577-393-60-417-373-96-179-324-216-540-174-41-325-89--601
11 495.500 680 601-331-207-295-210-162-26-394-31-287-455-555-246-411-38-7-291-128-588-275-292-233-435-303-232-206-44-378-556-314-341-571-93-193-102-45--601
12 411.986 700 601-347-553-111-517-573-511-558-205-97-260-6-337-196-265-153-351-483-123-36-587-172-268-485-429-84-263-453-264-100-166-530-457-72-468-545--601
13 460.882 700 601-362-152-169-58-426-78-154-418-143-176-80-82-427-149-293-59-595-433-401-119-592-42-460-552-276-364-88-579-567-270-396-565-478-75--601
14 436.604 680 601-464-24-327-593-182-142-414-83-168-192-61-524-548-482-245-543-8-148-549-201-202-90-277-458-189-242-508-141-159-285-23-20-363-224--601
15 509.001 650 601-469-110-474-135-212-56-313-67-229-21-220-137-501-570-356-211-345-218-121-241-160-165-225-306-420-177-107-180-497-219-515-516-596-564--601
16 442.128 650 601-559-52-35-562-441-397-488-269-51-74-113-510-346-249-450-369-520-308-519-213-187-297-2-585-359-170-344-43-317-286-279-144-16-247-328-544--601
17 598.776 680 601-591-472-195-87-432-406-532-381-124-250-440-323-12-361-237-278-505-370-30-572-451-578-73-503-580-300-50-403-53-86-244-354-4-129--601
