total_number_routes=55
total_route_len=15897.647
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 130.710 200 601-5-354-553-276-476-383-518-522-427--601
2 359.493 191 601-17-240-60-400-170-394-584-29-314-462-300--601
3 256.167 200 601-23-46-132-140-469-8-59-351--601
4 370.784 200 601-27-54-139-401-593-327-435-356-466-182--601
5 474.441 199 601-30-25-582-65-210-467-262-233-308-406-517--601
6 355.651 200 601-36-18-561-320-571-180-315-519-533-135--601
7 225.965 198 601-49-84-242-583-409-542-586-31-439--601
8 449.273 200 601-52-489-106-316-64-195-285-169-595--601
9 114.935 195 601-63-162-564-379-543-423-480-6-474-55--601
10 485.053 198 601-80-565-12-236-105-499-312-506-261-478--601
11 294.060 200 601-102-362-357-131-86-258-365-144-594-461-193--601
12 396.741 198 601-109-471-577-71-515-13-254-334-475-70-523-342--601
13 213.568 200 601-112-244-186-234-331-340-75-490-237-10--601
14 399.766 198 601-118-313-288-212-280-590-200-578-335--601
15 331.235 198 601-134-47-58-243-94-310-253-160-72-360-7--601
16 320.685 200 601-155-511-411-516-350-484-192-387-431--601
17 259.428 196 601-161-441-514-191-53-137-589-181-417-531-449--601
18 258.820 198 601-174-491-558-158-444-384-537-20--601
19 250.662 193 601-198-436-562-428-442-496-405-319-48-98-216--601
20 391.620 200 601-202-81-42-445-380-166-422-450-306-113-317-61-159--601
21 281.460 200 601-217-16-548-91-307-473-372-433-196-381--601
22 145.773 196 601-231-568-382-173-133-188-138-246-143--601
23 78.457 190 601-235-224-347-222-149-297-391-103--601
24 414.169 199 601-252-125-50-554-257-532-279-368--601
25 247.147 197 601-289-266-206-407-201-247-403-120-324-408--601
26 326.943 200 601-293-309-426-147-483-524-575-328-122-223--601
27 332.139 199 601-296-536-245-152-529-371-97-465-534-82-572--601
28 241.767 192 601-325-121-567-238-56-194-263-128-333-19--601
29 202.623 198 601-326-21-555-22-67-452-283-73--601
30 103.972 199 601-332-267-284-62-512-352-275-2-375-28-488--601
31 388.261 199 601-343-248-318-271-175-251-528--601
32 272.855 197 601-348-281-493-404-301-110-24-455-129-587--601
33 318.753 196 601-349-591-11-389-459-559-117-15-464-190--601
34 210.288 197 601-363-79-425-66-358-104-419-412-287-544-229--601
35 320.867 199 601-373-41-329-172-546-321-154-167--601
36 325.212 199 601-390-37-85-107-502-183-525-187-264-337-392--601
37 391.383 199 601-430-108-124-292-114-498-38-145-377-40-203--601
38 50.767 190 601-438-44-127-211-526-178-26-434--601
39 270.219 196 601-440-570-557-353-148-220-588-239-136--601
40 328.623 200 601-443-100-454-14-69-92-500-501-32--601
41 240.721 197 601-451-256-76-508-598-168-448-177-232-93-225--601
42 277.235 199 601-479-397-552-189-463-413-330-184-4-304-115--601
43 368.485 200 601-482-521-376-39-74-540-470-130-218-374-592-410--601
44 140.342 200 601-487-418-33-221-580-90-163-420-492-294-290--601
45 290.333 199 601-504-396-414-323-153-393-95-226-556-141--601
46 280.997 199 601-505-123-213-520-458-398-197-77-164-215-399-88-538-507--601
47 265.732 200 601-510-497-302-437-89-298-597-339-146-119-421--601
48 347.880 199 601-527-361-68-541-51-494-227-447-156-204-291--601
49 312.127 196 601-530-83-150-219-282-432-269-367-574-157--601
50 396.448 200 601-535-416-341-260-165-176-265-111-369-209--601
51 491.145 195 601-545-378-355-503-402-338-151-116-388-477--601
52 313.411 198 601-547-295-311-364-359-126-272-581-57-539--601
53 119.936 199 601-550-596-456-385-569-299-485--601
54 96.447 197 601-551-344-599-96-453-346-214-395-386--601
55 365.672 198 601-560-9-274-101-486-345-208--601
