total_number_routes=90
total_route_len=46955.263
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 456.588 200 1001-14-613-635-134-930-319-497-772-425-43-396--1001
2 391.776 200 1001-38-300-298-233-522-874-958-471-323-89-889-678--1001
3 787.214 200 1001-63-931-948-468-499-200-848-939-290-658-392--1001
4 668.599 193 1001-71-253-104-480-680-277-4-893--1001
5 346.920 200 1001-93-225-240-549-487-853-862-347-90--1001
6 561.842 200 1001-114-375-155-26-764-928-520-843-718-631--1001
7 655.459 200 1001-117-446-552-576-813-675-896-331-977-865-444-611--1001
8 728.282 197 1001-147-664-625-554-550-358-32-783-924-461-111-130-369--1001
9 661.751 196 1001-150-776-594-35-985-399-561-938-780-978--1001
10 529.462 200 1001-162-135-778-841-445-638-131-33-529--1001
11 656.168 191 1001-171-456-242-701-183-337-873-112-673--1001
12 167.666 197 1001-176-779-386-695-261-453-686-214--1001
13 509.091 199 1001-179-211-431-473-512-95-29-70-332--1001
14 328.896 199 1001-206-293-864-753-944-388-166-34--1001
15 357.284 198 1001-216-544-341-81-329-567-691-603-854-711--1001
16 480.645 198 1001-228-581-311-17-383-308-255-551-387--1001
17 203.781 192 1001-230-871-991-252-101-659-59-149-886-458--1001
18 183.437 200 1001-234-124-314-754-808-500-959-961-872--1001
19 591.986 200 1001-244-6-786-694-510-127-177--1001
20 583.759 199 1001-264-235-96-901-198-282-223-274-236-620-103-926--1001
21 547.035 195 1001-271-88-256-353-439-409-8--1001
22 133.847 190 1001-272-660-605-706-248-501-763-5-760--1001
23 295.402 198 1001-275-143-52-360-602-806-68-954-192--1001
24 580.733 193 1001-297-630-15-671-582-56-262-986-807-39-498--1001
25 471.025 198 1001-301-516-707-483-492-693-188-548-777-794-36-430--1001
26 283.825 199 1001-316-350-517-514-588-883-74-85-669--1001
27 580.035 198 1001-326-870-720-564-429-470-129-42-652-435-259--1001
28 627.937 200 1001-327-107-906-10-656-378-463-485-218-78--1001
29 616.066 200 1001-334-60-869-830-822-381-634-880-120-295--1001
30 476.400 198 1001-342-312-800-137-596-525-788-306-789--1001
