total_number_routes=60
total_route_len=14095.644
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 355.131 150 601-7-278-427-477-599-483-182-403--601
2 227.393 170 601-9-31-63-537-383-149-160-110-317--601
3 112.273 200 601-13-76-338-308-181-393-568-452-329-118--601
4 276.548 200 601-20-540-542-596-471-201-122-382-255-24-472--601
5 150.556 190 601-28-523-501-420-571-442-138-4-496-368-404--601
6 250.132 180 601-42-205-315-519-112-2-529--601
7 282.160 200 601-51-150-16-453-115-199-411-514-443-171--601
8 52.870 200 601-59-221-18-120-244-197-464-340-251--601
9 145.905 180 601-86-490-68-593-30-331-332-506-597-313--601
10 193.946 200 601-88-300-346-285-58-293-215-436-66--601
11 138.476 190 601-90-360-492-384-517-354-23-178--601
12 233.330 160 601-107-586-431-183-324-563-89-473-156--601
13 130.583 170 601-109-564-321-381-350-508-392-312--601
14 133.595 110 601-111-560-510-258-167-557--601
15 302.731 170 601-119-405-192-217-248-79-328-97-311--601
16 97.293 190 601-131-61-71-582-468-348-77-238--601
17 253.005 180 601-148-524-203-480-522-273-283--601
18 78.457 190 601-154-475-358-50-36-474-163-146--601
19 197.785 200 601-155-580-45-463-412-342-415-40--601
20 391.529 170 601-157-306-327-456-462-438-325-198--601
21 92.268 110 601-173-10-166-202-189--601
22 327.103 200 601-184-254-361-402-470-558-515-200-123-335--601
23 314.720 190 601-204-29-589-292-174-25-41-578-433-216-486--601
24 354.091 200 601-210-497-139-275-494-249-82-105-240-488--601
25 92.018 150 601-224-303-399-256-55-38--601
26 126.195 160 601-233-376-500-421-416-228-17-137-177--601
27 310.286 200 601-276-429-143-559-301-245-364-504-195-422--601
28 298.738 190 601-287-288-489-136-539-135-485-428-32-528--601
29 362.735 200 601-297-259-101-378-91-505-437--601
30 242.052 190 601-309-547-211-556-347-591-209-302-54--601
31 247.241 200 601-322-267-551-355-206-286-106-319-424-548--601
32 144.057 180 601-330-47-247-60-417-175-222-516-121-229-476--601
33 273.326 200 601-336-230-237-509-388-299-406-447-187--601
34 308.623 200 601-352-57-147-73-478-151-141-555-266-124-356--601
35 289.876 180 601-353-469-144-449-513-498-326-274--601
36 371.149 190 601-386-6-385-22-94-95-401-161-145-369--601
37 196.838 200 601-391-572-19-592-193-260-333-294-62--601
38 268.850 200 601-414-370-87-72-481-272-466-394-126-80-102-423--601
39 326.774 170 601-426-219-1-84-395-439-454-129-46--601
40 328.484 200 601-458-379-459-545-207-323-48-561-159--601
41 235.478 190 601-461-349-3-103-264-535-133-495-450-114-70-168-397--601
42 272.014 150 601-465-52-357-554-343-263-541-432--601
43 252.560 200 601-479-44-262-190-130-213-12-290-552-277--601
44 273.218 160 601-482-565-310-140-526-78-231-281-314--601
45 296.851 200 601-487-212-170-65-15-74-574-307-132-83--601
46 306.911 190 601-493-408-363-253-172-550-377--601
47 171.117 190 601-518-595-104-98-241-236-227-185--601
48 263.423 190 601-521-590-117-527-35-373-165--601
49 231.585 150 601-531-69-533-374-128-446-176-359-409--601
50 240.975 200 601-532-268-434-196-257-67-460-372-491-584-396--601
51 290.271 180 601-536-444-371-573-243-305-366-339-553--601
52 334.279 200 601-538-116-152-512-162-375-543--601
53 191.997 190 601-546-191-261-380-337-96-362-37-318-242--601
54 272.375 190 601-569-246-232-441-534-164-125-304-387--601
55 203.993 200 601-577-344-142-457-226-298-14-27-581-365--601
56 250.310 200 601-587-440-413-5-53-448-39-530-567-270--601
57 310.253 180 601-588-400-351-49-169-26-341-220--601
58 207.266 190 601-594-291-575-239-418-208-92-214-100-502-389--601
59 80.428 160 601-598-158-75-282-127-33-562-56--601
60 131.218 200 601-600-367-250-21-99-320-579-252--601
