total_number_routes=11
total_route_len=11933.885
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 971.153 997 601-37-346-214-550-224-347-222-235-453-96-599-174-344-551-390-596-485-456-385-491-252-263-194-56-238-482-121-567-450-306-516-113-317-511-155-165-294-237-10-468-290-366-93-395-239-415-449-587-249-351-495-439-303-185--601
2 1101.660 984 601-63-55-474-6-480-423-543-564-379-518-476-276-143-138-419-67-428-22-555-562-436-21-198-188-133-443-244-100-380-122-328-72-486-101-4-412-287-69-92-61-500-501-265-308-111-406-369-513-277-457-99--601
3 831.157 979 601-127-44-211-526-178-26-434-446-2-275-352-512-284-62-600-162-427-553-522-295-311-458-88-399-215-164-77-373-546-172-329-489-41-197-459-398-389-11-591-571-559-320-561-496-442-405-319-48-216-273-98-549-135-35--601
4 1436.185 999 601-199-103-149-297-391-570-586-240-409-83-367-269-394-226-393-153-323-49-60-530-400-288-212-150-118-313-280-590-432-219-282-527-193-361-156-204-31-8-469-129-408-272-359-126-581-417-531-59-182-300-462-314-250-286--601
5 936.976 999 601-256-451-299-569-296-76-508-598-448-168-102-362-16-473-372-545-144-365-357-258-86-131-503-355-307-91-548-217-461-594-541-51-68-447-227-494-378-377-465-534-337-264-444-384-20-158-392-424-572-203-82-45-386--601
6 1254.811 997 601-293-202-112-260-309-490-75-14-454-340-331-234-186-147-42-445-483-524-575-160-253-58-243-310-94-146-339-597-330-248-18-246-270-481-179-190-15-117-464-539-573-533-519-180-315-528-312-506-305-208-460-478-261-73--601
7 967.722 992 601-332-267-547-566-488-28-375-349-505-123-213-538-520-364-52-106-167-154-321-181-589-137-53-514-191-247-324-201-407-206-281-471-54-254-334-139-401-70-475-466-435-356-64-195-316-57-595-169-285-342-523-472-579--601
8 1295.961 991 601-363-134-231-79-568-382-425-173-66-358-104-47-81-426-166-422-387-192-484-350-411-39-540-74-25-582-65-210-467-262-470-130-218-374-592-376-176-30-233-257-554-410-532-537-19-32-431-207-278-223-159-209-517-268-142-279-368-429-225--601
9 944.987 992 601-438-5-354-383-326-36-343-452-283-479-560-510-9-302-497-184-552-189-463-413-565-274-80-437-89-298-397-318-271-175-12-236-105-499-251-345-119-304-421-563-115-78-544-229-360-7-509-43--601
10 985.108 1000 601-440-348-23-289-46-140-132-266-120-441-161-403-109-455-24-110-301-404-493-577-71-515-13-27-593-327-414-396-504-170-242-583-17-542-84-576-141-556-95-29-584-291-220-557-3-588-353-148-574-157-34-171-381-322-259--601
11 1208.165 950 601-487-418-535-416-341-33-580-492-420-163-90-221-325-521-128-333-430-245-152-529-502-38-187-292-114-498-371-145-97-536-183-525-124-107-85-108-50-125-558-232-177-433-196-40-402-200-338-151-335-578-116-388-477-205--601
