total_number_routes=18
total_route_len=3189.319
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 225.499 200 201-4-92-169-61-198-22-106-70-158--201
2 183.142 199 201-42-197-10-25-104-164-35-77-122-181-141--201
3 110.433 200 201-48-15-18-68-124-43-180-3--201
4 177.599 200 201-49-132-162-63-149-186-135-185-2-34-76--201
5 169.295 199 201-54-155-115-121-11-17-30-64--201
6 174.408 199 201-84-199-127-118-105-69-176-113-134-58-191-87--201
7 273.134 193 201-88-71-144-123-137-13-8-1-60-75--201
8 175.856 194 201-100-37-173-112-160-109-189-125-128-33--201
9 104.300 200 201-140-89-9-12-59-143-188-29-139-21-166--201
10 123.822 200 201-142-24-131-156-102-196-184-183-179-7-110--201
11 218.854 197 201-152-167-27-190-51-111-91-145-80--201
12 212.850 196 201-153-14-47-200-103-90-44-116-95-83-148--201
13 195.235 188 201-163-28-6-171-130-187-150-78-79-73-93-146--201
14 152.539 198 201-165-85-45-56-108-38-32-23-117-86-81--201
15 193.952 200 201-172-5-62-26-159-46-138-20-170-19-193--201
16 218.184 196 201-177-65-168-99-94-151-53-101-192-50--201
17 93.590 200 201-182-57-133-147-40-16-98-119-161--201
18 186.629 199 201-195-129-31-52-74-114-55-41--201
