total_number_routes=40
total_route_len=10462.117
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 167.537 132 401-10-347-397-106-204-125-280-261--401
2 292.800 190 401-11-290-64-364-158-105-111-228-9--401
3 227.231 198 401-24-284-35-175-289-2-5-121--401
4 222.167 161 401-43-377-361-294-318-271-277-19-81--401
5 311.920 200 401-46-223-285-192-320-148-144-20-71-235-48-44-150--401
6 353.649 164 401-94-30-252-205-62-264-140-306-123--401
7 181.976 194 401-104-28-42-54-57-60-137-186-107--401
8 245.518 198 401-108-179-40-209-154-253-219-153-191--401
9 167.216 134 401-138-86-251-159-382-169--401
10 310.842 187 401-155-222-350-75-32-265-237-238-22--401
11 228.936 197 401-164-72-386-13-362-45-215-310-146-160-203--401
12 104.170 60 401-166-274-116--401
13 227.096 190 401-168-304-341-388-84-319-349-7-165--401
14 265.276 193 401-177-187-4-184-211-390-312-373-207-396-39--401
15 186.855 192 401-188-122-119-69-27-368-276-217-130--401
16 295.726 188 401-195-322-147-97-379-36-67-134-201-77--401
17 230.509 191 401-216-218-342-151-269-193-131-63--401
18 161.008 194 401-236-224-213-303-143-89-194-181-220-78--401
19 368.823 200 401-241-149-14-157-248-18-348-202-83-198-200-12--401
20 249.472 199 401-243-190-162-26-240-338-92-214-47-133--401
21 185.686 181 401-244-90-163-142-391-259-315-225-8-400--401
22 226.575 196 401-250-34-260-326-398-197-15-189-329--401
23 264.882 200 401-263-385-316-170-156-330-199-182-180-313--401
24 293.067 199 401-266-38-25-257-96-49-354--401
25 309.441 150 401-270-357-247-333-212-286-29-176-196--401
26 367.536 200 401-273-66-255-3-374-112-387-299-356-239-254-371--401
27 340.222 132 401-287-21-65-283-152-297-345-363--401
28 285.230 192 401-291-120-136-41-129-102-128-366-141-56-74--401
29 301.305 156 401-292-343-308-6-101-93-58-272-17--401
30 248.622 179 401-298-281-389-118-351-358-245-124-355-85--401
31 300.017 190 401-301-99-114-139-55-321-61-295--401
32 253.811 178 401-309-16-380-127-171-293-367-37--401
33 219.850 166 401-311-206-381-115-392-80-1-332--401
34 302.099 195 401-314-262-87-378-173-346-230-393-234--401
35 234.445 187 401-317-79-52-117-360-268-372-145--401
36 403.677 124 401-328-246-208-352-210-23-113--401
37 282.199 197 401-336-296-221-399-174-31-305-100-167--401
38 288.237 152 401-375-278-103-110-183-53-370-331-256--401
39 244.181 199 401-376-394-334-227-327-82-267-231-369--401
40 312.309 174 401-383-275-59-126-135-68-229-50--401
