total_number_routes=100
total_route_len=42516.633
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 477.013 190 1001-6-268-980-210-574-118-897-202--1001
2 576.046 190 1001-28-775-973-188-527-245-793-636-147--1001
3 550.788 200 1001-35-825-932-868-154-370-827-832-270-171--1001
4 429.434 190 1001-38-633-262-63-618-632-366-192-12--1001
5 598.306 150 1001-54-483-531-607-177-195-769-135-724--1001
6 345.759 200 1001-66-545-778-129-8-491-821-150-383-695--1001
7 529.918 200 1001-76-631-467-333-639-229-730-88-659-110--1001
8 708.115 200 1001-79-664-49-489-490-16-669-731-375-701-436--1001
9 609.615 200 1001-95-834-557-381-271-215-630-80-236-264-750-642--1001
10 455.559 200 1001-106-158-81-385-537-124-816-412--1001
11 577.678 180 1001-108-182-470-93-203-716-706-875-693-762-601--1001
12 543.032 170 1001-115-962-486-743-440-512-397-939--1001
13 341.081 140 1001-116-813-840-463-586-906-541-886-174--1001
14 417.353 170 1001-122-705-316-678-461-47-773-389--1001
15 179.437 200 1001-130-725-612-904-855-13-78-794-971-628-376--1001
16 561.335 120 1001-164-323-242-419-179-622--1001
17 362.639 140 1001-167-293-542-928-952-619-446-15--1001
18 510.735 160 1001-175-144-373-692-133-913-539-891-892--1001
19 49.813 190 1001-183-36-663-714-561-498-438-22-311-893--1001
20 671.029 200 1001-184-139-955-14-100-414-430-802--1001
21 552.169 170 1001-190-842-50-675-822-459-830-872--1001
22 469.562 180 1001-194-84-867-779-908-595-468-847--1001
23 473.837 160 1001-208-425-149-332-345-936-739--1001
24 441.991 180 1001-212-859-324-421-369-261-838-697--1001
25 319.000 170 1001-231-1-70-496-166-515-307-687--1001
26 328.844 160 1001-238-597-287-772-506-626-471--1001
27 424.119 170 1001-285-356-472-393-967-474-688-315--1001
28 507.797 150 1001-299-449-602-546-759-377-296--1001
29 596.354 180 1001-301-777-564-320-360-763-641-284--1001
30 306.864 200 1001-306-294-504-766-343-930-756-241-230-169--1001
31 474.810 180 1001-309-890-11-721-253-651-396-733-741--1001
32 524.709 180 1001-328-92-200-846-634-624-201-445-517--1001
33 410.714 200 1001-336-508-254-152-112-157-29-757-101-392-453-860-283--1001
34 520.506 140 1001-351-127-682-475-235-596-749--1001
35 648.647 170 1001-363-797-45-68-575-295-180-302-187--1001
36 574.264 200 1001-364-492-219-170-240-216-349-178-237--1001
37 417.370 180 1001-380-44-4-17-9-89-18-105-97-919--1001
38 476.109 130 1001-382-784-708-460-852-428--1001
