total_number_routes=18
total_route_len=3082.402
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 209.660 199 201-4-165-108-38-32-117-23-52-31-106-22--201
2 132.736 199 201-24-131-196-184-190-18-68-7-110--201
3 146.414 199 201-37-29-188-173-85-56-45-114-86-81-107--201
4 140.086 199 201-42-5-62-26-20-159-46-138-186-135--201
5 106.424 200 201-48-156-102-183-15-179-124-43-180-3--201
6 212.352 196 201-49-14-47-200-103-90-44-116-95-83-148--201
7 169.295 199 201-54-155-115-121-11-17-30-64--201
8 257.367 196 201-58-134-88-87-71-144-123-75-60-1--201
9 222.273 200 201-65-168-99-94-151-53-192-101-74--201
10 180.707 195 201-84-199-127-176-113-191-69-105-118-137-13-8--201
11 104.336 200 201-92-133-147-40-16-98-119-161-169--201
12 102.676 200 201-140-89-100-9-12-59-143-139-21-166--201
13 112.283 200 201-142-182-57-195-41-129-194--201
14 160.951 199 201-150-187-171-130-96-185-141-2-34-76--201
15 253.184 193 201-152-167-27-51-61-198-111-91-145-80--201
16 204.088 193 201-153-28-163-6-132-78-162-63-149-170-19-146-93--201
17 189.757 197 201-172-197-181-122-77-35-164-104-25-10-193-73--201
18 177.812 194 201-177-128-125-189-109-160-112-50-157-33--201
