total_number_routes=15
total_route_len=13307.718
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 901.726 974 801-194-788-67-108-568-389-377-437-201-234-496-743-51-91-379-443-633-578-478-354-138-408-107-363-779-697-90-151-345-163-239-459-100-96-564-798-156-725-178-326-624-439-710-781-446-238-97-570-300-490-144-321-718-518--801
2 891.825 998 801-237-279-44-46-400-403-222-575-359-552-698-364-42-149-209-677-134-250-649-256-69-540-679-543-727-480-682-121-467-313-200-621-726-65-741-207-378-740-693-385-357-118-45-528-53-199-689-615-471-427-140-582-709-48-616-407--801
3 1115.756 987 801-273-268-288-205-636-87-772-525-88-450-794-21-593-641-447-181-350-327-186-509-680-556-189-502-98-444-707-99-319-786-123-125-301-557-456-573-530-188-401-596-619-110-766-473-312-23-129-231-218-351-368-240-68-247-448-266-386-587-126-442--801
4 906.842 982 801-290-95-539-11-699-719-15-572-10-735-574-211-599-428-692-352-632-495-664-523-133-646-534-764-264-179-54-730-537-75-441-706-716-668-763-213-391-474-760-533-243-524-230-638-701-669-197-657-532-662-225-72-159-771-681-501--801
5 905.044 995 801-331-381-580-405-603-141-284-30-720-227-362-650-605-117-780-37-347-112-737-412-367-546-499-588-671-675-736-270-214-628-717-119-702-549-554-171-195-232-157-531-491-504-361-339-758-115-292-782-785-453-185-278-416-172-93-791--801
6 912.493 976 801-417-614-712-192-515-49-458-551-150-325-724-488-271-114-425-511-769-19-542-310-193-167-337-342-470-308-695-249-120-60-565-438-745-260-276-147-142-468-78-762-36-41-629-299-81-455-35-429-423-20-647-609--801
7 992.914 960 801-436-559-344-553-2-620-652-202-177-723-776-320-465-577-153-340-18-366-305-338-168-535-517-373-421-111-655-418-13-277-483-216-217-282-482-365-380-58-541-759-757-581-191-253-793-39-226-38-124-263-569-148-348-76--801
8 877.366 988 801-451-440-372-24-514-419-733-27-210-783-176-700-160-394-8-610-333-84-714-265-77-410-799-196-269-426-774-330-685-262-130-601-187-462-678-476-415-746-602-341-547-731-302-388-32-56-589-315-5-233--801
9 654.831 895 801-452-526-571-16-375-604-489-659-639-576-466-711-506-280-606-622-753-402-637-519-770-306-800-252-59-510-674-492-66-761-463-62-469-414-220-424-89-640-221-382-183-287-585-103-477-25--801
10 750.458 927 801-493-1-71-618-161-74-371-82-555-393-275-583-625-434-155-566-316-750-254-329-395-9-55-314-608-787-742-61-729-343-634-420-242-498-627-612-433-432-334-7-322-454-105-626-508-136-70-94-784-611-623--801
11 729.351 838 801-507-131-481-383-497-536-562-286-85-246-563-522-52-513-545-154-705-435-355-691-666-516-3-116-413-460-645-298-241-715-29-198-335-323-607-797-26-756-223-397-464--801
12 925.682 896 801-544-12-399-755-317-687-360-768-370-665-353-752-748-356-600-281-73-102-617-500-560-162-431-738-613-190-404-43-406-92-307-688-398-487-170-648-445-713-390-387-255-152-430-550-484-642-143-80-219-694--801
13 988.030 1000 801-653-590-267-244-128-505-422-548-643-106-778-773-169-708-28-104-304-751-597-122-245-656-732-796-289-558-311-257-203-132-683-651-6-392-165-346-14-212-303-790-461-261-754-538-369-472-309-86-789-686-259-654-449-630-272-672--801
14 906.396 967 801-749-215-248-747-291-31-663-63-4-64-792-182-673-690-295-274-765-33-349-661-336-595-173-235-479-283-598-332-475-376-293-79-658-722-101-175-795-145-50-164-374-696-660-228-113-527-411-591-631-644-396-251-667-521--801
15 849.004 847 801-775-236-208-297-137-409-744-594-358-166-229-40-728-318-294-721-529-258-486-777-22-109-739-146-206-494-83-17-158-567-676-457-704-34-285-670-204-586-135-324-503-635-734-174-180-296-703-512-684--801
