total_number_routes=55
total_route_len=16260.442
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 399.428 198 601-18-271-175-251-312-528-305--601
2 254.146 200 601-23-120-161-441-191-53-137-589-181-403-417--601
3 273.880 193 601-36-562-67-428-496-561-320-405-442-319--601
4 108.327 200 601-44-127-550-37-346-453-599-344-174-390--601
5 375.929 200 601-47-560-302-9-274-101-486-345-460--601
6 247.705 198 601-49-84-242-583-17-542-586-31-8-59--601
7 480.242 199 601-79-89-437-80-565-12-236-105-499-506-261--601
8 351.356 197 601-81-253-160-524-575-72-360-7--601
9 358.443 199 601-96-491-430-108-183-525-187-264-50-279--601
10 471.512 198 601-102-372-545-378-355-338-402-151-116-388-477--601
11 261.217 199 601-103-16-473-307-91-594-461-548-217-193--601
12 415.380 200 601-121-567-165-176-265-308-111-209--601
13 320.933 200 601-123-213-538-458-88-399-215-197-164-77-559-117-15--601
14 254.830 199 601-140-281-493-404-301-24-469-449--601
15 313.559 199 601-144-365-258-86-131-68-227-447-361-148-353--601
16 387.596 196 601-152-529-124-292-114-498-38-145-377-40-203--601
17 85.389 192 601-199-391-297-149-222-224-395--601
18 210.531 199 601-202-244-100-340-237-10-468-290--601
19 210.556 199 601-211-425-419-436-21-555-22-452-283-343--601
20 312.227 200 601-214-536-245-502-107-85-371-337-392-45--601
21 245.145 195 601-235-596-456-299-569-177-433-196-381--601
22 300.095 195 601-240-60-170-226-414-396-504-556-182-587-249--601
23 462.024 199 601-247-577-515-70-64-195-169-285-595--601
24 263.471 200 601-248-397-552-184-597-339-146-119-421--601
25 373.202 199 601-252-125-554-257-410-532-384-537--601
26 439.763 200 601-289-455-110-401-593-327-466-356-435-342-523--601
27 264.880 200 601-293-112-186-234-331-454-14-92-69-229-544--601
28 304.855 199 601-296-76-508-448-168-598-97-465-534-82-572--601
29 358.631 200 601-309-166-422-450-306-516-511-155-500-501--601
30 301.854 196 601-332-109-471-71-13-27-54-254-334-139-475-129--601
31 378.522 194 601-333-39-74-540-470-130-218-374-592-376-517-268--601
32 353.902 197 601-341-260-350-484-192-387-411-113-317-61-159-431--601
33 232.676 195 601-347-385-485-451-256-527-220-588--601
34 228.832 196 601-348-46-132-266-206-407-201-324-408--601
35 401.477 195 601-362-357-541-51-494-503-200-578-335--601
36 143.458 196 601-363-568-382-173-66-358-104-133-188-138-246--601
37 311.382 197 601-364-41-329-172-546-321-373-126-359-272--601
38 319.680 199 601-409-400-530-83-394-584-462-300-303-185--601
39 171.843 200 601-418-33-221-580-492-420-163-90-366-93-225--601
40 223.208 193 601-434-26-178-443-58-243-310-94-287--601
41 118.753 195 601-438-63-6-474-423-543-379-564-480-55--601
42 367.907 200 601-440-118-150-313-288-212-280-590-156-204-291--601
43 300.758 197 601-446-535-416-294-232-558-158-444--601
44 277.782 199 601-479-318-463-413-189-330-298-497-510-4-304-115--601
45 237.836 198 601-487-325-482-128-263-194-56-238-19-457--601
46 331.014 199 601-490-75-426-147-42-445-483-328-122-380-223-278--601
47 372.015 199 601-505-591-520-389-459-398-571-180-315-519--601
48 327.981 198 601-514-52-489-106-154-167-316-581-57-539--601
49 480.303 200 601-521-30-25-582-65-210-467-262-233-406-369--601
50 172.118 194 601-522-276-476-518-383-143-326-273-216-98--601
51 125.059 196 601-526-134-231-5-354-553-427-162-600--601
52 247.260 199 601-547-28-2-295-349-311-11-464-533-135--601
53 109.244 199 601-566-488-375-275-352-512-284-62-267--601
54 296.766 200 601-570-367-282-219-432-269-574-157-259--601
55 323.563 197 601-576-141-323-153-393-95-29-314-250--601
