total_number_routes=15
total_route_len=20494.348
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1327.692 965 801-127-290-521-384-80-755-352-255-11-207-428-15-719-699-65-370-649-390-677-706-364-486-777-22-109-728-529-258-294-318-243-657-532-660-760-411-264-646-133-359-696-687-484-175-357-53-791-376-598-709-45-293-31-579-328--801
2 1435.012 982 801-194-592-788-67-144-536-497-643-505-459-100-612-498-153-340-577-465-320-444-556-502-707-189-319-786-123-125-99-301-98-530-401-308-680-608-787-742-61-557-314-596-41-276-260-468-186-9-55-723-429-60-450-316-371-74-71--801
3 1458.730 986 801-236-585-297-414-463-492-246-522-369-309-789-97-710-715-116-651-705-754-538-86-563-654-686-761-674-510-59-800-62-635-469-220-89-183-287-208-137-466-135-204-252-285-206-166-229-230-638-113-221-382--801
4 1349.889 890 801-273-288-393-68-566-275-455-525-88-772-87-695-120-425-724-150-386-448-49-348-380-253-757-541-388-476-302-547-746-717-554-595-504-195-270-330-265-799-410-77-157-531-171-731-783-569--801
5 1210.840 987 801-381-614-139-712-192-442-126-587-720-148-650-117-112-37-394-588-333-262-685-714-196-774-426-269-702-119-415-628-187-160-601-130-736-499-737-671-675-84-610-546-412-367-347-780-263-605-227-362-30-284-124-38-603-217-580--801
6 1233.011 990 801-451-440-482-282-216-76-405-581-58-210-176-678-341-602-235-673-582-115-758-661-361-491-232-336-33-349-295-690-140-283-332-64-24-372-365-767-39-483-793-515-141-226-191-32-514-747-56-589-184-544--801
7 1265.137 799 801-452-279-44-403-12-399-222-50-575-591-552-698-474-391-721-668-679-727-752-688-748-356-92-600-543-682-648-313-170-487-281-500-102-406-738-162-431-560-353-69-54-42-190-404-307-763--801
8 1345.131 923 801-485-493-1-618-2-418-373-202-329-619-188-794-470-509-327-350-142-447-641-337-78-181-342-147-593-167-249-636-114-511-19-565-310-438-745-36-629-81-312-750-620-240-129-517-626-70-368-553-611-131-244-128-239-627-432-7--801
9 1547.474 998 801-520-684-512-180-108-424-640-639-576-711-506-606-586-402-637-519-306-770-739-72-489-375-374-477-224-694-550-795-692-735-726-621-665-387-540-537-75-441-480-43-613-617-73-398-467-121-200-713-445-716-134-360-741-539-145-642-95-219--801
10 1584.620 989 801-526-16-771-604-225-527-533-40-280-494-457-704-670-753-622-734-630-490-773-778-422-743-379-156-245-796-751-122-624-645-446-781-570-321-562-607-413-257-154-311-203-132-513-545-261-435-790-691-303-212-14-461-683-300-272-377--801
11 1341.240 961 801-559-344-94-218-508-105-729-633-304-597-326-656-289-558-6-52-439-335-26-798-169-732-104-28-708-478-697-779-90-334-345-163-454-18-395-366-305-634-343-242-138-96-91-564-198-725-178-756-496-234--801
12 1355.249 982 801-584-233-315-722-658-407-616-475-172-416-785-689-782-572-10-574-211-599-740-693-101-93-471-615-292-765-173-549-214-700-8-462-479-274-339-427-453-278-185-199-385-378-152-631-179-396-251-667-400-46--801
13 1403.852 863 801-623-136-231-168-111-254-23-625-299-573-456-762-21-193-542-769-271-488-205-434-583-35-473-766-110-776-177-652-421-13-423-155-82-20-647-351-481-590-507-417-268-555-247-266-458-551-325-277-161--801
14 1455.726 968 801-653-267-106-548-51-443-578-354-408-107-363-433-420-151-322-338-535-655-784-383-397-437-561-518-718-389-568-174-449-797-241-298-516-666-3-392-355-472-346-165-259-66-503-324-85-286-238-460-29-323-223-464-296-703-775--801
15 1180.745 947 801-749-248-291-419-733-27-182-792-4-63-48-663-79-528-118-143-317-430-632-495-664-768-250-256-534-644-523-730-149-213-764-197-669-358-594-659-744-409-17-158-567-83-34-146-676-701-524-662-228-164-159-681-571--801
