total_number_routes=36
total_route_len=7898.634
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 208.385 198 401-10-44-121-5-275-268-360-50-150--401
2 208.419 199 401-28-290-219-49-364-15-326--401
3 211.044 200 401-35-175-289-79-2-383-59-229-284-397-279--401
4 127.776 194 401-43-142-400-276-130-258-337--401
5 314.417 200 401-46-148-207-390-320-29-223-176-208-196-333-247-55--401
6 253.729 200 401-48-52-211-312-373-192-285-144-20-235-159--401
7 156.291 200 401-104-42-57-209-154-9-54-60-40-11--401
8 234.402 200 401-108-94-123-351-248-80-1-392-115-105-111--401
9 307.884 199 401-118-389-331-6-306-149-264-205-14-348-157-18-332-242--401
10 337.037 200 401-147-21-201-363-152-283-126-135-297-345-68-70--401
11 257.810 200 401-151-262-87-230-134-67-36-378-173--401
12 254.262 193 401-155-222-114-237-238-265-22-132-301-271-113--401
13 229.715 200 401-164-72-309-37-293-350-75-171-367-127--401
14 156.598 200 401-168-304-388-213-89-143-199-182-180-233-84-311--401
15 192.098 200 401-177-382-187-396-4-184-117-372-39-145-166--401
16 181.791 195 401-188-386-362-45-47-26-338-92-162-243-8--401
17 214.567 199 401-216-181-346-379-65-77-97-322-325-261--401
18 179.799 197 401-236-220-224-194-342-269-193-131-161-313-63--401
19 202.341 190 401-241-30-300-93-58-245-124-85-319--401
20 176.710 197 401-244-90-302-163-259-315-210-225-109-169--401
21 256.438 199 401-250-368-69-66-255-3-112-387-299-174-31-296--401
22 258.988 199 401-260-307-82-327-305-221-25-257--401
23 255.097 199 401-270-377-361-294-318-32-139-277-19-81-357--401
24 224.864 196 401-273-190-16-380-240-141-56-214-13--401
25 71.097 168 401-288-86-172-324-138-91--401
26 225.144 197 401-291-160-119-136-41-102-128-129-366-74--401
27 291.770 200 401-292-343-308-140-62-252-198-200-83-12-202--401
28 271.031 200 401-314-156-341-316-385-103-53-272-370-17-256-101--401
29 290.378 198 401-328-246-99-352-23-295-286-61-212-71--401
30 235.428 198 401-334-197-64-96-38-153-253-266-191--401
31 149.428 199 401-335-349-7-88-165-206-228-179--401
32 150.173 200 401-344-336-120-95-215-310-146-133-122-27-217-203--401
33 133.801 200 401-353-218-303-125-280-347-106-24-317-359--401
34 290.074 200 401-369-34-267-231-254-374-371-239-365-356-100--401
35 218.771 200 401-375-278-330-393-234-339-110-183-263--401
36 171.078 195 401-394-227-398-189-329-137-186--401
